Desvio Padrão,Média Absoluta,RMS
0.0632994581155027,0.050996339223695,0.0632994581155027
0.0637230750537451,0.0513382593716834,0.0637230750537451
0.0641661918522182,0.0516957716589768,0.0641661918522182
0.0646286755780828,0.0520687565027244,0.0646286755780828
0.065110570453043,0.052457246375201,0.065110570453043
0.0656122166144033,0.0528615179776223,0.0656122166144033
0.0661339471871902,0.0532818353616977,0.0661339471871902
0.0666759405115355,0.0537182905899429,0.0666759405115355
0.0672389940414731,0.0541715544365042,0.0672389940414731
0.0678250275736683,0.0546432393258582,0.0678250275736683
0.0684374691459482,0.0551361432856785,0.0684374691459482
0.0690800192116939,0.0556533046840797,0.0690800192116939
0.0697564078541097,0.056197764775201,0.0697564078541097
0.0704701026332697,0.0567723516542895,0.0704701026332697
0.0712245361421035,0.057379864248324,0.0712245361421035
0.0720237695877056,0.0580234974778341,0.0720237695877056
0.0728770840121185,0.0587102589896569,0.0728770840121185
0.0737938013644371,0.0594472399584114,0.0737938013644371
0.0747827772024496,0.0602410601161639,0.0747827772024496
0.0758520531702379,0.0610975118828876,0.0758520531702379
0.0770079102523155,0.0620210911831503,0.0770079102523155
0.0782555822780426,0.0630155273619024,0.0782555822780426
0.079600272537061,0.0640846871247107,0.079600272537061
0.0810469566730608,0.0652322753641096,0.0810469566730608
0.0825987746714176,0.0664604958825499,0.0825987746714176
0.0842557696700934,0.0677697272011305,0.0842557696700934
0.0860129844816978,0.0691570329355468,0.0860129844816978
0.0878651776790821,0.0706194322756586,0.0878651776790821
0.0898084836378236,0.0721546138707244,0.0898084836378236
0.09183931716695,0.0737606436443329,0.09183931716695
0.0939537942601115,0.0754352012330503,0.0939537942601115
0.096148735653848,0.0771764459691179,0.096148735653848
0.0984206806952149,0.0789821524506003,0.0984206806952149
0.1007667388618795,0.0808505933756338,0.1007667388618795
0.1031857255035306,0.0827814714368721,0.1031857255035306
0.1056788673362385,0.0847758733168233,0.1056788673362385
0.108247377523071,0.0868345663936093,0.108247377523071
0.1108933582601602,0.0889589213937391,0.1108933582601602
0.1136171906070856,0.0911494223609827,0.1136171906070856
0.1164184079880768,0.0934058957107398,0.1164184079880768
0.1192967155483285,0.0957285078445757,0.1192967155483285
0.1222516266638009,0.0981174782886691,0.1222516266638009
0.1252829178687193,0.1005733508307747,0.1252829178687193
0.1283893391410648,0.1030959568750747,0.1283893391410648
0.1315695464739612,0.1056850338818923,0.1315695464739612
0.1348218126518336,0.1083400539908889,0.1348218126518336
0.1381452547591272,0.1110610632016891,0.1381452547591272
0.1415380220614173,0.1138471765428479,0.1415380220614173
0.1449984764686051,0.1166977206827332,0.1449984764686051
0.1485248615609065,0.1196118411971602,0.1485248615609065
0.1521157507445956,0.1225888150272332,0.1521157507445956
0.1557697954248578,0.1256277075254505,0.1557697954248578
0.1594850495229278,0.1287269261045373,0.1594850495229278
0.1632601920089068,0.1318851555431362,0.1632601920089068
0.1670948352144735,0.1351018571238693,0.1670948352144735
0.1709893004922567,0.1383770669987397,0.1709893004922567
0.1749423288634194,0.1417095521148123,0.1749423288634194
0.1789529399327209,0.1450982695758498,0.1789529399327209
0.1830203619629992,0.1485423680895254,0.1830203619629992
0.1871426934103034,0.1520399484547037,0.1871426934103034
0.191317902082099,0.1555890244215885,0.191317902082099
0.1955425950484978,0.1591863754167372,0.1955425950484978
0.19981389498075,0.1628294057219532,0.19981389498075
0.2041287085341314,0.1665154370390319,0.2041287085341314
0.2084836318339888,0.1702415429582026,0.2084836318339888
0.2128729678315595,0.1740026696680577,0.2128729678315595
0.2172921370023193,0.1777947183398095,0.2172921370023193
0.2217355219198922,0.1816127692236991,0.2217355219198922
0.2261974352862333,0.185451598672595,0.2261974352862333
0.2306737566611177,0.1893074015287262,0.2306737566611177
0.2351601197085321,0.1931760395189785,0.2351601197085321
0.2396540595467057,0.1970551212898127,0.2396540595467057
0.2441523886083194,0.2009413813405144,0.2441523886083194
0.2486523512162294,0.2048319168235029,0.2486523512162294
0.2531497428097135,0.2087224541025557,0.2531497428097135
0.2576427457374919,0.2126108941060717,0.2576427457374919
0.2621285083059388,0.2164942488000237,0.2621285083059388
0.2666061334463622,0.2203712386294626,0.2666061334463622
0.2710748676156094,0.2242408992944917,0.2710748676156094
0.2755338837471998,0.2281022818310422,0.2755338837471998
0.2799819367129169,0.2319540268157562,0.2799819367129169
0.2844171287430663,0.2357941842145033,0.2844171287430663
0.2888386744173576,0.2396219378591987,0.2888386744173576
0.2932456160762592,0.2434362873248864,0.2932456160762592
0.2976379070882819,0.2472369208129526,0.2976379070882819
0.3020146359671642,0.251022626444705,0.3020146359671642
0.3063765404356956,0.2547938125958018,0.3063765404356956
0.3107252379061604,0.258551691288614,0.3107252379061604
0.3150615653251776,0.2622967668773232,0.3150615653251776
0.3193867818259611,0.2660298462839214,0.3193867818259611
0.3237054228769707,0.26975473270128,0.3237054228769707
0.328023190049525,0.2734762491271056,0.328023190049525
0.3323449197738359,0.2771985138350733,0.3323449197738359
0.336675887442141,0.2809260632955532,0.336675887442141
0.3410208296321357,0.2846632074659039,0.3410208296321357
0.3453824087681935,0.2884122131330271,0.3453824087681935
0.3497609949874093,0.292173223273015,0.3497609949874093
0.3541547185967506,0.2959443017958199,0.3541547185967506
0.3585621941393718,0.299723880618389,0.3585621941393718
0.3629828043343598,0.3035111599207176,0.3629828043343598
0.3674138018744789,0.3073036645048389,0.3674138018744789
0.3718535759157925,0.3110999968391197,0.3718535759157925
0.376299194770523,0.3148973334644956,0.376299194770523
0.3807474975678058,0.31869269095187,0.3807474975678058
0.3851955291531257,0.3224832089483082,0.3851955291531257
0.3896429907249406,0.3262686677524978,0.3896429907249406
0.3940925404526775,0.3300514879872299,0.3940925404526775
0.3985479876872573,0.3338351319185815,0.3985479876872573
0.4030146729658054,0.3376244462955574,0.4030146729658054
0.4074980575973417,0.3414239721700116,0.4074980575973417
0.412004186932529,0.345238259279598,0.412004186932529
0.4165390721561711,0.3490710550458337,0.4165390721561711
0.4211132404904928,0.3529298446049018,0.4211132404904928
0.4257385282164256,0.3568230178690744,0.4257385282164256
0.4303960184616766,0.3607351962375135,0.4303960184616766
0.4350668251199503,0.3646510789747577,0.4350668251199503
0.4397306235513776,0.368554056810783,0.4397306235513776
0.4443670369755004,0.3724274966422563,0.4443670369755004
