Desvio Padrão,Média Absoluta,RMS
0.0607585157318501,0.0492724661099827,0.0607585157318501
0.0609789164610474,0.0494506021865009,0.0609789164610474
0.0612032578452139,0.0496319336558435,0.0612032578452139
0.0614322120721031,0.0498169955995946,0.0614322120721031
0.0616662429109864,0.0500061708341822,0.0616662429109864
0.0619060377269943,0.0502000210718496,0.0619060377269943
0.0621523255572463,0.0503991468476551,0.0621523255572463
0.0624057352564661,0.0506040759105056,0.0624057352564661
0.0626669032259485,0.0508153439297951,0.0626669032259485
0.0629365201595463,0.0510335152914102,0.0629365201595463
0.0632145431431439,0.0512585604027026,0.0632145431431439
0.0635006726495391,0.05149025554783,0.0635006726495391
0.063794805127728,0.0517285037238962,0.063794805127728
0.0640970121636053,0.051973370826085,0.0640970121636053
0.0644073585501214,0.0522248942283501,0.0644073585501214
0.0647258295127358,0.0524830791222291,0.0647258295127358
0.0650524640999598,0.0527479580494046,0.0650524640999598
0.0653871599608461,0.0530194298502683,0.0653871599608461
0.0657296819864661,0.0532973240556011,0.0657296819864661
0.066080257990341,0.0535818225336908,0.066080257990341
0.0664388248666687,0.0538728767102593,0.0664388248666687
0.0668053655504685,0.0541704673134717,0.0668053655504685
0.0671798302359477,0.0544745557992266,0.0671798302359477
0.0675620853965851,0.0547850427694396,0.0675620853965851
0.0679520418989834,0.0551018846330893,0.0679520418989834
0.0683494356626526,0.0554248627272511,0.0683494356626526
0.0687539647136575,0.0557537265072126,0.0687539647136575
0.0691654480126766,0.0560883503643911,0.0691654480126766
0.0695837671221869,0.0564285914949655,0.0695837671221869
0.0700084451461614,0.0567740588457396,0.0700084451461614
0.0704392187171872,0.057124527005862,0.0704392187171872
0.0708759642227702,0.0574798800498943,0.0708759642227702
0.07131844332084,0.0578398955620904,0.07131844332084
0.0717662027592882,0.058204167294244,0.0717662027592882
0.0722188093310997,0.0585723274741644,0.0722188093310997
0.0726759563248362,0.0589441288440279,0.0726759563248362
0.0731373444784498,0.0593193075798566,0.0731373444784498
0.0736026126363552,0.0596975461010003,0.0736026126363552
0.0740725076443754,0.0600794449143527,0.0740725076443754
0.0745477664118178,0.0604656137850024,0.0745477664118178
0.0750294108801843,0.0608568644217369,0.0750294108801843
0.0755185289492927,0.0612540376001359,0.0755185289492927
0.0760164468246089,0.0616581870705555,0.0760164468246089
0.076524926232128,0.062070686829818,0.076524926232128
0.0770461177723883,0.0624931694911092,0.0770461177723883
0.0775825369460398,0.0629274948701467,0.0775825369460398
0.0781369737391204,0.0633757488527271,0.0781369737391204
0.0787125803187802,0.0638403010380274,0.0787125803187802
0.0793116452070823,0.0643228672844843,0.0793116452070823
0.0799369309580889,0.064825493949997,0.0799369309580889
0.0805910888807141,0.0653501379669689,0.0805910888807141
0.0812766889089517,0.0658987271511615,0.0812766889089517
0.0819963756477664,0.0664732207548618,0.0819963756477664
0.082752792569155,0.0670756033745835,0.082752792569155
0.0835484858039466,0.0677077828487371,0.0835484858039466
0.084385535499937,0.0683713335162267,0.084385535499937
0.0852657824007434,0.0690676698425655,0.0852657824007434
0.0861908872120471,0.0697980333897476,0.0861908872120471
0.0871622074749922,0.0705633796321601,0.0871622074749922
0.0881806305914573,0.0713643391335882,0.0881806305914573
0.0892464843615184,0.0722012645561717,0.0892464843615184
0.0903600066790665,0.0730744619055057,0.0903600066790665
0.0915218314625346,0.0739844946840488,0.0915218314625346
0.0927321886741007,0.0749316764061359,0.0927321886741007
0.0939912033377504,0.0759163283292674,0.0939912033377504
0.0952992642509119,0.0769389493868476,0.0952992642509119
0.0966569278933632,0.0780001644416541,0.0966569278933632
0.0980644943482274,0.0791004627249728,0.0980644943482274
0.0995214861200129,0.0802397972035733,0.0995214861200129
0.1010276339241991,0.0814182848291261,0.1010276339241991
0.1025829773231741,0.0826361563123134,0.1025829773231741
0.1041868332866518,0.0838930161357696,0.1041868332866518
0.105836988699063,0.0851873670384833,0.105836988699063
0.1075276690023828,0.0865146576201211,0.1075276690023828
0.1092539359090727,0.0878711643042023,0.1092539359090727
0.1110105882784789,0.0892530669747694,0.1110105882784789
0.1127922919392928,0.0906564458688715,0.1127922919392928
0.1145938270585856,0.0920774340693712,0.1145938270585856
0.1164110278500186,0.0935129113176266,0.1164110278500186
0.1182397034136012,0.0949597321024919,0.1182397034136012
0.1200759202536978,0.0964149617739664,0.1200759202536978
0.1219194647184453,0.0978780497424493,0.1219194647184453
0.1237712432902881,0.0993492483719163,0.1237712432902881
0.1256353717748345,0.100831615749385,0.1256353717748345
0.1275146917770237,0.1023269985126944,0.1275146917770237
0.1294103927700237,0.1038363269851696,0.1294103927700237
0.1313267731527408,0.1053623364803788,0.1313267731527408
0.1332687919877097,0.1069084107118217,0.1332687919877097
0.1352387385084849,0.1084765068496822,0.1352387385084849
0.1372391893365148,0.1100687894477268,0.1372391893365148
0.139273128253117,0.1116876390193971,0.139273128253117
0.1413603256708608,0.1133479242984163,0.1413603256708608
0.1435183606318624,0.1150630794204111,0.1435183606318624
0.145764551255962,0.1168462838990793,0.145764551255962
0.148116640725806,0.1187112568018074,0.148116640725806
0.1505918976955125,0.120671108980148,0.1505918976955125
0.1532005917832346,0.1227351541999493,0.1532005917832346
0.1559487790164769,0.1249087228324457,0.1559487790164769
0.1588492856004986,0.1272026908622772,0.1588492856004986
0.161909308694241,0.1296230729777187,0.161909308694241
0.1651133059840447,0.1321571534495566,0.1651133059840447
0.1684262273351892,0.1347781597100529,0.1684262273351892
0.171815262901468,0.1374608413187191,0.171815262901468
0.1752485691772457,0.1401806662766121,0.1752485691772457
