Média,Média Absoluta,Variância,Desvio Padrão,Assimetria,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral
1.5348705237992628e-19,0.0442515149912401,0.0059189837690178,0.05451727990567,-0.0054640500315851,-0.1522402173031742,1.5912569740751603,0.05451727990567,0.1764708654832281,0.3460304765116486,1.629008821258111,352.6857146259772,0.6191845559461224,0.0045017777526158,2.3458977345575373e-06,2.815228691931671e-10,1.1839291492138432e-05,7.784350048377728,168.74752369177256,0.4963051331143997,1.2070110271484294e-05,124.74515042749142,81.87010183286029,0.5026078831649975,195.1415392164253
1.539458094507949e-19,0.0443025778497967,0.0059254320628395,0.0545799610881131,-0.0055200434029747,-0.1524728358726279,1.5931915199083624,0.0545799610881131,0.1766628787759275,0.3464224279813421,1.630875631879081,353.1077961115191,0.6199319461652472,0.0045063280496674,2.3482689159288703e-06,2.8205164899074404e-10,1.1856766808330387e-05,7.799447634261411,169.2280444466818,0.4968960495039219,1.2087743298695578e-05,124.9095878786314,81.96713769697709,0.5032166934888934,195.37791164509864
1.54446510790195e-19,0.0443584507727464,0.0059324652582643,0.0546485496728829,-0.0055851197468791,-0.1527287907195228,1.5953140941533035,0.0546485496728829,0.1768735366864382,0.3468517229004206,1.6329301444463182,353.5731177027285,0.6207522848747559,0.0045112986856066,2.350859137887807e-06,2.826424262700446e-10,1.1876130880686015e-05,7.816124605328365,169.76000507297366,0.4975456988138341,1.2107275879950162e-05,125.0905629615986,82.07353807657051,0.5038848923722172,195.63799025092263
1.5497828115830036e-19,0.044418896074668,0.0059400360436168,0.0547227366880212,-0.0056583521519839,-0.1530099790092269,1.59762011723705,0.0547227366880212,0.1771018023316212,0.3473161321157104,1.635166316272395,354.07944008474107,0.6216434248477056,0.0045166484678236,2.3536469347700423e-06,2.8327352615484545e-10,1.1896986556606334e-05,7.8339775213851714,170.32319639670348,0.4982529581068329,1.21283120348043e-05,125.28791877832782,82.18910511376703,0.5046109037794345,195.92193207985423
1.555313240562694e-19,0.0444838140865162,0.0059481383314929,0.0548024121898503,-0.0057386420399125,-0.153314072295666,1.6001043371863597,0.0548024121898503,0.1773474871944167,0.3478152416525028,1.6375807932790647,354.62598343954784,0.6226036146093509,0.0045223805944232,2.3566339731231284e-06,2.83944098370849e-10,1.1919299238976733e-05,7.852962180742236,170.916447868654,0.499016382357519,1.215081803450238e-05,125.50089654143812,82.31361809714532,0.5053931821676156,196.22907810202497
1.560790070531607e-19,0.0445531478625679,0.0059567762210332,0.0548875144947434,-0.005824609592186,-0.1536379185639639,1.602759812896123,0.0548875144947434,0.177611532002311,0.3483504265239788,1.640179344103428,355.21235629447176,0.6236310824626292,0.0045285052386058,2.359825554250074e-06,2.8466447888115915e-10,1.194322054139103e-05,7.873210800470199,171.54676698001597,0.4998335510581417,1.2174944628621873e-05,125.72856447964854,82.4470199090427,0.5062302119605253,196.55879390257945
1.5658885512489188e-19,0.0446267880778951,0.0059659377454603,0.0549779087869312,-0.0059157407637779,-0.1539810738540147,1.6055825462071884,0.0549779087869312,0.1778932586465476,0.3489203219056004,1.6429548264225078,355.83649093050667,0.6247239974243156,0.0045350114414168,2.363215967387625e-06,2.8543184993017415e-10,1.1968674220093646e-05,7.894694591020184,172.21423686918445,0.5007027678280118,1.2200615732210156e-05,125.97048066077024,82.58903251272793,0.5071205070312871,196.9104574464048
1.5700237192319892e-19,0.0447046401107604,0.005975614402027,0.0550734776354362,-0.0060114961723995,-0.1543437718594538,1.608567063621455,0.0550734776354362,0.1781921195234258,0.3495248178679778,1.6459009912591411,356.4968153471965,0.6258805532524505,0.0045418912361266,2.366801061035282e-06,2.8624964931947645e-10,1.1995702504270325e-05,7.917407401048238,172.91821917371382,0.5016225684162673,1.2227872379851338e-05,126.22635431771904,82.73941282063812,0.5080626101934858,197.28345886379904
1.5730887882663673e-19,0.0447865898560971,0.0059857909141515,0.0551740730963783,-0.0061108390018327,-0.1547265456837449,1.6117095719621817,0.0551740730963783,0.1785069691328915,0.350162454393918,1.6490066818236842,357.1917011798295,0.6270989022412924,0.0045491330988815,2.3705748300581405e-06,2.8711533409313717e-10,1.2024239634192849e-05,7.94125354340967,173.6540501203712,0.5025915484974363,1.2256648663700149e-05,126.49584212146118,82.89785406214712,0.5090550927005748,197.6771885208915
1.5761995137339213e-19,0.0448724834814868,0.0059964393601005,0.0552794868725095,-0.0062114186532474,-0.15513294933873,1.6150080543192575,0.0552794868725095,0.1788358078369967,0.3508300688655574,1.652254569920422,357.9189103443446,0.6283770904650092,0.0045567070645259,2.374521659471604e-06,2.8801432923726826e-10,1.2054018973146224e-05,7.965996822198948,174.40933985299785,0.5036085839422787,1.2286678434444053e-05,126.77893183169628,83.06412528214331,0.5100965537534575,198.0910605427271
1.5795657138871016e-19,0.0449621773479401,0.0060075332748555,0.0553895181815147,-0.0063120523394398,-0.1555671538666282,1.6184590189308716,0.0553895181815147,0.1791775215772554,0.3515256876446497,1.6556355516320524,358.67531052456985,0.6297131330638754,0.0045645798083408,2.3786241836065083e-06,2.8894395570551256e-10,1.208496866845352e-05,7.991778607675683,175.19286136392378,0.5046724712663677,1.2317888042680762e-05,127.07554445573652,83.23788600053479,0.5111856200161131,198.52450059198864
1.5830016418914868e-19,0.045055532845797,0.0060190473250083,0.0555039755408649,-0.0064111116900176,-0.1560308850495572,1.6220574719594292,0.0555039755408649,0.1795317542221293,0.3522485904871175,1.659147645444773,359.45875786373784,0.6311051278700881,0.004572725979251,2.3828691918973647e-06,2.8989891303779966e-10,1.2116964886011956e-05,8.018550354009877,176.00321926408762,0.5057819739560442,1.2350153213009114e-05,127.38550757739424,83.41885535739215,0.5123209451391392,198.97691051218723
1.5861797889690287e-19,0.0451524454920808,0.0060309684931086,0.0556227276505643,-0.0065068888434147,-0.1565232824322453,1.6257988455442791,0.0556227276505643,0.1798981460474529,0.3529982601698517,1.662787242605026,360.2676977228479,0.63255141845633,0.0045811329115428,2.3872500841807333e-06,2.908758787309135e-10,1.214991640893338e-05,8.046375997267475,176.84448591357372,0.5069357735401043,1.2383383081313834e-05,127.7084121578369,83.60690223810116,0.5135012092910872,199.44771588429208
1.5897566055571886e-19,0.0452529399248736,0.0060433253060294,0.055745841163015,-0.0065972490769686,-0.1570385339529314,1.6296775799568488,0.055745841163015,0.180277602942923,0.3537762080393971,1.6665571247573396,361.10376027180064,0.6340508432946798,0.0045898398030828,2.391787286650772e-06,2.918879976338253e-10,1.2184059521393249e-05,8.075408363373858,177.7241173290981,0.5081326059946294,1.2417814002236534e-05,128.04331883673348,83.80194247206292,0.5147251186974657,199.93600224176748
1.593981856717536e-19,0.0453569025362435,0.0060561036149484,0.0558731822595707,-0.0066826247322758,-0.1575749927822023,1.6336898784876523,0.0558731822595707,0.1806697352819307,0.3545814192893263,1.6704536250075626,361.9658911023712,0.635601913296719,0.0045988377643988,2.3964761669613587e-06,2.9293646587158806e-10,1.2219406248840889e-05,8.105669156700996,178.64340286397146,0.5093710351326532,1.2453456940084182e-05,128.38975222425344,84.00393344767743,0.5159914051872911,200.44126193917336
1.5988713211284528e-19,0.045464157778516,0.0060692680049129,0.0560045183284005,-0.006762500225752,-0.1581357300559349,1.637833704625586,0.0560045183284005,0.1810733639525674,0.3554108223689921,1.674468969082389,362.8527430981367,0.6372029085461418,0.0046080989428592,2.401302210974084e-06,2.940089312751621e-10,1.2255732880332656e-05,8.136982419013258,179.59440487084547,0.5106507591704083,1.2490088519802634e-05,128.7478581334797,84.21259147716682,0.5172988257470663,200.96298568130783
1.603952394758557e-19,0.0455746740914278,0.0060828268000741,0.0561398237324799,-0.0068368717299524,-0.1587185850210474,1.6421044305799335,0.0561398237324799,0.1814888453921266,0.356264903333837,1.6786032679057743,363.7654739103427,0.63885248474739,0.0046176380298333,2.406273074431156e-06,2.9511051578910347e-10,1.2293125790981636e-05,8.169299249271582,180.57430422793087,0.5119707374603883,1.2527795141035763e-05,129.11701533299853,84.42778892095485,0.5186461620820689,201.50067435934804
1.6093252636695237e-19,0.0456885716780338,0.0060968298006967,0.0562792447047688,-0.0069051221683222,-0.1593228749420444,1.6464994182668231,0.0562792447047688,0.181916505523984,0.357143694691273,1.6828518376248212,364.7043385407788,0.640549145154455,0.0046274915428667,2.4114077867987084e-06,2.963024748899043e-10,1.2332160687815487e-05,8.202772308069344,181.59295333131809,0.5133296978077015,1.2567151169525916e-05,129.49613529227136,84.64923470847103,0.5200322201848344,202.05251465383503
1.614721662296891e-19,0.0458057908429276,0.0061112778825921,0.0564227254016916,-0.0069671145418893,-0.159945408445125,1.6510136758991891,0.0564227254016916,0.1823568419860175,0.3580478127667115,1.6872176117455595,365.67003173436746,0.6422916611517148,0.004637661604548,2.416707454167824e-06,2.9758523007189885e-10,1.2372843888731926e-05,8.237351234346066,182.64740924382565,0.5147262147644016,1.2608162983753887e-05,129.88473348972116,84.87683274302096,0.5214558299107186,202.618083839806
1.6194896751639212e-19,0.0459263235003443,0.0061261869297162,0.0565702824907386,-0.0070245730140988,-0.1605831071764598,1.655642637153353,0.0565702824907386,0.1828099809471448,0.3589780628127931,1.6916978216712968,366.6628969473353,0.6440789389833964,0.0046481642563416,2.422180435821595e-06,2.9896777219043536e-10,1.2415328066912589e-05,8.273117735004451,183.7426902262168,0.5161590144898272,1.2650982789844522e-05,130.28231470424262,85.11039060788781,0.5229158445604278,203.1969559189296
1.623253889672733e-19,0.0460501824046409,0.0061415765152729,0.0567219526553756,-0.0070766912220864,-0.1612314162660203,1.6603827557849675,0.0567219526553756,0.1832761593844005,0.3599347415648483,1.6962902945533451,367.68446502521874,0.645909857813257,0.0046590307379037,2.427843010893063e-06,3.004555790605378e-10,1.245971177772342e-05,8.309852786534844,184.8667342628409,0.5176270118899162,1.2695710441333336e-05,130.6880680663861,85.34983730342489,0.5244111404694078,203.78870176474916
1.6257134249286072e-19,0.0461773316235681,0.0061574486319805,0.056877688165004,-0.0071237455012618,-0.1618897561465158,1.6652304775446338,0.056877688165004,0.1837558848000328,0.360917623073177,1.700997773239449,368.733314466613,0.647783030414009,0.0046702572211729,2.433693184561213e-06,3.02048239513281e-10,1.25059935794958e-05,8.347484520519222,186.01661020204503,0.5191288064632937,1.2742344068599972e-05,131.10182306465956,85.59494194015484,0.5259406166039793,204.39292442103533
1.6273069090953717e-19,0.0463076938843703,0.006173795807999,0.0570373979595381,-0.0071656528602892,-0.1625578980492799,1.6701832404133847,0.0570373979595381,0.1842486993590447,0.3619255035627503,1.705815178916601,369.8095550022187,0.6496971775866147,0.0046818406649472,2.4397293720413267e-06,3.0374377349771985e-10,1.2554141173608984e-05,8.385918852377992,187.18787477214244,0.520663339948795,1.2790851474018546e-05,131.5232585841578,85.84549524774832,0.527503194164116,205.00922320564968
1.627779152965983e-19,0.0464412305361197,0.0061906200225375,0.0572010302390472,-0.0072029094016891,-0.1632374488235222,1.6752379292973107,0.0572010302390472,0.1847544912317361,0.3629578465151098,1.710739556268332,370.9127345272642,0.6516509482959576,0.0046937749486395,2.4459483838663656e-06,3.0555029413525424e-10,1.2604239078200305e-05,8.42524388135635,188.3864536259213,0.5222291046913812,1.284131602896334e-05,131.95210070359596,86.10124273705054,0.5290978161927586,205.63706495698548
1.6264423750913793e-19,0.0465778542677749,0.0062079072065617,0.0573684644532714,-0.0072358954626918,-0.1639306142162546,1.6803907670289653,0.0573684644532714,0.1852734279023495,0.3640142233390044,1.7157728385401168,372.0425581309333,0.6536429146242659,0.0047060463152334,2.452343051189918e-06,3.0746496698674864e-10,1.2656235137005988e-05,8.465402911913598,189.6098434494228,0.5238254415855195,1.2893685016695686e-05,132.38843654859093,86.36180673542945,0.5307234471915606,206.27606865605705
1.623333598662317e-19,0.0467174395250958,0.0062256348338546,0.0575395393427991,-0.0072645043481686,-0.1646374796721845,1.6856387583171717,0.0575395393427991,0.1858046178496183,0.3650934552228313,1.7209080743252478,373.1968142343316,0.6556717438652243,0.0047186309603774,2.458900969451532e-06,3.0948584086529876e-10,1.2710095384220964e-05,8.506405933905572,190.8586897364727,0.5254512756993854,1.2947922896486704e-05,132.83206329037515,86.62694102913021,0.5323790727429636,206.92586107790828
1.6189282945229007e-19,0.0468599094186712,0.0062437926316728,0.0577141538938668,-0.0072889822327123,-0.165358908258161,1.6909785931173964,0.0577141538938668,0.1863473001669413,0.3661950188035174,1.726138082855869,374.3744825514252,0.6577361420731707,0.0047315163774111,2.4656156213710965e-06,3.116225575923977e-10,1.2765944453997254e-05,8.548354276814091,192.1388464496912,0.5271054546089349,1.300415225327038e-05,133.28288187375634,86.89638954053206,0.5340636991385028,207.58606493516484
1.613706575578505e-19,0.0470051240719681,0.0062623521107629,0.0578921326776353,-0.0073086874279592,-0.1660955633760743,1.6964075067999862,0.0578921326776353,0.186900873013567,0.367317503657474,1.7314593146430974,375.5747146384564,0.6598348801646724,0.004744673055857,2.4724716288989383e-06,3.1387371059263076e-10,1.282373703058783e-05,8.591297017206303,193.45443912754965,0.5287866499083711,1.3062326773110476e-05,133.74102868035595,87.16987426535333,0.5357763530132421,208.2565920043283
1.6076244608645257e-19,0.0471529484377995,0.0062812842422867,0.0580732869727745,-0.0073244255565444,-0.1668502101090819,1.7019233690008682,0.0580732869727745,0.1874646760722556,0.3684589975989882,1.736868110594226,376.794399750929,0.6619665143607383,0.0047580711006486,2.4794534135740703e-06,3.1622915177464005e-10,1.2883269395476587e-05,8.635092395821827,194.8003757699371,0.5304940949718141,1.3122242815003771e-05,134.20648653089322,87.4471401872712,0.5375160809862422,208.9370617370224
1.6009969781196152e-19,0.0473031575399809,0.0063005361743634,0.0582573122608164,-0.0073369355331254,-0.1676249974629032,1.7075233496058224,0.0582573122608164,0.1880379683611973,0.3696174318992232,1.742363643623427,378.0310415283941,0.664129555790029,0.0047716638768975,2.48653667373508e-06,3.1867789101667067e-10,1.2944359472755668e-05,8.679684600173482,196.17339234990212,0.5322269587931502,1.3183716697094073e-05,134.67939376396805,87.72799817632219,0.5392819493069652,209.62713670634847
1.5937085696010554e-19,0.0474555954930433,0.0063200769533275,0.0584440147403586,-0.0073464665813445,-0.1684187927435695,1.7132034877655005,0.0584440147403586,0.1886205067942725,0.3707923714859346,1.7479465246449186,379.2832531014599,0.6663228535713986,0.0047854275261051,2.49370897660508e-06,3.2120780704707723e-10,1.300677986716166e-05,8.72506111188562,197.57446475169556,0.5339842840808239,1.3246522000936217e-05,135.1595681675415,88.01238268977691,0.5410730435075222,210.32647471093085
1.5870127430522332e-19,0.0476101424491473,0.0063398873024275,0.0586332567531166,-0.0073529976576194,-0.1692308916494826,1.7189607120245636,0.0586332567531166,0.1892111888737657,0.3719831206174588,1.753607657732841,380.5509247289698,0.6685454152725687,0.0047993541552987,2.5009662091186706e-06,3.238183947531101e-10,1.3070524377836456e-05,8.771267796517119,199.00551708275063,0.5357654041265124,1.331065186428303e-05,135.64664103691229,88.30029731018621,0.5428884680606693,211.03476410114277
1.5809608293155317e-19,0.0477669330614991,0.0063600251944462,0.0588252422285713,-0.0073606844281269,-0.1700537098642653,1.7247904378826235,0.0588252422285713,0.1898110282984388,0.3731925378206366,1.7593471912454133,381.8336920778267,0.670796550383421,0.0048135198208404,2.5083480046068045e-06,3.2653776770012717e-10,1.3135985757235573e-05,8.81840133943393,200.4710272593365,0.5375694736854209,1.337650009384574e-05,136.1395732628693,88.59157111295757,0.5447273460434615,211.75049259789267
1.5757166283030905e-19,0.0479259719876779,0.0063805116931296,0.0590200070568554,-0.0073748746212075,-0.1708819958295839,1.7306898665493455,0.0590200070568554,0.1904194171571036,0.3744208811045854,1.7651565566226446,383.1308076042528,0.6730755023695456,0.0048279655828784,2.5158757597074057e-06,3.293674122258241e-10,1.3203161686573236e-05,8.866265165706684,201.95996301673537,0.5393961369236968,1.3444067231423667e-05,136.63793646165095,88.8860848010049,0.5465888188064748,212.4732859488587
1.5717162198963074e-19,0.0480877936340659,0.0064015424058777,0.0592182410776499,-0.0073966696777423,-0.1717101346676004,1.7366545685056118,0.0592182410776499,0.1910378594937543,0.3756747577451025,1.771026761128905,384.44325018870666,0.675381510477931,0.0048428640976536,2.5236394464062853e-06,3.3238626545305787e-10,1.327279009868339e-05,8.914893665527584,203.4744572317404,0.5412443406081923,1.3514096430900216e-05,137.14013111196343,89.1836987565255,0.5484720456485064,213.2012898609109
1.5683519582533444e-19,0.0482528628927546,0.0064232794012196,0.0594205501843972,-0.0074305007674023,-0.1725323091029109,1.7426816008201784,0.0594205501843972,0.1916677004672125,0.3769582252083799,1.7769516905961755,385.7733520874085,0.6777138997549143,0.0048583669269615,2.5317180442738704e-06,3.3565325319417766e-10,1.334547362933439e-05,8.964262172289684,205.0137921139644,0.5431130904136166,1.358719546329709e-05,137.64482258049583,89.48427804746626,0.550376203496666,213.9330117447694
1.5656004082500732e-19,0.0484213451766945,0.006445798882314,0.0596271947481708,-0.0074829964080514,-0.1733382407734558,1.7487686255064154,0.0596271947481708,0.1923086863163423,0.3782726448118305,1.782920817361166,387.1216749511145,0.6800722134274032,0.004874576545018,2.540164953109968e-06,3.3921133878694406e-10,1.3421569245597004e-05,9.014288425378153,206.57386263316127,0.5450018277616552,1.366372515363272e-05,138.15112677392673,89.78777066136252,0.5523004865917744,214.6670189818024
1.5631865482133516e-19,0.048593331658182,0.0064691552162157,0.0598383310854816,-0.0075601778253882,-0.1741209909257468,1.7549122817976073,0.0598383310854816,0.1929610495109968,0.3796196501130103,1.78893016792009,388.4878787404147,0.6824558758609728,0.0048915861365968,2.549028731942103e-06,3.4302464557144515e-10,1.3500764542635528e-05,9.064631438154032,208.13586906846496,0.546910357736729,1.374338076520111e-05,138.65836810672042,90.09425082952824,0.5542441061789807,215.40295717989773
1.561037296496167e-19,0.0487693197029257,0.0064935327980131,0.0600546298176359,-0.0076659206510568,-0.1748734652721664,1.761109305850984,0.0600546298176359,0.1936264485770753,0.3810041481169652,1.794974698951451,389.87479418373977,0.6848644983727932,0.0049095898988103,2.558410577806338e-06,3.4717728596951284e-10,1.3583890156678632e-05,9.1153626574988,209.7026638850764,0.5488380495693289,1.38269986798417e-05,139.16507911965303,90.40352609562876,0.556206290203518,216.1392617139435
1.5585284047312202e-19,0.0489498627695845,0.0065191239357254,0.0602768122653733,-0.0078028427272047,-0.175590351084412,1.767356238304708,0.0602768122653733,0.1943063105330631,0.38243188547865,1.8010462598024768,391.2859585591706,0.6872975652226998,0.0049287560418351,2.56839814582344e-06,3.5174564398695815e-10,1.3671636942504448e-05,9.16641607991303,211.27119121621905,0.5507841781593382,1.391527534276292e-05,139.6700282644432,90.71574444717504,0.558186283011515,216.87472319106115
1.5567425464582231e-19,0.0491355425264433,0.0065461366971835,0.0605056076560379,-0.0079730128434384,-0.1762710917034158,1.7736506501927556,0.0605056076560379,0.1950026298004022,0.3839077715687382,1.807139921142215,392.7239476060882,0.689754288419636,0.0049492471851276,2.57907617776324e-06,3.568031423504228e-10,1.3764738343218753e-05,9.217755919892689,212.83883537316265,0.5527479838255599,1.4008948373066533e-05,140.1725473131536,91.03089143320756,0.5601833450557815,217.60854911699371
1.5546049250554685e-19,0.0493269409069127,0.0065747801498222,0.0607417345817532,-0.0081780285698921,-0.1769134924164355,1.7799872477792769,0.0607417345817532,0.1957229019534028,0.3854406754524245,1.8132858736377684,394.1919590330489,0.6922338163145216,0.0049712199070125,2.590526267333304e-06,3.6242560771874836e-10,1.3863861887034149e-05,9.269423517547732,214.4086172781403,0.5547287750387832,1.4108690236083997e-05,140.67220954786765,91.34918010377346,0.5621967526064896,218.34110365504932
1.5519131830563065e-19,0.049524494392703,0.0066052182056159,0.060985681272757,-0.0084159595546708,-0.1775241631812845,1.7863653517889713,0.060985681272757,0.196467741866062,0.3870322264018337,1.8194756907943797,395.6929415821948,0.694734804416647,0.0049947465863179,2.6027861314840777e-06,3.686948202886053e-10,1.396951479451469e-05,9.32145622574873,215.9834977914149,0.5567258017153162,1.4215008927785423e-05,141.16973403196022,91.6710945172031,0.5642257974666717,219.074570234786
1.5482911813367632e-19,0.0497294537230481,0.0066380239554725,0.0612389214551015,-0.0086818513405283,-0.1781111680961637,1.7927841756485432,0.0612389214551015,0.197240865486508,0.3886896291870795,1.8257053909750385,397.24025077375694,0.6972558636803149,0.005020168807749,2.6160337716253744e-06,3.768580492743034e-10,1.4085219197320496e-05,9.374094671531957,217.57819433731532,0.5587383694475234,1.4331428122539628e-05,141.66502538923743,91.99711663174072,0.5662697866924582,219.810515390731
1.5420569946085562e-19,0.0499429263614237,0.006673801975045,0.0615027723065632,-0.0089731321569709,-0.1786815224105626,1.7992446013954724,0.0615027723065632,0.1980460120693897,0.3904169437584971,1.831971405646568,398.8464232942928,0.6997958359309691,0.0050478594914404,2.630463518207649e-06,3.8941345637110903e-10,1.4215824710818366e-05,9.427583852790542,219.20735752124216,0.5607660328083146,1.4462796898565213e-05,142.15838505235715,92.3275635344568,0.5683280423179801,220.55070073224215
1.533845676937715e-19,0.0501661762215077,0.0067132276546904,0.0617787422570801,-0.0092849878460793,-0.179242134400853,1.8057455626754295,0.0617787422570801,0.198887757840648,0.3922220387824094,1.838273102312884,400.52376546419913,0.7023535899084843,0.0050782388011234,2.646294320543741e-06,4.081846030103516e-10,1.4365379705217173e-05,9.482151223920994,220.88446919760247,0.5628084709968456,1.4613166878658406e-05,142.6497998220945,92.66270011534112,0.57039990108486,221.29630439415692
1.5228619140312764e-19,0.0504008219902077,0.0067571583513189,0.0620687400563742,-0.0096092370855865,-0.1798056886131328,1.8122868065865647,0.0620687400563742,0.1997724414818068,0.3941145374560399,1.8446135271095156,402.2845221163637,0.7049276812411363,0.0051118233368193,2.663795381354526e-06,4.3638168450010896e-10,1.4539516257489414e-05,9.537981807142328,222.62151807751223,0.5648650645215758,1.4788173832783884e-05,143.13901584877345,93.00256045666384,0.5724847141762204,222.048193171914
1.5096112848394905e-19,0.050648507392225,0.0068065126243535,0.0623747368939134,-0.0099403762858958,-0.1803796689334205,1.81886745805626,0.0623747368939134,0.2007062307589854,0.3961049436645703,1.850992774021322,404.1398712874045,0.7075168688739399,0.0051492287175519,2.6832875026325985e-06,4.777287927806373e-10,1.4744488610761948e-05,9.595301287338966,224.4312212177871,0.5669351762198687,1.4994075690957302e-05,143.62566674546463,93.34710641544164,0.5745818469551339,222.806648878318
