Média Absoluta,Variância,Desvio Padrão,Assimetria,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Fator de Forma,Energia,Energia Média,Desvio Padrão da Energia,Assimetria da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral,Razão Pico para RMS
0.0868744268717122,0.0239134421844872,0.1092927940368332,0.0153743138110388,0.0411449983163435,1.498258032139281,0.1092927940368332,0.4336810108394306,0.8538324405107857,1.9942320719566933,0.6323711397104196,0.0207525982546333,1.081427736041342e-05,2.998951995987175e-05,3.265667935682865,31.9649575432426,0.4950466493523146,3.188468611364918e-05,16.791728271777554,103.67350780882774,110.74356104271752,0.5026078831649975,184.32477304387623,241.979485422629
0.0869266079444677,0.0239182316327787,0.1093580777848226,0.0154867839866389,0.0411160255480346,1.5001180237140748,0.1093580777848226,0.4339174537658012,0.8542842669970983,1.9964933023207312,0.6331336825465397,0.0207566496475392,1.081638856046861e-05,2.999711712259158e-05,3.2721314095379626,32.072294314645234,0.4956485062181572,3.189258991116415e-05,16.8558499242597,103.84090926848884,110.88241893919344,0.5032166934888934,184.62708769603464,242.55594668825304
0.0869806710438732,0.0239220753311946,0.1094256741473679,0.0156189951981921,0.0410834119390521,1.5021609558847413,0.1094256741473679,0.434160063460726,0.8547471944342134,1.9989674451293025,0.6339704115998781,0.0207598758369904,1.081806974309042e-05,3.0004349451040475e-05,3.2796315825486944,32.20079081315762,0.4963096131031314,3.1900016123658204e-05,16.92768571368903,104.02495938885728,111.03350164366712,0.5038848923722172,184.9582738909325,243.20596383942717
0.0870367100160167,0.0239250422556958,0.1094956854958307,0.0157710699109686,0.0410475199411303,1.5043809166235105,0.1094956854958307,0.4344114835516041,0.8552233211561738,2.001664662084053,0.6348792209445565,0.0207623337384624,1.0819350567202969e-05,3.0011399760936923e-05,3.288209510740656,32.3514014259492,0.4970285128871714,3.1907146627582605e-05,17.008158168393987,104.22404710182278,111.19583131995604,0.5046109037794345,185.3149512115535,243.92634337268615
0.0870948113403528,0.0239271941498986,0.1095681869059549,0.0159419981635142,0.0410053177761135,1.5067731099557728,0.1095681869059549,0.4346717489122857,0.85571333303914,2.0045773530489006,0.6358578745311919,0.0207640558728665,1.0820247979607365e-05,3.001827299372697e-05,3.297833681401345,32.52339429303652,0.4978035939699484,3.191399113606672e-05,17.093232002624266,104.43750264084429,111.36877657442506,0.5053931821676156,185.6959756705753,244.7144026798284
0.0871550161294008,0.0239285811729083,0.1096432142288245,0.0161291676856838,0.0409531037691518,1.5093347774759254,0.1096432142288245,0.4349392780929954,0.8562156143063254,2.0076872871972644,0.6369043286392144,0.0207650754944622,1.082077930925599e-05,3.002497773144029e-05,3.308417260542972,32.71351700316934,0.4986333766270822,3.192056300751863e-05,17.18278011102353,104.66469631850954,111.55193557189595,0.5062302119605253,186.1005327441899,245.56604707070923
0.0872173543889053,0.0239292495656239,0.1097207962480969,0.0163315972542632,0.0408892283501094,1.5120625425106138,0.1097207962480969,0.4352138948543946,0.856729261136932,2.010986784012255,0.6380166385432378,0.0207654278030499,1.0820962898931706e-05,3.003160383114755e-05,3.319956260778813,32.92183258835214,0.4995163743523775,3.192695412865285e-05,17.277287250662418,104.90486626667553,111.74485154104916,0.5071205070312871,186.52754336961357,246.47867253064217
0.0872818520394825,0.0239292360884717,0.1098009249361655,0.0165489297768934,0.0408074034241703,1.5149550608983648,0.1098009249361655,0.435493289833638,0.8572507510310743,2.014454086161046,0.6391926171479935,0.0207651193192135,1.0820802146541752e-05,3.003817706483032e-05,3.332477837465641,33.149269270642804,0.500451116606406,3.193319005051469e-05,17.374963669793683,105.15779942358172,111.94717858135547,0.5080626101934858,186.97640896199,247.4521889235545
0.0873485642111696,0.0239285901522994,0.1098836395134075,0.0167808172729282,0.0407036405869833,1.5180084665291549,0.1098836395134075,0.4357782133750623,0.8577798665275151,2.01808797191553,0.640430217195799,0.0207641705816417,1.0820307754894102e-05,3.0044629341663363e-05,3.3459343396564427,33.39476679503516,0.5014362046680925,3.193920914010857e-05,17.476325335359064,105.42330262605292,112.15851678185496,0.5090550927005748,187.4466128455515,248.48499857746884
0.0874174427502162,0.0239273254592086,0.1099688560769821,0.0170267403307106,0.0405752225655054,1.521218223979362,0.1099688560769821,0.4360689629006992,0.8583163599212577,2.021887210713372,0.6417274795701527,0.0207625658158377,1.0819471503823756e-05,3.0050714625981148e-05,3.3602113970003584,33.65550598520804,0.5024702422700762,3.194477391419752e-05,17.581874839734844,105.70179242603302,112.37905806813474,0.5100965537534575,187.93935892067967,249.57624247943937
0.087488579895459,0.0239255101840735,0.1100566847190391,0.017285131800648,0.040419847623162,1.5245803157401474,0.1100566847190391,0.4363650250597299,0.8588608886784193,2.025839938902218,0.6430826393017911,0.0207603574905133,1.0818320735025206e-05,3.005637014545838e-05,3.375243913882699,33.93019942646531,0.5035518567520925,3.1949832267607e-05,17.691492282700924,105.99342011637847,112.60868356452258,0.5111856200161131,188.4552787270029,250.7247979827628
0.0875621393268876,0.0239232368215134,0.1101473268806279,0.0175542684351065,0.0402372463609969,1.5280905110646237,0.1101473268806279,0.4366667698650933,0.8594152291518158,2.029938451541733,0.6444939779893709,0.0207576267471103,1.081689773168856e-05,3.006155526286837e-05,3.3909375070391694,34.216736760417575,0.5046797493023946,3.195435802573889e-05,17.80506013336689,106.29823026534945,112.847496703603,0.5123209451391392,188.9949260405799,251.9286450841504
0.0876382645681707,0.0239205940166539,0.1102409644657611,0.0178322831943361,0.0400251628120151,1.5317474962197295,0.1102409644657611,0.436973392520017,0.859977657394948,2.03416767420682,0.6459598662108634,0.0207544448592838,1.08152396348535e-05,3.0066282983864053e-05,3.4071914791903954,34.51212094618128,0.5058525360395352,3.195837450484251e-05,17.923072563923803,106.61596606236238,113.09531777703673,0.5135012092910872,189.5581107545084,253.18417021384
0.0877174977673556,0.0239178602872501,0.1103383102089946,0.0181162160545482,0.0397855717532053,1.5355476073111245,0.1103383102089946,0.4372861147090995,0.8605534381753936,2.0385119780521603,0.6474789642493707,0.0207510625239729,1.0813477083883776e-05,3.0070799068958945e-05,3.4239411340481096,34.81489968174721,0.5070689453680407,3.196215662992541e-05,18.045917049696783,106.94688389502264,113.3524988921593,0.5147251186974657,190.14662442418265,254.4861462198865
0.0877999102500863,0.0239151047241811,0.1104394773920235,0.0184050993876426,0.0395206069090012,1.539487063540201,0.1104394773920235,0.4376062067100186,0.861143363327901,2.042972235594616,0.6490498898383741,0.0207475606405566,1.0811652235829408e-05,3.0075122027350937e-05,3.441145736496245,35.12425735048321,0.5083278747730441,3.196573548821694e-05,18.17889258744086,107.29201122533958,113.61965343794454,0.5159914051872911,190.76265559800183,255.83275602227135
0.0878864419487837,0.0239128047839061,0.1105456396831879,0.0186966052818476,0.039232415014311,1.5435587845575622,0.1105456396831879,0.4379407590957934,0.8617609188276468,2.047558140158752,0.6506711100531036,0.0207443309863723,1.0809969247718802e-05,3.007982665495922e-05,3.458765303575297,35.439518488667474,0.5096281137674439,3.196972082598966e-05,18.322032161683875,107.65073398581804,113.89655438766276,0.5172988257470663,191.40541634256192,257.2186529348527
0.0879779396388712,0.0239113766575638,0.1106578630897382,0.0189879049081933,0.0389232865806195,1.5477563280662192,0.1106578630897382,0.4382959907282551,0.8624179874272488,2.052277753805273,0.6523411890911203,0.0207417113190072,1.080860412663223e-05,3.0085346442488965e-05,3.4767430546178666,35.75960977167058,0.5109684979498985,3.197457830191504e-05,18.4744523501827,108.0227165748799,114.18328479115488,0.5186461620820689,192.0749194514183,258.63911427175987
0.0880752467801133,0.0239112412746741,0.1107771827080369,0.0192756072198112,0.0385928023389716,1.55207484643723,0.1107771827080369,0.4386755089972441,0.8631231259883639,2.057128488295921,0.6540585940432839,0.0207399936641357,1.0807709048533503e-05,3.0092628870353062e-05,3.495342084609665,36.09787930905932,0.5123478441733259,3.198126437699277e-05,18.6380559166448,108.4077650392429,114.47959425472136,0.5200322201848344,192.77065776385191,260.0906231857722
0.0881792150997354,0.0239128440723157,0.1109046749726095,0.0195564673947865,0.0382429755140787,1.5565100228930486,0.1109046749726095,0.4390827974494714,0.8638850371234623,2.0621035074029064,0.6558220139061093,0.0207395359187856,1.080747051526091e-05,3.0102264718756715e-05,3.5145674063996486,36.45504929635612,0.5137649862946495,3.199039828090032e-05,18.81469666359282,108.80537126635744,114.78530358360682,0.5214558299107186,193.4918163805569,261.5683781052469
0.0882908796307122,0.0239167266694572,0.1110416138200283,0.019827166275527,0.0378735210714598,1.5610581117545268,0.1110416138200283,0.4395220055171538,0.8647129407555149,2.067196024097081,0.6576299806115209,0.0207407463453221,1.0808101274268972e-05,3.0115265267657235e-05,3.534569701194183,36.83637052727447,0.5152188299437456,3.20030098815656e-05,19.00619208972964,109.21459265316808,115.09982532522272,0.5229158445604278,194.23620230817977,263.0676475249845
0.0884137371309205,0.0239254983714151,0.1111922235043712,0.02008512210038,0.0374806529440934,1.5657171978848192,0.1111922235043712,0.4400040651808502,0.8656302955536876,2.0723934215587225,0.6594807613283983,0.0207453585523655,1.081050471723061e-05,3.0145865563664668e-05,3.555772747229065,37.26367199550497,0.5167083241041649,3.203334599102536e-05,19.213269331963502,109.63379411222932,115.42184205038056,0.5244111404694078,195.00004465890493,264.57792275769054
0.088556505610431,0.0239490628606545,0.1113663624514731,0.0203288270039602,0.037049928010833,1.570488284604647,0.1113663624514731,0.4405513081198758,0.8666796772996297,2.077677481362329,0.6613715928440166,0.0207560003227157,1.0816050194223963e-05,3.021513665577173e-05,3.5785758089913027,37.75616745484759,0.518232469686932,3.21025032867906e-05,19.436635120578064,110.06122263791714,115.7498108271336,0.5259406166039793,195.7789953642657,266.08978442536244
0.0887315495281901,0.0240060298065831,0.1115781438435368,0.0205572434584462,0.0365703167895565,1.5753712438694372,0.1115781438435368,0.4411946313002136,0.8679248383428378,2.0830321379538974,0.6632998345896836,0.0207783322250366,1.0827687454422452e-05,3.037068909895517e-05,3.603302175599624,38.32892694079885,0.5197903704663387,3.2258166893583184e-05,19.676366805327465,110.49528786293864,116.0820474337972,0.527503194164116,196.56937463904373,267.593094233062
0.0889438326831872,0.0241015460045337,0.1118335968421283,0.0207707183248088,0.0360376271155661,1.580365501600406,0.1118335968421283,0.4419489908266433,0.8693989813150372,2.08844097046111,0.6652637704446757,0.0208161261361121,1.0847382040704612e-05,3.06380480565468e-05,3.630172333355932,38.98925739583987,0.5213810248994303,3.252590885517364e-05,19.93315845269004,110.93473594679844,116.41669030495194,0.5290978161927586,197.3666900826476,269.0818211388736
0.0891988184396135,0.024241327271132,0.1121395174002817,0.0209675461609794,0.0354511567283827,1.585469330741733,0.1121395174002817,0.4428336808203685,0.8711423127454042,2.093890106389522,0.6672620257812389,0.0208741402029623,1.087761344604603e-05,3.1053712945778886e-05,3.659386300370725,39.74406328710701,0.523003463355535,3.294229297759812e-05,20.20327807259776,111.37752751265748,116.75174796777809,0.5307234471915606,198.16653645271552,270.5467737627927
0.0895169405245473,0.0244794828217972,0.1125201658767906,0.0211484473287977,0.0348008475847351,1.5906858504430432,0.1125201658767906,0.443897452383458,0.873258604970735,2.0993487466428618,0.669292665102857,0.0209809391455873,1.0933266881494204e-05,3.205072597448657e-05,3.691353180791981,40.61437066449248,0.524656705767942,3.3940572363990395e-05,20.48717425948988,111.82256438710688,117.08561853311754,0.5323790727429636,198.9656957225193,271.98080218031765
0.0899291546833619,0.0249304508385314,0.1130123735463504,0.0213137110308106,0.0340783314054183,1.5960182890648855,0.1130123735463504,0.4452152460807813,0.8759091999200137,2.1047868467563755,0.6713537808422246,0.0211978017828094,1.1046275030124774e-05,3.4561216955171754e-05,3.726486242944981,41.62226057508792,0.5263397910278527,3.645338507380229e-05,20.7855870812488,112.26867674283284,117.4169775105045,0.5340636991385028,199.7606549363601,273.3763204684775
0.0904601043232753,0.0256673216244083,0.113644401224668,0.0214643773520736,0.033272885264739,1.6014687240599128,0.113644401224668,0.4468375837247189,0.8791959122309754,2.1101842625119533,0.673443159304919,0.0215464347629811,1.1227949329328328e-05,3.895871452746449e-05,3.764895537041448,42.77534846211075,0.5280518425837409,4.085440881776034e-05,21.096470412574828,112.71421818532748,117.74423947051176,0.5357763530132421,200.54784844049652,274.7253250415088
0.0911299774861141,0.0267455885830141,0.1144400891687846,0.0215965952886636,0.0323782548475726,1.6070356381329547,0.1144400891687846,0.4488075294032609,0.8832481740552703,2.1155181275750734,0.6755589486542743,0.0220521215846176,1.1491465130076914e-05,4.563543787551597e-05,3.806967016828358,44.09420549702907,0.5297919210578317,4.753604318099548e-05,21.41782710380552,113.15829151160632,118.06636416758406,0.5375160809862422,201.3258276962891,276.0206479803836
0.0919489786617212,0.0281835594663139,0.1154120114966592,0.0217047027765791,0.0313977878764807,1.6127189198480474,0.1154120114966592,0.451146502641729,0.8881251759815328,2.1207676747296693,0.6776999565980535,0.0227323710023341,1.1845946327427842e-05,5.4736877275995926e-05,3.8527732939590944,45.5812397920925,0.5315591172383698,5.6644024387810566e-05,21.74769634469356,113.60104999646887,118.38271543210293,0.5392819493069652,202.0949862309208,277.25606000616347
0.0929254771469277,0.030000253949546,0.1165705617798926,0.0217864756349366,0.030335399154121,1.6185141887616412,0.1165705617798926,0.4538885587666775,0.8939004430231153,2.1259341387523367,0.679865261265282,0.0236019007996321,1.2299062428156317e-05,6.63197346292003e-05,3.9019859715087217,47.2177623789125,0.5333524778020676,6.823543232361403e-05,22.085817117993827,114.04377679954518,118.69417682818552,0.5410730435075222,202.85921302178224,278.4306766982617
0.0940695658781691,0.0322378599262039,0.1179290142922813,0.0218445279992058,0.0292021982045826,1.6244162317143704,0.1179290142922813,0.4570857427565765,0.9006699701795781,2.1310271614218266,0.6820549978848401,0.0246971662505658,1.28698104484448e-05,8.057360042767053e-05,3.954400370084937,48.99292469883081,0.5351710619125637,8.250071769818136e-05,22.43193365500988,114.48713804460375,119.00103903608006,0.5428884680606693,203.6201448949375,279.5440013912188
0.0953870821806639,0.0349317095401274,0.119496503360462,0.0218814704512462,0.0280138774403584,1.6304184095918794,0.119496503360462,0.4607908830890178,0.9085291573944952,2.136062636039959,0.6842697628946525,0.0260643382859596,1.3582250279290924e-05,9.791706068574251e-05,4.010056175236429,50.91129683809719,0.5370139545555686,9.985914315105403e-05,22.78579534353284,114.9315690800006,119.3041749320276,0.5447273460434615,204.37934333931065,280.5962737490499
0.0968953213948848,0.0381515255319685,0.1212940202870428,0.0218990598857336,0.0267692771684987,1.6365165905740475,0.1212940202870428,0.4650759553729549,0.9176226133448138,2.1410449973636645,0.6865084993752301,0.0277497427609127,1.4460522543466544e-05,0.0001185496480021,4.068811832367299,52.96654407908001,0.5388802660758989,0.0001205115266141,23.145504293544462,115.3776558030815,119.60446730067856,0.5465888188064748,205.13938598834017,281.58749279796154
0.0986149985271995,0.0419834957106753,0.1233453115911004,0.0218950388688859,0.0254612020854025,1.6427084805013612,0.1233453115911004,0.4700009378680275,0.92807035694063,2.145969140792837,0.6887693752360914,0.0297917233257809,1.5524608298999678e-05,0.0001426588257923,4.130537003051906,55.15289234623352,0.5407691093970872,0.0001446462796086,23.510837806754274,115.82606285378002,119.90266864405206,0.5484720456485064,205.90175504464307,282.5179377134774
0.100547407399938,0.0464577950973523,0.1256538875936214,0.0218700654471522,0.0240989209704067,1.6489884207775771,0.1256538875936214,0.4755875363712811,0.9399241325145702,2.150841557837832,0.6910524661873292,0.0322418399569993,1.680137569411084e-05,0.0001705627367177,4.1950402267245535,57.45956855607043,0.5426796292318471,0.0001725824354653,23.883230218989805,116.27759899637616,120.1989670413706,0.550376203496666,206.66790724789016,283.38880020756875
0.1026879170971286,0.0515711322562365,0.1282153266704109,0.0218261754061857,0.0226890981876657,1.6553510889064211,0.1282153266704109,0.4818482706896637,0.9531965635132466,2.1556711494299914,0.6933573716102917,0.0351229538560104,1.8302737809280717e-05,0.0002021111781699,4.261987049356517,59.86569549015564,0.54461099003993,0.0002041704598139,24.262450257748437,116.73184614483448,120.4926509570998,0.5523004865917744,207.43762194529936,284.201370432264
0.1050494905865193,0.0574430873949993,0.1310453391463237,0.0217640855483326,0.0212366253501065,1.6617904624851072,0.1310453391463237,0.4888651874577142,0.9680215546190908,2.16047290356417,0.695683517149035,0.0384901307424803,2.005738965215187e-05,0.0002377569518712,4.331245041232065,62.364418079807145,0.5465623485355221,0.0002398639355914,24.64825965475525,117.1890543395592,120.78487753324484,0.5542441061789807,208.2123006204361,284.9567621616875
0.1076002830431938,0.0639904241187957,0.1341059629131812,0.0216897561498498,0.0197539120039762,1.6682557245531224,0.1341059629131812,0.4965551756609511,0.9841875350644576,2.1652160431715424,0.6980122182168771,0.0423015410094261,2.204353361616732e-05,0.0002769521033312,4.4021080527194485,64.92546468096864,0.5485179604645685,0.0002791144360072,25.03879616804824,117.64634774140622,121.0734476158919,0.556191290203518,208.98671152915276,285.6557068768994
0.110318474559782,0.0711675206555096,0.1373705668906886,0.0216113577085751,0.0182453687059019,1.67469558928692,0.1373705668906886,0.5048568883963087,1.0015539802946718,2.169869416466057,0.7003247401734737,0.0465233961024719,2.4243562325414665e-05,0.0003193980099376,4.474085589987407,67.53339659926213,0.550462454781566,0.0003216228138916,25.432243123310684,118.0998807046292,121.35594375082334,0.558126658011515,209.75419438255832,286.29876262546657
0.1131818066809405,0.0789264803848465,0.1408119693935801,0.0215323078484793,0.0167174435250779,1.6810621637365153,0.1408119693935801,0.5136906724964044,1.0199534314816905,2.174390709556974,0.7026028040744536,0.051123657029689,2.664078010926926e-05,0.0003648744734162,4.546775027057881,70.17608016061683,0.5523808506617544,0.0003671682264875,25.82682855401636,118.5456436873999,121.62932809540166,0.5600352129307815,210.5066030953994,286.8863038930421
0.1161612741053106,0.087189445362234,0.1443947071757967,0.0214507820310372,0.015177958694668,1.6873079498521817,0.1443947071757967,0.5229481688707465,1.039176754543491,2.178736470296313,0.7048285696197029,0.0560479391793868,2.920684688868437e-05,0.0004130244536991,4.619713364835545,72.83736546683132,0.5542585498026387,0.000415392495242,26.220824356235894,118.98066480125364,121.89146659935088,0.5619023349783646,211.2392775237621,287.4189509598631
