Média Absoluta,Desvio Padrão,Kurtose,Entropia,RMS,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Assimetria da Energia,Entropia da Energia,Kurtose da Energia,Densidade da Energia,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral,Razão Pico para RMS
0.0759404334636858,0.0948079392728344,-0.0352414174512052,1.5154024425232748,0.0948079392728344,1.9126471018051048,1039.3683398999326,0.6270961999584543,3.378389896947412,0.4735122260773144,33.94527982238313,0.4852599519080804,94.87908198091355,98.87410104160536,0.5026078831649975,189.48401266727564,283.11360586619145
0.0760343169242399,0.0949252904059512,-0.0352789403919339,1.517255494643721,0.0949252904059512,1.914821834845585,1040.6344772578825,0.6278574699555294,3.383192260817844,0.4740755036536052,34.015166832223265,0.4858515807778281,94.99501462201891,98.98727116604584,0.5032166934888934,189.70093370138835,283.4309116052047
0.0761346556143663,0.0950506944135412,-0.0353292069735985,1.5192967727724438,0.0950506944135412,1.917173387863946,1041.9563259308982,0.628692775780084,3.3889714323265614,0.4746588052955542,34.10688120466653,0.4864978713176222,95.11855549911132,99.10788132735011,0.5038848923722172,189.93263020149817,283.7940202559846
0.0762414294309506,0.0951841321227262,-0.0353910695192621,1.5215200401354272,0.0951841321227262,1.9197010572302984,1043.3331732155002,0.6296001922289585,3.3957335826552097,0.4752573643199163,34.22036694577294,0.4871974442290137,95.24930029749731,99.23587763104535,0.5046109037794345,190.17862993030005,284.20165641172224
0.0763534934205791,0.095324153672892,-0.0354673088237845,1.5239227203502317,0.095324153672892,1.9223987115855048,1044.7413958690977,0.6305775851577473,3.403717199571739,0.4758587285738802,34.3648727736322,0.4879483214684265,95.38588214755627,99.37002116240905,0.5053931821676156,190.4370171151016,284.65980305818005
0.0764706037511623,0.0954704370482945,-0.0355586526981648,1.5264993851185915,0.0954704370482945,1.9252563546753587,1046.1807829803724,0.6316228979720366,3.4128848741269584,0.476462937033343,34.539592801160694,0.4887513789244942,95.52818738752455,99.51034617671496,0.5062302119605253,190.7079022007936,285.16838815834825
0.0765914677440793,0.0956213587320627,-0.0356666905009999,1.529245953902477,0.0956213587320627,1.9282679218296612,1047.6293442044853,0.6327342555351952,3.423273796340247,0.4770644397660876,34.7457591697813,0.489605205031524,95.6750470886133,99.65563979453438,0.5071205070312871,190.989234763026,285.7339746252238
0.0767160624670742,0.09577689520507,-0.0357890609589566,1.5321576590303505,0.09577689520507,1.9314274096189372,1049.0880292805482,0.6339098691925042,3.4348590172795723,0.4776621787281236,34.98264578892135,0.4905086080953472,95.82583907423609,99.80547207916136,0.5080626101934858,191.2792481383725,286.3542853212244
0.0768444294500772,0.0959371033071073,-0.0359258552282425,1.5352290936887305,0.0959371033071073,1.9347441588916885,1050.5572978280788,0.6351479819801473,3.447601710751102,0.4782550515072454,35.24934563564624,0.4914603964875205,95.98006357760822,99.95947996290812,0.5090550927005748,191.5767573253709,287.02747488150146
0.0769761537310206,0.0961014610214356,-0.0360757134856396,1.5384538733100162,0.0961014610214356,1.9382231348710448,1052.0377914575292,0.6364467724041025,3.4613299941227997,0.478848096321989,35.53971001974729,0.4924591632031584,96.1381623181724,100.1178184138978,0.5100965537534575,191.8822345517236,287.7564280664575
0.0771110281343734,0.0962697105142285,-0.036238088546111,1.5418277536950462,0.0962697105142285,1.9418530817870443,1053.5284241515692,0.6378045262346498,3.476015253442208,0.4794417474598024,35.85310894476929,0.4935045356503588,96.30012743289066,100.28036263194772,0.5111856200161131,192.19544770881865,288.541030791187
0.0772488523060628,0.0964415962401894,-0.036414293791853,1.545347193080656,0.0964415962401894,1.9456220301864384,1055.0282403595395,0.6392195035543653,3.4915657426662268,0.4800389922266399,36.18663219408178,0.4945947398336666,96.46598953114358,100.44702384539028,0.5123209451391392,192.51645054555357,289.3827335639275
0.077389814855751,0.0966173236291916,-0.0366059720143627,1.5490088909098716,0.0966173236291916,1.9495214397452736,1056.5358268986877,0.6406898112286097,3.50803676838544,0.4806357004379644,36.54163456699343,0.4957292910189107,96.6350712790998,100.61744694410024,0.5135012092910872,192.84439196296373,290.2757001981453
0.0775327175158342,0.0967954112217639,-0.0368119284050524,1.5528093307615098,0.0967954112217639,1.9535441447900248,1058.028879538303,0.6422139323863864,3.5255477227839926,0.4812227301145346,36.92203194681455,0.4969057307959031,96.8060284843255,100.79039712950778,0.5147251186974657,193.17715190860687,291.22525519637395
0.0776773300932739,0.0969755938610012,-0.0370280603801207,1.556743231537071,0.0969755938610012,1.9576886101402171,1059.5089454878937,0.6437905097524198,3.543953879009325,0.4818026014147315,37.32164814969671,0.4981232117717582,96.97897394267235,100.9659816538962,0.5159914051872911,193.51491229056447,292.2306582275548
0.077823356940763,0.0971574993917536,-0.0372559355357402,1.5608080884154072,0.0971574993917536,1.961948104941012,1060.9766354568137,0.6454179437486428,3.563159893180574,0.4823811446030739,37.73815101125842,0.4993812192594751,97.15416015386518,101.14425783238556,0.5172988257470663,193.85804896518684,293.291628934501
0.077971204177554,0.0973416096662464,-0.0374982515782449,1.5650013471016104,0.0973416096662464,1.9663126062373475,1062.431856834687,0.647094473948259,3.5831971185424982,0.4829545474954808,38.17277584733405,0.5006772672028711,97.33103559067388,101.32494761248338,0.5186461620820689,194.2057909236001,294.4020686019768
0.0781195113081281,0.097526196819786,-0.0377585105799899,1.5693205216718595,0.097526196819786,1.9707750239757853,1063.8532961827957,0.6488183899328113,3.604058539559461,0.4835193465614427,38.625269144049966,0.5020100465319512,97.50906555743448,101.50724130668516,0.5200322201848344,194.55767859445817,295.568429536095
0.0782669535034539,0.0977095907246253,-0.0380369777378289,1.5737635671440575,0.0977095907246253,1.975313313419211,1065.220369768676,0.65058816681056,3.625831199499807,0.484068706463667,39.09782333441565,0.5033782515842798,97.68761009113138,101.6903735559625,0.5214558299107186,194.9129819549063,296.7963429546974
0.0784136486914431,0.0978919615827334,-0.0383303793596494,1.578326903960397,0.0978919615827334,1.9799226324859336,1066.533683520482,0.6524026106483173,3.648613626629392,0.4845986010674182,39.5952890375389,0.5047805550586716,97.86634847407744,101.87414849741704,0.5229158445604278,195.27118782955404,298.082578658612
0.0785594745533289,0.0980731594933304,-0.0386371952260096,1.5830061701945894,0.0980731594933304,1.98460403886304,1067.7946313730276,0.6542603314547215,3.672373942973077,0.485110324267518,40.11669877677672,0.506216217534178,98.04535248843996,102.05860641572596,0.5244111404694078,195.6323578600424,299.42608083501955
0.078704296404543,0.0982530213160824,-0.0389559940702262,1.5877972637938127,0.0982530213160824,1.9893580011433407,1069.0052554767317,0.656159993060459,3.697002629297055,0.4856078608907468,40.65861849344065,0.5076852007989531,98.22485899532508,102.24382484996902,0.5259406166039793,195.99662202409405,300.8249990819272
0.07884791365939,0.0984313198699035,-0.039284847370017,1.5926964647341462,0.0984313198699035,1.9941853456982075,1070.167014783137,0.6581004302528829,3.722404739269985,0.4860961549049499,41.21851316817246,0.5091859940162583,98.4052015534745,102.43000093264268,0.527503194164116,196.36472769911543,302.2792976257739
0.0789902984344334,0.0986080010228137,-0.0396261974729482,1.5977007065037372,0.0986080010228137,1.9990858568549807,1071.2809343185602,0.6600801226832701,3.7484993175817736,0.4865767073222923,41.79326320060042,0.5107186260095474,98.58643114002568,102.6170990064752,0.5290978161927586,196.73658280145767,303.78594627880886
0.0791316710523821,0.0987833368972945,-0.0399808059262453,1.6028078677293198,0.0987833368972945,2.004054296305459,1072.3469708133807,0.6620977481746035,3.7753722467869935,0.4870465434977629,42.38739562973142,0.5122820666493484,98.76789057480576,102.80487243887858,0.5307234471915606,197.1113000983365,305.3406465157525
0.0792718800816532,0.0989572029097116,-0.0403388466028456,1.6080138346228086,0.0989572029097116,2.009095995577146,1073.3654942556832,0.6641528611259293,3.80345875156838,0.4874949735095331,43.02239585736586,0.5138739925320969,98.94909726463244,102.99338350081878,0.5323790727429636,197.48792022537316,306.94227936932487
0.0794117587690581,0.0991306925816339,-0.0406941599950125,1.6133126068965191,0.0991306925816339,2.014225299345693,1074.359957566306,0.666244592522675,3.832568662140079,0.4879331835164303,43.69274882134521,0.5154947326968549,99.1309134977813,103.18339311049144,0.5340636991385028,197.8673823729691,308.5845960458597
0.0795514332270972,0.0993039502834096,-0.0410485124585826,1.618702104643113,0.0993039502834096,2.019432117010847,1075.3305544700247,0.6683715988103248,3.8627225838184343,0.4883582116906245,44.39875897874535,0.5171432314853417,99.31307733242578,103.37477526545182,0.5357763530132421,198.24924259134136,310.26644343019166
0.0796910966525657,0.0994772110803076,-0.0414022261707878,1.6241791083477617,0.0994772110803076,2.0247229117059176,1076.2765924575156,0.6705326226000085,3.8939049354644415,0.4887691993502134,45.14013922311225,0.5188171949285382,99.49504086464768,103.56714806973412,0.5375160809862422,198.6326340093984,311.9858472052231
0.0798306134426236,0.0996503027407555,-0.0417571775407957,1.629741371021531,0.0996503027407555,2.030090508552744,1077.1980749121485,0.6727264647600604,3.925980169550067,0.4891684858788401,45.91102829338684,0.5205167100629582,99.6767152401812,103.7604110076842,0.5392819493069652,199.01743763061523,313.7416164536576
0.0799699447073645,0.0998231956583985,-0.0421122450500159,1.635386299343368,0.0998231956583985,2.0355330227975306,1078.0956388165473,0.6749521787234269,3.9590542815150087,0.4895538095351834,46.71728720925035,0.52224085116573,99.8578196022447,103.95437821028176,0.5410730435075222,199.40324423495028,315.5328809040955
0.0801091902299217,0.0999960073523033,-0.0424679803747128,1.6411125674998317,0.0999960073523033,2.0410469538333955,1078.9694289120991,0.6772085801431119,3.993161383924293,0.4899212761069836,47.55960030048541,0.5239884290657371,100.03802294403847,104.14897355971488,0.5428884680606693,199.7899358710324,317.3570830859533
0.0802485763262285,0.1001689914580413,-0.0428267086050737,1.6469174693202804,0.1001689914580413,2.0466305184217557,1079.81900490944,0.6794943508703454,4.028352325025718,0.4902653621683673,48.43931382297399,0.5257589757759847,100.21689992274024,104.34388133125266,0.5447273460434615,200.17660051082717,319.21125312073843
0.080388281385611,0.1003423637511116,-0.0431897135162979,1.6527993188824472,0.1003423637511116,2.052274391578939,1080.64401609251,0.6818083780829396,4.064660157112604,0.490583938856549,49.35756550925458,0.5275516362414462,100.3939632175038,104.53877857591596,0.5465888188064748,200.5624659817464,321.0926720751465
0.0805285474118247,0.100516414991612,-0.043559154115141,1.6587563280430442,0.100516414991612,2.0579705487193354,1081.444649145267,0.6841495218449223,4.102080621933822,0.4908763435016935,50.31335674454999,0.5293656084619764,100.56900909158428,104.73340164175342,0.5484720456485064,200.94692004456607,322.9964860793705
0.0806695348175324,0.1006913128568277,-0.0439399807400807,1.6647855922558146,0.1006913128568277,2.0637157813683187,1082.2215397692914,0.6865162861481996,4.14027261679575,0.4911468122663426,51.28840398308292,0.5311991417668681,100.74198004588236,104.92750380242371,0.550376203496666,201.329881510918,324.9228189642655
0.08081022692623,0.1008657412708614,-0.0443379419857587,1.6708869573726934,0.1008657412708614,2.0694927493503643,1082.9533814303434,0.6889073330692191,4.179345705588194,0.4913867543838356,52.28529212904539,0.5330513680557825,100.9120141599682,105.12032808310828,0.5523004865917744,201.7102987776044,326.8756156521613
0.0809516453314944,0.1010410011364851,-0.0447494103253092,1.6770547120014412,0.1010410011364851,2.075314567917035,1083.6619138189037,0.6913219388508273,4.219274902835897,0.4915976698888408,53.304027202945605,0.5349216844150801,101.079833087159,105.31263799782086,0.5542441061789807,202.088775661647,328.84923359550424
0.0810937285450443,0.101217000369965,-0.0451763182223933,1.6832868812926187,0.101217000369965,2.0811709826848093,1084.347519890535,0.6937589813100988,4.259965358037921,0.4917819957879401,54.34154658900215,0.5368107585499292,101.24559626680804,105.5044918630414,0.556206290203518,202.4653973600219,330.84077098311093
0.0812367233598118,0.1013940176585086,-0.045621048652395,1.6895807720934128,0.1013940176585086,2.087061249291678,1085.010426523303,0.6962172684057357,4.3013896049914,0.4919401568333115,55.39724302693824,0.538715712291457,101.40921864592175,105.69579730273504,0.558186283011515,202.8399073870882,332.8490206918364
0.0813804698616873,0.1015718537345261,-0.0460827628149014,1.6959333606092393,0.1015718537345261,2.0929871838703367,1085.6514583622682,0.6986958745364444,4.343351289020101,0.4920757181305259,56.462571130677965,0.5406356097971547,101.57093499278218,105.88668736046908,0.5601833450557815,203.21264188512384,334.8742735710066
0.0815247940780112,0.1017503211307085,-0.0465570362178922,1.702340573578172,0.1017503211307085,2.0989504023319743,1086.2708828412808,0.7011942137120601,4.385808543113092,0.4921900403526149,57.536765282749,0.5425690024427176,101.73072678174412,106.07703484912172,0.5621967526064896,203.5832492221005,336.91781774578243
0.0816693587907276,0.1019290425453828,-0.0470407300987942,1.7088005494914849,0.1019290425453828,2.104946874067454,1086.8700589895636,0.70371176395131,4.428812537412855,0.4922836393030957,58.62296404640487,0.5445147780942493,101.88859993226,106.26691809566464,0.5642257974666717,203.95171494812,338.98241991821584
0.0818140458791491,0.1021078837744075,-0.0475318914715346,1.7153106117976964,0.1021078837744075,2.1109781724998498,1087.4500001017132,0.7062477698076363,4.472383689083916,0.492356645034285,59.72236244323081,0.5464723976859592,102.04461771196992,106.45640607072664,0.5662697866924582,204.3182010748557,341.0678681572763
0.0819584410308184,0.102286319804329,-0.0480311831053561,1.7218680058933895,0.102286319804329,2.1170504608517646,1088.0101671772106,0.7088012607774272,4.51633770918063,0.4924134528501026,60.82761540248124,0.54844135134264,102.1992036259316,106.64561930535406,0.5683280423179801,204.68359244743075,343.176703321818
0.0821026757255199,0.1024644835532867,-0.0485429617040783,1.728470209195907,0.1024644835532867,2.12316473292115,1088.5504275758055,0.711371071055671,4.560557586079396,0.4924573905725077,61.934481021395065,0.5504230113851348,102.35218022550671,106.83437682333911,0.57039990108486,205.0476856805302,345.3042818029385
0.0822463470276744,0.1026418951930865,-0.0490618831699424,1.7351134855721853,0.1026418951930865,2.129324578561438,1089.072169939359,0.7139566319103862,4.604943681933712,0.492493220318595,63.04049029855509,0.5524164703125858,102.50422004116471,107.0228987939244,0.5724847141762204,205.41129045018508,347.45438030309487
0.0823886218858996,0.1028175012133999,-0.0495902087801015,1.7417975942977677,0.1028175012133999,2.135517668837122,1089.554506179687,0.716557028125596,4.6494870044098935,0.4925176993385046,64.14462369987511,0.5544180929958334,102.65446059974316,107.21033304142684,0.5745818469551339,205.77332138524648,349.6283311984762
0.0825296823456521,0.1029915158181191,-0.050129206782939,1.7485205248159876,0.1029915158181191,2.1417432635856346,1089.998643188516,0.7191713867228898,4.694276391276976,0.4925277784251483,65.24989514178709,0.5564274467593575,102.80274175760565,107.3966545986158,0.5766906787074482,206.13358750961385,351.8251826180236
0.0826702575747542,0.1031648711167418,-0.0506756255179608,1.7552789029823177,0.1031648711167418,2.1480046551539043,1090.4280535961973,0.7217991829662443,4.739180353036204,0.4925343381453833,66.35291459684929,0.558446166443757,102.9502625976406,107.5829113889828,0.5788106023889114,206.4935552014142,354.03869287194
0.0828106010594878,0.1033379261957146,-0.0512254316363978,1.7620717246402946,0.1033379261957146,2.1542960140587946,1090.8422139472084,0.7244400766646405,4.784321966576352,0.4925344258887228,67.45868944692019,0.5604692420671679,103.0966187969695,107.76898392369463,0.5809410243765318,206.85270913154315,356.2658972938133
0.0829508665324237,0.1035108474579034,-0.051782384023853,1.7688972399061034,0.1035108474579034,2.160615048311278,1091.2409610814047,0.7270930635672602,4.829701612415769,0.4925282231720959,68.56698053524269,0.5624962463574891,103.24185493482308,107.95487718428038,0.5830813642241034,207.21114455513865,358.5040409546309
0.0830912161151247,0.1036838229722103,-0.0523463332013128,1.7757511660044554,0.1036838229722103,2.1669684085194456,1091.624663205154,0.7297573092832086,4.875182289819238,0.4925189849885006,69.67246784573031,0.5645254075316631,103.3860267183099,108.14055442883333,0.5852310544218293,207.5688372805245,360.7513353286055
0.0832316670487351,0.1038568665684293,-0.052917317204809,1.7826310171663784,0.1038568665684293,2.1733580504563945,1091.9933816316477,0.732432051147993,4.920739305659676,0.4925078012452384,70.77460583062293,0.5665554193269537,103.52946811579196,108.3261402422173,0.5873895401599785,207.92620914109247,363.0082016720085
0.0833722545189977,0.1040300422768294,-0.0534913265991874,1.789532632791902,0.1040300422768294,2.1797797662300207,1092.3492033979978,0.7351168237527883,4.966364890077681,0.4924947210736271,71.87360286579107,0.5685858534060366,103.67222998744478,108.51174583554372,0.5895562790965105,208.28326137955412,365.2740497743008
0.0835131112791997,0.1042035072201446,-0.0540698138069335,1.796456359230964,0.1042035072201446,2.186225395779191,1092.691810612945,0.7378108986631111,5.0121927128332695,0.4924758533455958,72.97461823469827,0.5706161969444747,103.81447425819924,108.69750549941882,0.5917307411286054,208.6404522869331,367.5489670653642
0.0836544220070974,0.1043774715665032,-0.0546570507845117,1.803401905707477,0.1043774715665032,2.1926897840265966,1093.020970267008,0.7405133906518301,5.058216275703408,0.4924509493644138,74.0774990518333,0.5726465283319897,103.95606652265576,108.88332514402808,0.5939124081680334,208.99764280742068,369.82992406689806
0.0837960204099747,0.1045517439574749,-0.0552501465766608,1.810366684653952,0.1045517439574749,2.199174175685308,1093.3374321581282,0.7432238164117371,5.104564646075508,0.4924182104629033,75.18844954198688,0.5746793697803979,104.09689809802232,109.06918056363874,0.5961007739203064,209.35467390330305,372.1185286787191
0.0839376970090456,0.1047260949021486,-0.0558457671100892,1.817349560677891,0.1047260949021486,2.2056793399437447,1093.64198935643,0.7459418411154825,5.151128106551117,0.4923821859001256,76.3040871031053,0.5767131397125167,104.23723441113722,109.25515142358296,0.5982953436675473,209.7119295753672,374.4147165366672
0.0840781999971574,0.1048989775848878,-0.0564418733656983,1.8243493933726624,0.1048989775848878,2.212200521570447,1093.913592009951,0.7486669487777464,5.198008664100781,0.492333985313673,77.42745176476693,0.5787475275065549,104.3763857414256,109.44051793483126,0.6004956340550193,210.06902252954427,376.72768038033297
0.0842176628499149,0.1050705058012963,-0.0570445796009945,1.831365406663363,0.1050705058012963,2.2187317130833564,1094.1528982987295,0.7513980560736565,5.245390582028849,0.4922722139799153,78.57065493168987,0.5807844448609714,104.5143807041877,109.62513014208952,0.6027011728812542,210.42568058918064,379.0558975459048
0.0843558817795045,0.1052404375376683,-0.0576527616075762,1.838396925652487,0.1052404375376683,2.2252685745652654,1094.360899891488,0.7541347050884033,5.293257849509141,0.4921975174783368,79.7338183305633,0.5828248216326637,104.65136095916704,109.80909201041176,0.604911498891725,210.7820954376966,381.4022808309346
0.0844928283324241,0.1054087569235335,-0.0582644210863185,1.845442057797536,0.1054087569235335,2.2318137089054124,1094.5377735096822,0.7568765157001935,5.341623224456121,0.4921087314691788,80.91705560090635,0.5848682642457673,104.78734072848611,109.99242296960853,0.6071261615760019,211.1382665316613,383.7649684340121
0.0846282991368359,0.1055752435660232,-0.058876269993511,1.8524995474290904,0.1055752435660232,2.238359919742473,1094.685061152438,0.7596232642141285,5.390463878393836,0.492006628371075,82.1196186708627,0.5869139475150693,104.92247014293994,110.17518395498844,0.609344720968338,211.4944511902113,386.14421322551016
0.0847623057843185,0.1057399233214201,-0.0594873626584191,1.85956740845365,0.1057399233214201,2.2449083297339576,1094.8035509380984,0.7623745300904339,5.439961921739386,0.4918882995598103,83.35060667375116,0.588961504664427,105.05675748217423,110.35751761104684,0.6115667474516294,211.8506893985677,388.53962935005393
0.0848944606919593,0.1059023434019513,-0.0600926699838535,1.8666425542830407,0.1059023434019513,2.251460145828194,1094.8953507199444,0.7651300935418184,5.490080335313497,0.4917544041519612,84.60873799134635,0.5910108600685401,105.19049274166886,110.53947442675675,0.6137918215646933,212.20712560903672,390.9532710510978
0.0850249838848926,0.1060627721440706,-0.0606924802574305,1.873723869185922,0.1060627721440706,2.2580171353057823,1094.9603749746036,0.7678894046820669,5.540859810412006,0.4916013918385942,85.89464563039702,0.5930605286537238,105.32321223354066,110.720892130396,0.6160195338128128,212.56299831083425,393.3813998199548
0.0851537695546557,0.1062210809746642,-0.0612875043004815,1.880811246116652,0.1062210809746642,2.264579307891175,1094.9994143202882,0.7706520036088966,5.592196485251503,0.4914317788517943,87.20338030684893,0.5951101778582728,105.45504274793848,110.90170415711424,0.6182494844814946,212.9184907824954,395.82354224860507
0.0852808094859332,0.1063772626205994,-0.0618765090489216,1.8879019684820784,0.1063772626205994,2.271143654657,1095.013378626085,0.7734174328922947,5.64406578689681,0.4912448938194277,88.53419361538722,0.5971602728216941,105.58617456126328,111.0819299300217,0.6204812834533875,213.2740044613685,398.2797428279923
0.0854064568190245,0.1065317263082239,-0.0624638099235012,1.8949969259517865,0.1065317263082239,2.277702113172853,1095.001883912088,0.7761849144057151,5.6965830120833605,0.4910380758381023,89.89269418907973,0.5992092901540039,105.71635437931177,111.2613496909839,0.6227145500283108,213.62868861840232,400.7471229541986
0.0855304774617576,0.1066842046360408,-0.0630461531625034,1.9020927082727597,0.1066842046360408,2.284260387511716,1094.9663295591474,0.7789542226036125,5.749400866846465,0.4908156991453412,91.26055804511718,0.6012578712719618,105.8457535614174,111.44006453396172,0.6249489127463429,213.98286222709112,403.2260215183213
0.0856533364811806,0.1068352260523353,-0.0636289268103938,1.909189670560533,0.1068352260523353,2.2908140918754336,1094.9069887824437,0.7817244570781501,5.802651880541332,0.4905742095435388,92.64344132635372,0.6033053771945989,105.97419730729428,111.61790090832788,0.62718400921392,214.3362387547699,405.7116765662328
0.0857749663028113,0.1069846782585951,-0.0642155323337538,1.916288543329304,0.1069846782585951,2.297352418069349,1094.825421575723,0.7844948911735109,5.856275691245911,0.490316507968447,94.03978635382369,0.6053530571197673,106.1020425495245,111.79492687478007,0.6294194859328958,214.68930062742268,408.2053651671486
0.0858954111469466,0.1071325909376802,-0.0648096445240409,1.923388706393617,0.1071325909376802,2.303874773688491,1094.7222075008538,0.7872648203482433,5.910137501192271,0.4900468936938807,95.4450782716311,0.6074021632429256,106.2294854993315,111.9712063051567,0.6316549981325151,215.0424480174459,410.7069623431562
0.0860146590137555,0.1072789219571803,-0.0654152785972119,1.9304915266797305,0.1072789219571803,2.3103737143911096,1094.5968949646197,0.7900335419145311,5.963981875132792,0.4897707175320166,96.84805110612288,0.6094521328092004,106.3567104227206,112.14664856702696,0.633890209604254,215.3959305151245,413.2169722439972
0.0861328935238528,0.1074238578166267,-0.0660377814144381,1.9375965580700163,0.1074238578166267,2.3168520934192856,1094.4491969106664,0.7928001787086482,6.017653401646817,0.4894928946044967,98.24333373636912,0.6115017559841742,106.48374572420197,112.32122964539067,0.6361247925394795,215.74969848940844,415.7333029213138
0.0862500768034433,0.1075673749756964,-0.0666747551691822,1.9447013305952687,0.1075673749756964,2.323314547651339,1094.2794817738172,0.7955645593732797,6.071187162747634,0.4892123739625703,99.63221392989465,0.6135513188506215,106.61044224156262,112.49479149347331,0.6383584273698837,216.10345740600803,418.2554032338642
0.0863661361754404,0.107709370015852,-0.0673273607918021,1.9518044756010184,0.107709370015852,2.329761747821365,1094.0881121358527,0.7983261441489649,6.124556653973352,0.4889304367070611,101.013848956253,0.6156009449725091,106.73703215006338,112.66747908618078,0.6405908026106468,216.4574356761692,420.7846495086111
0.0864814738790089,0.1078503129736395,-0.067999484044749,1.9589071561020213,0.1078503129736395,2.336190022457836,1093.874739816571,0.8010843003839025,6.177970957536759,0.4886432685789953,102.39782393054269,0.6176466720217016,106.86332737520364,112.83931642528862,0.6428216147062854,216.81118803346547,423.3219277782828
0.0865959504521057,0.1079900720151428,-0.0686852761069391,1.966005699388883,0.1079900720151428,2.3426106776386497,1093.640228588451,0.8038390743194039,6.231344804392395,0.4883523009304074,103.77948849715264,0.6196874920710455,106.98927646854702,113.01033739658575,0.6450505678791415,217.16459671647792,425.8662027510349
0.0867094612418563,0.1081285031900249,-0.0693862991581777,1.9731013517557008,0.1081285031900249,2.3490206917877803,1093.3846739300616,0.8065899642784679,6.284721443242698,0.4880566534473352,105.16088805517845,0.6217246815243707,107.1149690009836,113.18062502561617,0.6472773739804702,217.51778131671003,428.4190018133565
0.0868221415899285,0.1082657936917059,-0.0700998419747783,1.9801925131286295,0.1082657936917059,2.3554234834448686,1093.1083221038436,0.8093368101824217,6.337960849903782,0.4877584197866655,106.53578327512624,0.6237539114499776,107.24030370027285,113.35012379385871,0.6495017523440839,217.87038973742887,430.9793846986981
0.0869339866096237,0.1084019889297618,-0.0708203449514039,1.9872779861694632,0.1084019889297618,2.3618203268286324,1092.8106813721915,0.8120797873640393,6.391139534848518,0.4874538687683355,107.90674542843485,0.6257737133655256,107.36473613629148,113.51864764725045,0.6517234296425102,218.22153965543225,433.54496692293793
