Média Absoluta,Variância,Desvio Padrão,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Desvio Padrão da Energia,Assimetria da Energia,Entropia da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral,Razão Pico para RMS
0.1086978580646232,0.0366235090673967,0.1354420565499844,-0.0595796217819981,1.5478666540304764,0.1354420565499844,0.476527854298545,0.9491216638672328,1.769658006140414,513.6719510806901,0.626258588134647,0.0295169966286587,1.538144691436099e-05,6.538218251665547e-05,5.70690919252064,0.2512308051721024,97.05568310846157,0.4946513515619024,6.717160956726464e-05,72.80263746211565,70.64707900790694,0.5026078831649975,136.1524330206341,206.48794925021372
0.1088206917116732,0.0366617588583641,0.1355947977480688,-0.059680480505172,1.549741057217812,0.1355947977480688,0.4770559245412693,0.950192416316026,1.7717609914242742,514.3227419265958,0.627015638058405,0.0295480359971542,1.5397621676474363e-05,6.544979338888164e-05,5.714303393505098,0.2515653024390717,97.2019164488115,0.4952550944307189,6.724118455257963e-05,72.89716856058216,70.73706212162512,0.5032166934888934,136.3327046106796,206.7471253223525
0.1089560156455327,0.0367040731140011,0.1357630804856049,-0.0597919007048689,1.5517982001872277,0.1357630804856049,0.4776375594242221,0.9513720285244728,1.7740690008005915,515.0369172086918,0.6278465899663739,0.0295823916437505,1.541552456683197e-05,6.55240206867628e-05,5.722264481555173,0.2519397853468318,97.3572241687818,0.4959181836260571,6.731760338821523e-05,73.0009446970438,70.83580614997057,0.5038848923722172,136.53130045227087,207.02831502890007
0.1091035022697071,0.0367503670568464,0.1359465374874752,-0.05991093697027,1.554033493520671,0.1359465374874752,0.4782716662375626,0.9526574584759544,1.7765773285150397,515.8119096974464,0.6287496790680793,0.0296200302037385,1.543513819892578e-05,6.560391797905937e-05,5.730550124910699,0.2523605618539955,97.51202285070914,0.4966388738668353,6.73999382045827e-05,73.11366224022215,70.9431033868612,0.5046109037794345,136.74780571088075,207.32950771025983
0.1092629140699424,0.036800566515418,0.1361448270544648,-0.0600411221441033,1.5564429998464655,0.1361448270544648,0.4789567955838171,0.9540446643971242,1.7792795846252585,516.6457468364008,0.6297227548002837,0.0296608069053078,1.545638713147882e-05,6.568897675001703e-05,5.739116832591142,0.2528281710779202,97.66543639926886,0.4974155095879993,6.748767770317293e-05,73.23516987999642,71.05878037090234,0.5053931821676156,136.98175458045756,207.65052221130964
0.1094342385027466,0.036854760656427,0.136357915596794,-0.0601836972258156,1.559022855614573,0.136357915596794,0.4796901531451166,0.955531785633178,1.78216038001123,517.5364362604267,0.6307638451212791,0.0297046920182973,1.547925587196318e-05,6.577910693254173e-05,5.747948872391758,0.2533417839888185,97.8172426515276,0.4982454158810578,6.758073097372228e-05,73.36538076503203,71.18266258074301,0.5062302119605253,137.2331355261883,207.9905768206864
0.109617131618544,0.036912852680175,0.1365854243712284,-0.0603347760795076,1.5617673937129914,0.1365854243712284,0.480469996818379,0.9571184339523504,1.785212830804536,518.4820265868266,0.6318713434574681,0.0297516662423365,1.5503734362864288e-05,6.5874221394473e-05,5.75704635875901,0.2538996757970342,97.96797882181664,0.4991270436226472,6.767901161030553e-05,73.50392962849799,71.31454856896352,0.5071205070312871,137.5015128100887,208.34952367170817
0.1098109666095891,0.036974533966896,0.1368265595553132,-0.0604938543672067,1.5646707291024968,0.1368265595553132,0.4812937875711416,0.95880176238095,1.7884323456192175,519.4802466896273,0.6330433776957606,0.0298014544400681,1.5529679228800503e-05,6.597352228588646e-05,5.766356829849134,0.2545033945052369,98.11660739290198,0.5000589800338824,6.778171193134156e-05,73.65068932547246,71.45409877246892,0.5080626101934858,137.78671678531268,208.72734031997447
0.1100149921129891,0.0370394261213712,0.1370804047537125,-0.0606579348646584,1.5677273834619063,0.1370804047537125,0.4821601130118139,0.9605775548014576,1.7918209377717764,520.5289039858701,0.6342782556766019,0.0298538213105596,1.555696785334012e-05,6.607655341185487e-05,5.775871209728309,0.2551527179430334,98.26307176676262,0.5010399759715292,6.78883597202331e-05,73.80537481818601,71.60109717176115,0.5090550927005748,138.08841543423452,209.12379343721625
0.1102291745571196,0.0371075992307766,0.1373468924854339,-0.0608279503140041,1.5709321310537605,0.1373468924854339,0.4830695856818596,0.9624472953407726,1.7953767371815172,521.6256428127033,0.6355741230557808,0.029908780828631,1.5585607518828078e-05,6.618367285145452e-05,5.785663259292714,0.2558431977719935,98.4101872431692,0.5020687376306049,6.799930432955297e-05,73.96744956216008,71.75521639968582,0.5100965537534575,138.40581376566553,209.53908027132397
0.1104530534877071,0.0371788471079834,0.1376254496843284,-0.0610040758513018,1.57428160583986,0.1376254496843284,0.4840179529996544,0.9644050746248783,1.7990866393092475,522.7683388332678,0.63692926937398,0.0299661426980911,1.561549906101674e-05,6.629453472242034e-05,5.79572801689064,0.2565724178247699,98.55811476652296,0.5031437069731823,6.811418603508308e-05,74.13651055154037,71.9160386169722,0.5111856200161131,138.7383685639956,209.97360365733823
0.1106858650390248,0.0372527502564007,0.137915108726978,-0.0611861716854726,1.5777715601277644,0.137915108726978,0.4850027019647971,0.9664444830211308,1.8029486016670504,523.9556486068963,0.6383419342499342,0.0300255690304245,1.564646640459851e-05,6.640782614728816e-05,5.805959104600114,0.2573461378786798,98.7043527179236,0.5042637291417714,6.82316901732043e-05,74.31279070218889,72.08337518561102,0.5123209451391392,139.08605174530263,210.4270065872001
0.1109273086218074,0.0373291827155872,0.1382154584164697,-0.0613769019551388,1.5813991436237351,0.1382154584164697,0.4860210388392876,0.9685601735404146,1.8069529096488817,525.185790385359,0.6398103012056914,0.0300869120260537,1.5678432530512652e-05,6.652331968989771e-05,5.816397550662941,0.2581619770293109,98.85047510382036,0.5054275553870994,6.835157718711194e-05,74.49603894194107,72.25710647462815,0.5135012092910872,139.44855240429234,210.90001406106117
0.1111774790695543,0.0374082944398402,0.1385266021917667,-0.0615769932723083,1.585160334000298,0.1385266021917667,0.4870736007902539,0.9707528172583928,1.811096559878003,526.4569602720692,0.6413326880816723,0.0301502380421583,1.571143201780007e-05,6.664143562218396e-05,5.827043325973969,0.2590169492625898,98.99651706424272,0.5066332999525921,6.847426235018199e-05,74.68557408331785,72.43676376905144,0.5147251186974657,139.82485029529553,211.3913305888925
0.1114359473921809,0.0374899376709324,0.1388480860760567,-0.061777829961778,1.5890471638194297,0.1388480860760567,0.4881612677729244,0.9730280360533086,1.8153850720134697,527.7673630430538,0.6429079197782862,0.0302155543253713,1.574546864271569e-05,6.676218941360334e-05,5.837881334430156,0.2599100935558626,99.14230211769444,0.507879909950544,6.859976171108598e-05,74.88084081329337,72.62186539840924,0.5159914051872911,140.213901581163,211.90019206381209
0.111702337841088,0.0375739565334743,0.1391794569586225,-0.0619763855204341,1.5930549090879162,0.1391794569586225,0.4892855533907043,0.975384611917351,1.8198254632723765,529.1148822007231,0.6445345146844312,0.0302828268833468,1.5780524691686747e-05,6.688610768046721e-05,5.849033467304066,0.2608363136753339,99.2927194404172,0.5091671194640072,6.872858350653626e-05,75.08115857884225,72.81207706072588,0.5172988257470663,140.61487395108946,212.42665203029543
0.1119764451088291,0.0376602872078856,0.1395204348411173,-0.0621748110933751,1.5971816775805765,0.1395204348411173,0.4904454658693069,0.9778168734156012,1.8244134212011476,530.497748274994,0.6462108344721487,0.0303519519689561,1.5816546101592575e-05,6.701301768231524e-05,5.860453692667901,0.2617968852819486,99.44642445353163,0.5104936807813122,6.886054678641679e-05,75.28605383070828,73.00690059016932,0.5186461620820689,141.02675477028063,212.9689740568189
0.1122578899546935,0.0377487879705619,0.1398705777635703,-0.0623705965989443,1.6014227956223817,0.1398705777635703,0.4916422463702324,0.9803235770039193,1.8291567678379343,531.9144854650782,0.6479355606454311,0.0304228386435964,1.5853485483896027e-05,6.714291417694602e-05,5.872170913830938,0.2627895791562346,99.60413984483486,0.511858080048871,6.89956337556455e-05,75.49526815649014,73.20628072081253,0.5200322201848344,141.44944555664935,213.52676890128328
0.1125465104467567,0.0378394346389519,0.1402296938481635,-0.0625645146447007,1.6057754385041885,0.1402296938481635,0.4928741911416144,0.9829019443876732,1.8340471128442932,533.364159563169,0.6497072842406731,0.0304954665368526,1.5891332223477137e-05,6.727575322255165e-05,5.884179452605475,0.2638125611967195,99.7660402834818,0.5132591298846931,6.913379923599884e-05,75.70849171570276,73.40999086929205,0.5214558299107186,141.8826611538933,214.1001185078455
0.1128413884370459,0.0379317173808883,0.1405966536428358,-0.0627555362499799,1.6102365390916895,0.1405966536428358,0.4941361160980703,0.9855430098097064,1.83907555843515,534.8461846359878,0.6515246213221669,0.0305694768913008,1.5929899370141165e-05,6.741039493563233e-05,5.8963817173134725,0.2648685604778221,99.9292622428012,0.5146959315603907,6.927389277417609e-05,75.92575430018996,73.61795762221593,0.5229158445604278,142.32646175687265,214.6894857967988
0.1131421346979078,0.0380254855800171,0.1409710130690797,-0.0629413506142243,1.6148025584562598,0.1409710130690797,0.4954260743564028,0.9882437564440986,1.844236598524959,536.3593994580516,0.6533863827926304,0.030644767391056,1.596913360659514e-05,6.754660761074496e-05,5.908767644578507,0.2659576747297327,100.0936409878272,0.5161666295274392,6.941567677428649e-05,76.14687986611723,73.83005071224726,0.5244111404694078,142.78051775810442,215.29467464479904
0.1134484096651167,0.0381206044580303,0.1413523566481087,-0.0631207906011123,1.6194693807945046,0.1413523566481087,0.4967444993073157,0.991002585794094,1.8495343419279928,537.9022469818684,0.6552912323750381,0.0307212444507365,1.600898616505293e-05,6.76842739844275e-05,5.921331312175876,0.2670775780684822,100.2591670161181,0.5176699255642764,6.955902488745756e-05,76.37128104194518,74.04607061385008,0.5259406166039793,143.24408432754188,215.91586465368007
0.1137600524394197,0.0382170370163106,0.1417404741620505,-0.0632944278733849,1.6242333859193134,0.1417404741620505,0.4980904776678127,0.9938185749060698,1.854964312379336,539.4735644076711,0.6572377795002952,0.0307988548622048,1.6049429318501737e-05,6.782359185021782e-05,5.934112613277165,0.2682252005186102,100.42756816109838,0.5192047190790768,6.970412249034462e-05,76.59863304011779,74.2655918860278,0.527503194164116,143.71645715507967,216.55262028493755
0.1140762229132208,0.0383143302834214,0.1421343536814989,-0.063459098262566,1.6290900112483575,0.1421343536814989,0.4994616704345404,0.9966872221526148,1.8605270412621733,541.0725435607815,0.6592248916300977,0.0308773211991714,1.6090318498786596e-05,6.796380607663011e-05,5.947126646178539,0.2693992713200789,100.59974753682118,0.5207703015466633,6.98502023521559e-05,76.82913253492119,74.48863065991829,0.5290978161927586,144.1978387367799,217.20692497644885
0.114396656638655,0.0384123629703878,0.1425336141733394,-0.0636217842464789,1.6340399583688912,0.1425336141733394,0.5008555784793995,0.9995973700238392,1.8662142657483196,542.697447200403,0.6612510117480526,0.0309564821362858,1.613156963850225e-05,6.810460569239381e-05,5.960366145551676,0.2706000629279243,100.775557660076,0.5223657045805086,6.999694241831438e-05,77.06278996059751,74.71510906617388,0.5307234471915606,144.68839002911434,217.87863604978952
0.1147210090685716,0.0385109853972332,0.1429378381697437,-0.0637838682445701,1.6390809277841865,0.1429378381697437,0.5022700551005418,1.002544193662592,1.8720200713663475,544.3459173674997,0.6633149347873534,0.031036221053349,1.6173121966310074e-05,6.82451151424774e-05,5.973686131014572,0.2718310716560316,100.94992186715814,0.5239901880682037,7.014347752374713e-05,77.30000829475958,74.94492282476398,0.5323790727429636,145.18806739457992,218.5673093104565
0.1150490748857803,0.0386101447366008,0.1433467954551758,-0.063943129547601,1.6442088261551142,0.1433467954551758,0.5037056255072928,1.005528087129949,1.8779462602909596,546.017436163339,0.6654155494793466,0.0311165274598536,1.621497001555688e-05,6.83853586138962e-05,5.987084906110647,0.273091204617102,101.1229116978816,0.5256423869735509,7.028982963112819e-05,77.54051912900016,75.17797503662031,0.5340636991385028,145.69646362990449,219.2724013803408
0.1153808519144481,0.0387098707462657,0.1437604311686823,-0.0641034185037128,1.6494220084471334,0.1437604311686823,0.5051605971085837,1.0085461364382289,1.8839828249671415,547.711330101677,0.66755136015299,0.0311973769444158,1.6257101065354816e-05,6.852528756738242e-05,6.000573689149819,0.2743780281069274,101.29538388841372,0.5273217113501516,7.043594860780537e-05,77.78417185302163,75.41406585545943,0.5357763530132421,146.21312174923676,219.9945004047726
0.1157166228678762,0.038810399733045,0.1441790712928568,-0.0642657610099981,1.654717601217834,0.1441790712928568,0.5066357651097013,1.0116003735385768,1.890125149948759,549.4263390761323,0.669721055148969,0.0312788188720242,1.6299540840033468e-05,6.866528961083548e-05,6.014152708072362,0.2756900944381703,101.46710015600684,0.5290254661238326,7.058221590183966e-05,78.03066018154001,75.65296820142893,0.5375160809862422,146.73741910229126,220.73162667899072
0.1160563899060312,0.0389118065049915,0.1446027584846691,-0.0644278794395086,1.6600933206322233,0.1446027584846691,0.5081317528219172,1.0146900204415514,1.8963720571265823,551.1613661267108,0.6719236781640955,0.03136096378054,1.6342346941396612e-05,6.880584194344319e-05,6.027896150261909,0.2770232454407527,101.64084140096054,0.5307526301579066,7.072910705172067e-05,78.27961449023802,75.8944304492035,0.5392819493069652,147.26877080325698,221.48340673694997
0.1164000046984169,0.0390140423162679,0.1450312793804309,-0.0645913541804036,1.6655466422658067,0.1450312793804309,0.5096480883087672,1.0178130269028012,1.9027214926841245,552.9159085501635,0.6741579406245284,0.0314437688991353,1.6385497081362894e-05,6.894677712181194e-05,6.041757142979183,0.2783795818771193,101.81562510903986,0.5325031046764963,7.08764551407873e-05,78.53093624775111,76.13832731371477,0.5410730435075222,147.80671091133323,222.24832832074145
0.1167472022983606,0.0391170166296171,0.1454643303694684,-0.0647546852835752,1.6710736486295836,0.1454643303694684,0.5111840520078649,1.0209694370192337,1.9091720619713504,554.6893232081109,0.6764228724104615,0.0315271954653917,1.6428971060652298e-05,6.908805277467971e-05,6.055736328391325,0.2797586231240461,101.99148644196012,0.5342762786623829,7.102421397704195e-05,78.78480196697197,76.38457552032563,0.5428884680606693,148.35121766983707,223.02602907074152
0.1170973497196313,0.0392204101920972,0.1459011513262968,-0.0649155305452137,1.6766716258492935,0.1459011513262968,0.5127376196957809,1.0241541593257075,1.9157228836930225,556.4809651133271,0.6787175177231106,0.03161104559022,1.647266575832206e-05,6.92288749736564e-05,6.069717778353302,0.2811649803769858,102.16465751010266,0.5360715040505621,7.1171589113057e-05,79.04120310262684,76.6332350284424,0.5447273460434615,148.90232747149162,223.8156594946513
0.1174505803747351,0.0393243381590494,0.1463418746267338,-0.0650774198932577,1.6823388586353851,0.1463418746267338,0.514308890657914,1.0273663664976118,1.9223694556019943,558.2902175724316,0.6810406231906144,0.0316953648409255,1.651660491971108e-05,6.93693492557053e-05,6.083657503468396,0.2825993130444983,102.33388987538018,0.5378882639704944,7.131868875096808e-05,79.29984859531827,76.88410850503897,0.5465888188064748,149.45955918920433,224.61534298383896
0.1178069301592098,0.0394288971131327,0.1467865971338362,-0.0652369329084131,1.6880724814722146,0.1467865971338362,0.5158979952087714,1.030607314853935,1.9291078035561369,560.1170465752915,0.6833914053008318,0.0317802998971803,1.656086498029202e-05,6.951038385162837e-05,6.097661091986211,0.284055614488835,102.50267155871688,0.5397256345325198,7.146641348501455e-05,79.56037127216273,77.13720937887442,0.5484720456485064,150.0222552336035,225.4243255875444
0.1181659381699015,0.0395338639789064,0.1472347527501477,-0.0653937884444714,1.6938713098677525,0.1472347527501477,0.5175009274231722,1.0338706535360622,1.9359266261049424,561.962421320444,0.6857688958383383,0.0318656861741753,1.6605360174140364e-05,6.965169291912491e-05,6.111709607782506,0.2855348244375937,102.67044844493402,0.5415827684769058,7.161446497573777e-05,79.82247061495603,77.3924710942934,0.550376203496666,150.5902540055143,226.24202294985463
0.1185272680355875,0.0396390770998989,0.1476859083096152,-0.0655478360573884,1.6997320430940572,0.1476859083096152,0.5191160266849861,1.03715486978391,1.9428229916478368,563.8253341399815,0.6881720255725612,0.0319513940155661,1.665002293672025e-05,6.979309317133302e-05,6.125824601035209,0.2870346989469335,102.83790185949624,0.5434592886334371,7.176264850237835e-05,80.08617186024392,77.64981678369209,0.5523004865917744,151.16347915734232,227.06933672775324
0.1188906681511685,0.0397444371693433,0.1481397548748127,-0.065700863856919,1.7056535750674875,0.1481397548748127,0.5207417766576162,1.0404554438979507,1.9497923340366403,565.7048447758324,0.6905998343735943,0.0320373268782639,1.6694802958970266e-05,6.99342709133146e-05,6.139943858366348,0.2885574666236937,103.00322714760172,0.5453543490431491,7.191064876002925e-05,80.35147309069171,77.90920997989832,0.5542441061789807,151.7417968610238,227.90529464058488
0.1192552695656882,0.0398494689741097,0.1485952439748036,-0.0658512104125382,1.711632636098607,0.1485952439748036,0.5223758584002391,1.0437667567804487,1.9568378688943413,567.601083845666,0.6930515382072259,0.0321232457326667,1.6739575681431338e-05,7.00745804170222e-05,6.154070296006816,0.290102796047559,103.16683067571525,0.5472688763425422,7.205780926600945e-05,80.61854856958256,78.17077467980856,0.556206290203518,152.32526335023965,228.75139593088863
0.1196210395081107,0.0399541893759638,0.1490523157259168,-0.0660007373570487,1.7176667704621038,0.1490523157259168,0.5240176085791387,1.0470886316583297,1.9639551167533595,569.5131412120375,0.695526097015087,0.0322091214659497,1.6784325933272434e-05,7.021380547510133e-05,6.168107923052582,0.2916735306564259,103.32546005009252,0.5492019243113254,7.220391722553568e-05,80.88739898932423,78.4343520855485,0.558186283011515,152.91372175144593,229.60573895549783
0.1199877833432626,0.0400585314844223,0.1495107370373544,-0.0661479816397701,1.723752196418288,0.1495107370373544,0.5256678498813875,1.0504223323168689,1.9711486206635156,571.4400819816727,0.6980226427075906,0.032294925797525,1.6829038977345027e-05,7.035191116482139e-05,6.182073809996847,0.2932665450029387,103.47969028353369,0.5511529976214947,7.234893515991643e-05,81.15801230228733,78.69985305831717,0.5601833450557815,153.50714724686952,230.46946097936708
0.1203557693012822,0.0401626752274512,0.149970796642901,-0.0662958639417359,1.7298890881772226,0.149970796642901,0.5273246186029068,1.0537653951134838,1.9784031808989169,573.3811572608854,0.7005400361507965,0.0323807230181231,1.6873748315853655e-05,7.048916162718186e-05,6.195977430670953,0.2948796881006482,103.6297322278371,0.5531210354549739,7.249312588567042e-05,81.42998684615645,78.96709301133255,0.5621967526064896,154.1050109841448,231.34141597665896
0.120724954100529,0.0402666430608759,0.150432457518451,-0.0664433593102828,1.7360753636117257,0.150432457518451,0.5289875461757485,1.0571173762892871,1.9857152954546973,575.3353646458205,0.7030774868309856,0.0324665408882926,1.691846841495187e-05,7.062561678777803e-05,6.209818080804921,0.2965128488187089,103.77568595517116,0.5551050420517121,7.263655116057336e-05,81.70332262117836,79.2359380265111,0.5642257974666717,154.70720674340117,232.2207801002087
0.1210953186154842,0.0403704581757299,0.1508956783946435,-0.0665910992917675,1.742310511197422,0.1508956783946435,0.530655164586741,1.0604749702278111,1.993077362618812,577.3016646725431,0.7056340452035017,0.0325523717066394,1.6963195261406714e-05,7.07613273805395e-05,6.2235916902293305,0.2981659278585222,103.91749550885989,0.5571042998751538,7.277925883149351e-05,81.97783645083857,79.50624749670928,0.5662697866924582,155.3134076382785,233.10663792774565
0.1214666272355847,0.0404740078844621,0.1513601434304353,-0.0667370012704693,1.748589236645615,0.1513601434304353,0.5323296946151997,1.0638426684584514,2.0005011906635346,579.2788918939008,0.7082087616760089,0.0326380906627128,1.7007863815900426e-05,7.08955690928562e-05,6.237179146668657,0.2998428199913323,104.05142414204198,0.5591180859151619,7.29205287221005e-05,82.25342606196082,79.77786314338901,0.5683280423179801,155.9236693047724,233.99826381237693
0.1218389249869628,0.0405773460924396,0.1518258881569468,-0.0668810460428207,1.7549089686978372,0.1518258881569468,0.5340129601784828,1.067221562814254,2.007991800378208,581.2663281850237,0.7108006930280757,0.0327237282987162,1.7052489994119988e-05,7.102866783804077e-05,6.250636169835283,0.3015397586129421,104.17892991281668,0.5611458198378717,7.306067967268407e-05,82.52982583694042,80.05062226146283,0.57039990108486,156.53745944970822,234.89553432245324
0.1222119518127362,0.0406803628357188,0.1522925894872207,-0.0670248774419367,1.761269867512733,0.1522925894872207,0.53570064973956,1.0706055558008127,2.0155327513458285,583.2633617350842,0.713409041817118,0.0328092044582818,1.7097032026202148e-05,7.11603944854518e-05,6.263931800129839,0.3032588033995872,104.29932414307169,0.5631870691664166,7.319948031683866e-05,82.8072215385187,80.32455261543721,0.5724847141762204,157.1549147281249,235.797617909401
0.1225860667575735,0.0407832989443541,0.1527606633211194,-0.0671695465759142,1.7676704403161183,0.1527606633211194,0.5373922407552308,1.0739964427477615,2.0231141241601764,585.2692294971656,0.7160328694301582,0.032894631706089,1.7141548570135017e-05,7.129135743358221e-05,6.277138197076783,0.3049955927486354,104.414503947146,0.5652403928175905,7.333753365585562e-05,83.08528073835569,80.59952622535128,0.5745818469551339,157.77574597441372,236.7039270030514
0.1229617395076762,0.040886471706338,0.1532306892320863,-0.0673149787771837,1.7741090015477832,0.1532306892320863,0.5390895265969164,1.0773979653865997,2.030731947398196,587.2828110609347,0.7186713521759793,0.0329802312178816,1.7186154881647595e-05,7.142224227328587e-05,6.29027770459308,0.3067475462466196,104.5252669511635,0.5673045671372744,7.347553249605049e-05,83.36364353924397,80.87523978407667,0.5766906787074482,158.39924882733612,237.6132442619959
0.123338705914395,0.0409897322801877,0.1537022838391271,-0.0674631286338936,1.7805834296917586,0.1537022838391271,0.5407912705953798,1.080807870499262,2.038384389486664,589.303537701185,0.7213234488124596,0.0330658196532729,1.7230755421194873e-05,7.155267404819802e-05,6.303369280971375,0.3085135369625509,104.63234516110826,0.5693792817605395,7.361309026509182e-05,83.64245841896303,81.15173372155279,0.5788106023889114,159.02545087203927,238.52726564304427
0.123716664259397,0.0410929296524393,0.1541750358490582,-0.0676163564322282,1.787093346788329,0.1541750358490582,0.5424947610434459,1.084220344429212,2.0460641580731416,591.3305837537698,0.7239882204427337,0.0331512356914907,1.7275266123757586e-05,7.168230706847583e-05,6.316385435139096,0.3102968563699707,104.73520585287925,0.5714639118563685,7.374985226444165e-05,83.92191433422383,81.42910091919288,0.5809410243765318,159.65437860330076,239.4452098013287
0.1240953182100249,0.0411959331028728,0.1546486053197078,-0.0677726459252898,1.7936367002109603,0.1546486053197078,0.544198623799604,1.0876335675999218,2.053768104848629,593.362813124385,0.7266650901037793,0.0332364401434807,1.731966656773362e-05,7.181109078393744e-05,6.329327655488892,0.3120970718450095,104.83395899590457,0.5735581830273093,7.388576437298303e-05,84.20197882934292,81.70730590739419,0.5830813642241034,160.28576447989988,240.36699299182905
0.1244748650068012,0.0412988814731894,0.1551232113217344,-0.067933407132453,1.8002113470694503,0.1551232113217344,0.5459033555370917,1.0910496704327757,2.061493350126821,595.3994321731716,0.7293532066123709,0.033321520216187,1.73640021970751e-05,7.193927485947327e-05,6.34219649721476,0.31391301293698,104.92864029026464,0.5756618108210297,7.402107902851554e-05,84.48241418265499,81.98614181443955,0.5852310544218293,160.91898395904354,241.29173146281332
