Média Absoluta,Variância,Desvio Padrão,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Entropia da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral,Razão Pico para RMS
0.0911834144010144,0.0255941315560328,0.1134375816028586,-0.0609233908531241,1.5627896171646176,0.1134375816028586,0.4156713691896262,0.7706502195955225,1.8435917362475247,342.24844500416174,0.6260528450257532,0.0208129999821831,1.0845752987067837e-05,6.751339020834995e-09,5.793135389587414e-05,8.62850756463773,0.1913923634126543,196.37616267003176,0.501394434600574,5.895882212996502e-05,41.3669532375102,109.50218478673992,79.17668954043609,0.5032166934888934,184.69756541640544,227.98200393873705
0.0913035220444125,0.0256275668364051,0.1135869656547325,-0.0610584828182378,1.5648938715159286,0.1135869656547325,0.4161485180508941,0.77161639993131,1.84573081525002,342.71320632281186,0.6268838818971716,0.0208396628759705,1.0859647147457323e-05,6.761626041832578e-09,5.801340279999605e-05,8.641996807304501,0.191571755886068,196.7274780571969,0.5020600749752039,5.904204483161144e-05,41.582862976577886,109.65083845255644,79.28247972710095,0.5038848923722172,184.9425944004196,228.311513680753
0.0914338764293982,0.0256638134900667,0.1137490969168276,-0.0612067788484466,1.5671787608613472,0.1137490969168276,0.4166625962100767,0.7726675690899599,1.8480381001845667,343.2165163417451,0.6277868323644586,0.0208684757120374,1.087466165296376e-05,6.772441876785545e-09,5.81010066641769e-05,8.656563769255134,0.1917693599308232,197.105290148906,0.5027832433554552,5.9130931813825744e-05,41.821974616683256,109.81234578540018,79.39730566735565,0.5046109037794345,185.20857818127092,228.6731374764745
0.0915743097908552,0.0257028512595762,0.1139237564954868,-0.0613675911606452,1.5696393439214582,0.1139237564954868,0.4172115776046002,0.7738024309868052,1.8505026627439745,343.7583766292566,0.6287597194071122,0.0208993890867872,1.0890770759138766e-05,6.7837133738653206e-09,5.819370469298425e-05,8.672116371528158,0.1919880130891876,197.50690734258225,0.503562340915906,5.922502812000656e-05,42.08531634883951,109.98651538132351,79.52099561395485,0.5053931821676156,185.4949561346909,229.0658322890051
0.091724713713746,0.0257446883258197,0.1141107945874681,-0.0615405331714763,1.5722714253013008,0.1141107945874681,0.4177933479617105,0.7750190286970865,1.853112291358253,344.33860293212905,0.6298005733929416,0.0209324212965798,1.0907984000302165e-05,6.795425225225662e-09,5.829134507772976e-05,8.68856595667925,0.1922290107891856,197.9292589910452,0.5043958502234182,5.932418689375964e-05,42.37388717899935,110.17320372547906,79.65333238792351,0.5062302119605253,185.80117850879824,229.4880620877208
0.091884742711113,0.0257892017470068,0.1143097701312756,-0.0617253374518518,1.5750713532509069,0.1143097701312756,0.4184046341607835,0.7763126257839694,1.8558539530894855,344.9554048209353,0.6309074837570984,0.0209674772725405,1.0926251835612614e-05,6.807528749468075e-09,5.839361522338833e-05,8.705867692609589,0.1924924886274491,198.37103236077476,0.5052823961205231,5.942809191412236e-05,42.684251253452864,110.3719491269578,79.79401006617066,0.5071205070312871,186.12668279888263,229.93928981140505
0.0920542511290285,0.0258363789556973,0.1145204870479021,-0.0619219828143731,1.578034428702792,0.1145204870479021,0.4190452849274573,0.7776820983195931,1.85872501746876,345.6082758720816,0.6320785601201416,0.0210045448396867,1.0945567920628849e-05,6.820005715885085e-09,5.850035589583294e-05,8.72396948112903,0.1927793333559642,198.83011308640565,0.5062205653602081,5.953658555697414e-05,43.015820455468194,110.58253361448338,79.94272481826494,0.5080626101934858,186.47094102368865,230.41824725088748
0.0922330333777308,0.0258861723111117,0.114742678938589,-0.0621302909251059,1.581155778256396,0.114742678938589,0.4197165226355873,0.7791263225657241,1.8617301042685557,346.2960268362261,0.6333119676490245,0.0210435576826361,1.0965897698090756e-05,6.832789111161178e-09,5.861116610049905e-05,8.742782106552024,0.1930910887990639,199.30351528239424,0.5072089521480604,5.96492680625682e-05,43.36525247724513,110.80459320870852,80.09920543962221,0.5090550927005748,186.83343550920463,230.92390660440304
0.0924206513670779,0.0259384016671555,0.1149757875933576,-0.0623502438074136,1.5844312135915664,0.1149757875933576,0.4204166250565919,0.7806413131013783,1.864865128954108,347.0155577848861,0.634605885980313,0.0210843749337303,1.0987167761193532e-05,6.84570474187207e-09,5.872521346158535e-05,8.762124413465148,0.1934309296146765,199.782759459024,0.5082461628355975,5.976530718003184e-05,43.72765648165931,111.03751991212606,80.26317949542157,0.5100965537534575,187.2133891789292,231.4553381972466
0.0926169412944976,0.0259930437869261,0.1152196093956342,-0.0625812904168058,1.5878557160544955,0.1152196093956342,0.4211448219608079,0.7822269346244027,1.868125048636622,347.7664810558042,0.6359586078131655,0.0211269844453383,1.1009371779749025e-05,6.858730877044864e-09,5.884230679262986e-05,8.781894661784719,0.1938007858848972,200.26476641736667,0.5093308118254442,5.988451520548294e-05,44.10266747309156,111.28109399831578,80.43439984068193,0.5111856200161131,187.61056899158424,232.01079282531165
0.0928215300173684,0.0260499631451213,0.115473683569211,-0.0628216406989052,1.591424266999296,0.115473683569211,0.421899917493231,0.7838814317594595,1.8715067294238952,348.54698891128163,0.6373684737269144,0.0211712957360175,1.103246260344845e-05,6.871884553768071e-09,5.896246587100621e-05,8.802111639371777,0.1941991898163845,200.75019117704363,0.5104615699456312,6.00069027782144e-05,44.48992763501575,111.53477507292958,80.61264167916741,0.5123209451391392,188.0242412067961,232.5891286389353
0.0930341438232557,0.0261090712230471,0.115737662942259,-0.0630713014660391,1.5951334095580916,0.115737662942259,0.422680159722635,0.7856014147241338,1.8750029636584389,349.3559590982137,0.6388338021324035,0.0212172593625492,1.1056414467196089e-05,6.8851861163714204e-09,5.908571991615784e-05,8.822788409151338,0.194624394231279,201.2399647543978,0.5116371678183472,6.013249389848088e-05,44.88907448652087,111.79821158461075,80.79766933491031,0.5135012092910872,188.4536526875289,233.18986598533053
0.0932543618239118,0.0261701891930967,0.1160110047328017,-0.063331226033987,1.5989797974549087,0.1160110047328017,0.4234845679705162,0.7873819423283624,1.8786128957771548,350.1900729821358,0.6403528794933737,0.0212646980869472,1.1081135011436812e-05,6.898565677089971e-09,5.921168737428102e-05,8.843857320575658,0.1950758123476653,201.73098195501592,0.5128563966345643,6.026089645564154e-05,45.29698714634311,112.07095455429936,80.98921239159228,0.5147251186974657,188.8983361825624,233.81259244081903
0.0934818516609681,0.0262331827948681,0.1162932673188391,-0.0636047994085846,1.6029603152575098,0.1162932673188391,0.4243116071123016,0.7892187145491746,1.882331850989688,351.0469306250951,0.641923966750757,0.021313487286973,1.1106559294931228e-05,6.912045067963582e-09,5.934042704870768e-05,8.86540705299985,0.1955487556374885,202.22674442089445,0.5141180280078268,6.039215348016519e-05,45.71338659724682,112.35252806294812,81.18693246787721,0.5159914051872911,189.35775172981687,234.45779806409803
0.0937164992426674,0.0262980606259086,0.1165843254229611,-0.0638909884920274,1.6070702125993988,0.1165843254229611,0.4251622230838478,0.7911123492808905,1.8861617272115536,351.92637831603315,0.6435456073585462,0.0213636300173085,1.1132688909488566e-05,6.925633371942942e-09,5.9471916565686406e-05,8.887425892075806,0.1960425712837175,202.72723319259472,0.5154208419669946,6.052624355550002e-05,46.13965182630598,112.64252803576792,81.39059856406494,0.5172988257470663,189.8314643254626,235.12478821489464
0.0939581753295281,0.0263647998239537,0.1168839925437257,-0.064191349479569,1.611305258026402,0.1168839925437257,0.4260368540210295,0.793062343184946,1.8901032901070611,352.82763277510395,0.6452161452349643,0.0214151080334733,1.115951434782356e-05,6.939338602317422e-09,5.9606132278384106e-05,8.909884651181452,0.1965565929490225,203.2315795658106,0.5167636334626088,6.066314166165226e-05,46.57547372914908,112.94073385782004,81.60007585100674,0.5186461620820689,190.31908278720772,235.8126146194057
0.094206588145841,0.0264332925535895,0.1171918991627281,-0.0645063155260019,1.6156618425545808,0.1171918991627281,0.4269336156652389,0.7950660229736435,1.894149728742931,353.7496119159506,0.6469340583814399,0.0214678399868093,1.118699321876466e-05,6.9531192914736334e-09,5.974281931412102e-05,8.932721730530861,0.1970912658047011,203.73772267973388,0.5181451811940315,6.080258963308055e-05,47.01778382414715,113.24688137419297,81.81516430655098,0.5200322201848344,190.82020013026045,236.5203174062116
0.0944614217265018,0.0265034088942633,0.1175076222884533,-0.0648393465243464,1.6201368357234809,0.1175076222884533,0.4278492718320037,0.7971196576264563,1.89828885169762,354.6908974333598,0.6486977168849951,0.0215217034430169,1.1215061721217814e-05,6.966990376886929e-09,5.9881993964624994e-05,8.955996161092711,0.1976437297178172,204.24792042203455,0.5195642978292675,6.094459099338809e-05,47.4663545332109,113.56064138098236,82.03574566070374,0.5214558299107186,191.33441745856877,237.2476313464216
0.094722503437377,0.0265751204311598,0.1178309717452378,-0.065188392769222,1.6247244722456111,0.1178309717452378,0.4287836730400775,0.7992256241977539,1.9025190428283525,355.6516333710464,0.6505058344021952,0.0215766788109037,1.1243709646119712e-05,6.980945605888916e-09,6.002356295993147e-05,8.979668880779867,0.1982138222889523,204.7610638295652,0.5210198152191162,6.108905244267375e-05,47.92259190072444,113.88171513734798,82.26165584921604,0.5229158445604278,191.86160163614977,237.99385889122516
0.094989798465985,0.0266484705644748,0.1181619133440464,-0.0655521334891787,1.629421053782781,0.1181619133440464,0.4297371519468307,0.801384069842429,1.90683849196777,356.6327072756758,0.6523570635141666,0.0216328200055878,1.127296508889417e-05,6.9950817271170215e-09,6.016794235109187e-05,9.003775626220646,0.1987982741326188,205.2785463236617,0.5225106416379299,6.123638646023107e-05,48.39063150587016,114.21001391472434,82.49284286549427,0.5244111404694078,192.40137479667248,238.75816319551907
0.0952634862789844,0.0267236217498214,0.1185006870583997,-0.0659303949421727,1.6342225985178112,0.1185006870583997,0.4307129610634211,0.8035977442369884,1.9112542981594485,357.63699158768384,0.6542501330340296,0.0216902850721727,1.130291040759392e-05,7.009475285772553e-09,6.031541101526172e-05,9.028263713422898,0.199397730809585,205.79888131742692,0.5240356583932896,6.138688226919512e-05,48.87450438835212,114.54572091098063,82.72919265667934,0.5259406166039793,192.95358923168672,239.53898078445437
0.0955434128295758,0.0268005365921881,0.1188470907650083,-0.0663239547277869,1.6391252074616238,0.1188470907650083,0.4317103408129897,0.8058660443167871,1.915762501573811,358.6647488858003,0.6561836429541857,0.0217490122183474,1.1333513401952809e-05,7.0240725439419655e-09,6.04656437404496e-05,9.053079512397046,0.2000125777008396,206.32052564632488,0.5255937784077551,6.154021427331147e-05,49.37374451029616,114.88890760914352,82.97070168066938,0.527503194164116,193.5182865371061,240.3361276152849
0.0958294323017527,0.026879174320136,0.1192009164655341,-0.0667340882142137,1.644125786487492,0.1192009164655341,0.4327283773124617,0.8081871980810742,1.920358591604616,359.71608170272566,0.6581561290877864,0.0218089673693313,1.1364756315441032e-05,7.038831483639657e-09,6.061836949405345e-05,9.078147613474613,0.2006446422932503,206.84040959538584,0.5271839372656628,6.169611313421594e-05,49.88626620353333,115.23946121257474,83.21731995170693,0.5290978161927586,194.09545852775528,241.14830922857652
0.0961213724470409,0.0269595054861767,0.11956198383414,-0.0671570172885926,1.6492197239927802,0.11956198383414,0.4337678323778179,0.8105622603995718,1.9250453404922825,360.7908464868951,0.6601664950307412,0.021870156667628,1.1396642348946344e-05,7.053751966308324e-09,6.077353557936563e-05,9.103409860849672,0.2012944734064256,207.3566089199815,0.5288051226291237,6.185452798784943e-05,50.41003363651304,115.5972375906577,83.46888015436748,0.5307234471915606,194.6848141006576,241.97423537864796
0.0964188357425192,0.0270413505200296,0.1199297842481129,-0.0675923785749536,1.6544033309180974,0.1199297842481129,0.4348280416193153,0.8129886407531042,1.9298239852685652,361.8865147392048,0.6622134020900816,0.0219324403397422,1.1429098665837568e-05,7.068827248514422e-09,6.093105574790562e-05,9.128878871402168,0.2019604622172689,207.86965865425609,0.5304562550188082,6.201535976012323e-05,50.94303644373771,115.96194250649609,83.72523468551039,0.5323790727429636,195.28597380920823,242.81336377353205
0.0967215609973637,0.0271246214710626,0.1203040095645581,-0.0680383671425256,1.6596734431566045,0.1203040095645581,0.4359075242690544,0.8154643570077226,1.9346891426754969,363.0021176582338,0.6642957040352605,0.0219957638374362,1.1462096840769278e-05,7.084091043553012e-09,6.109103331961184e-05,9.15459819376737,0.2026414636464025,208.38135647029688,0.5321363020968294,6.217870466077336e-05,51.4833362694863,116.3332903870477,83.98623428357463,0.5340636991385028,195.89855414668003,243.664804337764
0.0970292949589458,0.0272092304370047,0.1206843557139445,-0.0684937588166345,1.665026477011181,0.1206843557139445,0.4370064837390123,0.8179883039580096,1.9396429277314784,364.1366325270762,0.6664122472931306,0.0220600693205122,1.149560673294023e-05,7.099534722175516e-09,6.125337523328724e-05,9.180550960729228,0.2033369942116217,208.8913785130657,0.5338442701751978,6.234446556017648e-05,52.02904183162461,116.71092332007692,84.2517315764869,0.5357763530132421,196.5221794233936,244.5280563122216
0.0973421324365469,0.0272952998792606,0.1210709833940944,-0.068955332302938,1.6704589246740995,0.1210709833940944,0.4381265184128465,0.8205625628366644,1.9446871421572616,365.2921342065487,0.6685620944617837,0.022125490540625,1.1529698040971889e-05,7.115217212730135e-09,6.14182987090566e-05,9.206755227603082,0.2040463585367661,209.4018277366826,0.5355791909276194,6.251286886812734e-05,52.582714285519046,117.09481145470556,84.52163972211622,0.5375160809862422,197.15648162881735,245.4028622194978
0.0976599594764409,0.0273828311270972,0.1214637914318914,-0.0694203559277948,1.675968588687281,0.1214637914318914,0.4392681496291754,0.8231852623130227,1.949822433097852,366.46941284915545,0.6707443085536742,0.0221920888889509,1.156440275609741e-05,7.131211126368463e-09,6.158610496857314e-05,9.23321854516523,0.2047680013281274,209.91321799132132,0.5373401626151126,6.268421614003023e-05,53.14407260304137,117.4848684067086,84.79579461787532,0.5392819493069652,197.801112014692,246.28810449566507
0.0979827029374541,0.0274718352703217,0.1218626929003391,-0.0698892734663177,1.681553149016607,0.1218626929003391,0.4404302157447126,0.8258549038313262,1.9550421690945023,367.6686957055661,0.6729577728260986,0.0222598820447973,1.1599730091087716e-05,7.147561708897699e-09,6.175691785527919e-05,9.259982741953769,0.2055002667321712,210.42783485842287,0.539126286172851,6.285863074599864e-05,53.71285330548282,117.8810287117075,85.07410595971292,0.5410730435075222,198.45571723117547,247.1837738348625
0.0983100979715148,0.0275621929785363,0.1222673288815576,-0.070361982697758,1.6872093397792765,0.1222673288815576,0.4416094010272784,0.8285697107201432,1.960334430841932,368.887756078639,0.6752012157284506,0.022328784048241,1.16356352518192e-05,7.1641814780931915e-09,6.193030126041149e-05,9.287004343087911,0.2062438485442223,210.94460024420053,0.5409366615754864,6.303567662045592e-05,54.28879834822277,118.28290615396725,85.35646614064943,0.5428884680606693,199.11996293169463,248.08986472248927
0.0986422614853971,0.0276540312360664,0.1226778761747046,-0.070836728794123,1.6929342297165997,0.1226778761747046,0.4428077325554082,0.8313312108476361,1.965702612462675,370.1283646380292,0.677473725941475,0.0223989287113296,1.1672187968384406e-05,7.181199598666143e-09,6.210677893677111e-05,9.314339860392836,0.2069967287781799,211.46704564889865,0.5427703599713389,6.321588142344601e-05,54.8744206493984,118.69039988369263,85.6428286960212,0.5447273460434615,199.7935099133661,249.00550242027631
0.0989792395431008,0.0277474305724291,0.1230944137163447,-0.0713117100264213,1.6987252781700353,0.1230944137163447,0.4440264186396784,0.8341397329330299,1.9711481035199143,371.3915698200229,0.679774362990589,0.0224703945684275,1.1709429165413006e-05,7.198704549592195e-09,6.228672146410309e-05,9.34203918237825,0.2077561948067454,211.99811499551365,0.5446264735022408,6.33996166686718e-05,55.4737981357924,119.10342288335474,85.93308521200436,0.5465888188064748,200.47566272605613,249.9305055342705
0.0993211211203507,0.0278424967393891,0.123517070061153,-0.0717868248071178,1.7045806101980003,0.123517070061153,0.4452652927285448,0.8369949079786548,1.9766655244034832,372.67903561777104,0.6821021786457362,0.0225432694936118,1.1747404634503302e-05,7.216827323133248e-09,6.247064051343064e-05,9.370176114364083,0.2085194199055126,212.5416214905062,0.5465041466979588,6.358739336976315e-05,56.090905334429145,119.5219138898616,86.22721865022764,0.5484720456485064,201.16610519194185,250.8645071053259
0.0996679298970216,0.027939293454228,0.1239458915324805,-0.072261531429746,1.7104981892064883,0.1239458915324805,0.446522723818503,0.8398962331723652,1.9822443583595024,373.9922460351025,0.6844562413801613,0.0226176047309605,1.1786141079187395e-05,7.235640533467168e-09,6.26587938238728e-05,9.3988158937206,0.2092843641700523,213.1016466178824,0.5484026263847603,6.377946990193389e-05,56.7279864396296,119.94587486553397,86.52512636192485,0.550376203496666,201.8645277467715,251.8075551188421
0.1000197684517137,0.0280379396577285,0.124381040985874,-0.0727345826696577,1.7164743278715358,0.124381040985874,0.4478020499895879,0.8428472613634134,1.987893644457815,375.332989336658,0.6868357368509287,0.0226935151451089,1.1825698355971304e-05,7.255241927011802e-09,6.285150502082336e-05,9.427955470236355,0.210050325613557,213.6785966329618,0.550321164265954,6.397617542209753e-05,57.38885578764988,120.375181607845,86.82674275614285,0.5523004865917744,202.57062732195163,252.75892689654103
0.1003764304956901,0.0281383519129623,0.1248222447677177,-0.0732076119042838,1.722506890989938,0.1248222447677177,0.4491016485544997,0.8458455662222861,1.9936075487656415,376.7002752187693,0.689239587529658,0.0227709209725338,1.1866034899705018e-05,7.275569317634552e-09,6.304842610971801e-05,9.45759733107364,0.2108172177268829,214.2728809995969,0.552259037199126,6.41771608238061e-05,58.07772154775371,120.80967819146969,87.13201114219967,0.5542441061789807,203.28447050984025,253.71927461518905
0.1007375293745134,0.0282403400372795,0.1252690015752076,-0.0736813782980115,1.7285934478522864,0.1252690015752076,0.4504203574487708,0.8488877220632332,1.9993857780732256,378.09133400542737,0.6916667154737643,0.0228496423600655,1.190705698804874e-05,7.296504740179554e-09,6.324895662393155e-05,9.487659372706403,0.2115865606212636,214.88078620200943,0.5542154872050647,6.438181908175172e-05,58.7893784292368,121.2491695876888,87.44073375085244,0.556206290203518,204.00575780518332,254.68844092054005
0.1011028371877445,0.0283437894459308,0.1257209716083184,-0.0741587879200316,1.7347313149773496,0.1257209716083184,0.4517580827664664,0.8519719723788545,2.0052307545408645,379.50298128113616,0.6941158671708141,0.0229295345252465,1.1948689174177465e-05,7.318029619631272e-09,6.345297539605986e-05,9.518189339365057,0.2123563465883788,215.50428854013816,0.5561897532339024,6.4590017462084e-05,59.52152441795064,121.69335676561208,87.75275954576385,0.558186283011515,204.7340319663164,255.6666888906216
0.1014722390479612,0.028448646985412,0.1261779548243591,-0.0746434247193547,1.74091927416978,0.1261779548243591,0.4531139075603403,0.8550949465931905,2.011138983195245,380.9338636748514,0.696585837033584,0.0230104940677366,1.1990877575683518e-05,7.340087560050883e-09,6.366021447845183e-05,9.549157516929084,0.2131268018019503,216.1420405075029,0.5581810810990074,6.480148267986841e-05,60.27354053768226,122.14203665917972,88.06786937764294,0.5601833450557815,205.4690101285004,256.6536640324689
0.101845693147897,0.0285549318427718,0.1266399068626224,-0.0751355944454323,1.7471565693996016,0.1266399068626224,0.4544873861364039,0.8582537743790115,2.0171069142061127,382.3843835615316,0.6990757708705599,0.0230925211550015,1.2033622279834054e-05,7.3627448193091525e-09,6.387092501467141e-05,9.580623928173551,0.2138955312705784,216.79676623937223,0.5601887659466461,6.501646081031451e-05,61.044820213257886,122.59516319089263,88.3858894547511,0.5621967526064896,206.2104154505848,257.64930653772547
0.10222278646863,0.0286624190717367,0.1271062564340786,-0.0756378378807695,1.753442406030656,0.1271062564340786,0.4558747643742306,0.8614423526157519,2.0231239412548465,383.8504753714936,0.7015844615769458,0.023175399347653,1.2076810499037587e-05,7.38587353512089e-09,6.408452351179237e-05,9.612543529281616,0.2146628007248869,217.46589047502783,0.5622121543039652,6.52343576725996e-05,61.83036280336347,123.0524017701238,88.70656500981863,0.5642257974666717,206.9583520068478,258.65366975454344
0.1026031274378968,0.0287709081382918,0.1275764828149702,-0.0761526630708438,1.7597748283640182,0.1275764828149702,0.4572733254433623,0.8646567620977074,2.0291832494084767,385.32994222867234,0.704110847599155,0.0232589379794727,1.2120342876223456e-05,7.4093554724101e-09,6.430042048386858e-05,9.644880394239545,0.2154300781925398,218.14735731172644,0.5642505555656733,6.545457565581314e-05,62.62528979318443,123.51361206495982,89.02977913505381,0.5662697866924582,207.71303749313665,259.66682552014913
0.1029863706858084,0.0288802264859534,0.1280501398981897,-0.0766809654418591,1.766152785393436,0.1280501398981897,0.4586801878960085,0.8678922996003495,2.03527631461011,386.8206398431158,0.706653996877319,0.0233429921769856,1.216414391713691e-05,7.433043868638653e-09,6.451795924883282e-05,9.677548401840456,0.216199782588621,218.8371448243865,0.5663033265467948,6.567645575231477e-05,63.42484249133936,123.97865121443373,89.3553720233351,0.5683280423179801,208.4741909957173,260.6883775701587
0.1033725188900283,0.0289904090473594,0.1285272201738322,-0.0772233470998544,1.7725734309725485,0.1285272201738322,0.4600962108394388,0.8711504532503761,2.0414047388546224,388.322710525864,0.7092130303912962,0.0234276109258534,1.2208239148438503e-05,7.456996989692586e-09,6.473730741937155e-05,9.710563338221595,0.2169721655439887,219.53610224880563,0.5683698137255062,6.590016748566644e-05,64.22878601607144,124.4472357728456,89.68326723070354,0.57039990108486,209.24153761135935,261.71763753780453
0.103761175464209,0.0291012415504638,0.1290071870770125,-0.0777826045587832,1.779035985532555,0.1290071870770125,0.4615178163432615,0.8744250497383209,2.0475591913986952,389.8326613455669,0.7117869074899138,0.023512585449795,1.2252519775818202e-05,7.48106864163435e-09,6.495784748931306e-05,9.743897171238103,0.2177470581183002,220.24332100618028,0.5704493356567023,6.612508387072846e-05,65.03248441381152,124.91922001264268,90.01323204094325,0.5724847141762204,210.0149841204611,262.7552153939756
0.1041523322130595,0.0292127553239374,0.1294900394401024,-0.0783573348866757,1.785538622664502,0.1294900394401024,0.4629449238249394,0.8777158581842481,2.0537372984511384,391.3504449881984,0.7143748951260681,0.0235979356641862,1.2296996177272698e-05,7.505295867744837e-09,6.517974155526047e-05,9.777590788293397,0.2185224805321932,220.96121022831025,0.5725412191600864,6.635136566488215e-05,65.83533103370569,125.39460046129804,90.34511465285443,0.5745818469551339,210.79389964244356,263.8011270085758
