Média Absoluta,Variância,Desvio Padrão,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral
0.0444812557437231,0.0058910646357351,0.0548373560503641,-0.1744813890310334,1.613698993802351,0.0548373560503641,0.1769367172953063,0.3518464357778573,1.6500537686850487,391.9759943916952,0.6301752128916426,0.0045170246940182,2.3538429880241158e-06,1.8034379352464758e-10,9.566230359359415e-06,5.743004485145731,90.6101238488772,0.5040444911160276,9.8524003390617e-06,59.56664900556402,119.72481067465056,92.36509491835504,0.5111856200161131,162.3236671077843
0.0445741880516936,0.0059026314558521,0.0549519493780528,-0.1748162132061149,1.6172624047131825,0.0549519493780528,0.1773264967848105,0.3525967477519129,1.6539074439181551,392.8011197344605,0.631574898601357,0.0045259252449006,2.3584811072958044e-06,1.8086202091555272e-10,9.58978349184337e-06,5.760459353986574,91.01323408431077,0.5051603913633699,9.876409213510787e-06,59.99763666357379,119.98662828425046,92.57290847904666,0.5123209451391392,162.68898644760134
0.0446710456955166,0.0059147311656414,0.0550714342340445,-0.1751594736659514,1.6209648849943925,0.0550714342340445,0.1777330670496146,0.3533806385433971,1.6579149925154129,393.66013054449786,0.6330305902295754,0.0045352527644551,2.3633417219672413e-06,1.8142656538473596e-10,9.61486929008129e-06,5.778879364072732,91.44109367430254,0.5063207736517205,9.901964071825212e-06,60.44703572653249,120.25778737685978,92.78878100438568,0.5135012092910872,163.06761722260677
0.044771689619377,0.0059273394445169,0.0551956249185675,-0.1755115709424545,1.6248038524431214,0.0551956249185675,0.1781550303003097,0.3541957371416123,1.662064407155799,394.5516359163242,0.6345405181737271,0.0045449823406699,2.368411850270975e-06,1.820373261956105e-10,9.641479646707783e-06,5.798298735730281,91.89462132751174,0.5075242732150479,9.929053900066613e-06,60.91433297991768,120.53825399852948,93.01241553470584,0.5147251186974657,163.45916013026996
0.0448760469650588,0.0059404478781055,0.0553244136506201,-0.1758748843441892,1.6287755892054434,0.0553244136506201,0.1785913186261928,0.3550411131199871,1.6663450702953806,395.4752496342732,0.6361029161290811,0.0045550955668297,2.3736819003802765e-06,1.8269578131776018e-10,9.66962011284462e-06,5.818656470871959,92.37022342081944,0.5087694983127093,9.957682631323722e-06,61.39881434035927,120.82797712092272,93.24347773033634,0.5159914051872911,163.86327072890816
0.0449840580828058,0.0059540546291509,0.0554577256029159,-0.1762485464127854,1.632875083442256,0.0554577256029159,0.179042156774011,0.3559171224428438,1.6707573492116916,396.430230263886,0.6377162350672089,0.0045655859011637,2.3791484633474465e-06,1.8340201588382236e-10,9.699280692862452e-06,5.839923515225688,92.8669895485009,0.5100547594691806,9.987839761341009e-06,61.89996839184282,121.12667996302136,93.4816647914773,0.5172988257470663,164.27958781356088
0.0450957188354009,0.0059681724536321,0.055595546547485,-0.1766326199996359,1.6370984305365763,0.055595546547485,0.1795071487339044,0.3568237717321727,1.6752941526549756,397.4151900903133,0.6393788676314709,0.0045764489958982,2.384809273526987e-06,1.8416747500437963e-10,9.730615973133624e-06,5.8623189776850735,93.39666034396473,0.5113779516346062,1.0019677480944008e-05,62.42143064488823,121.43405120619596,93.72666684576856,0.5186461620820689,164.70773388673794
0.0452108694238727,0.0059827704247215,0.0557376679100727,-0.1770292550266458,1.6414422837458849,0.0557376679100727,0.1799861981188455,0.3577593324821185,1.679957184983476,398.4286963865404,0.6410892098985853,0.0045876520901505,2.390647259067499e-06,1.8498813973132647e-10,9.76352581278755e-06,5.885902156093931,93.96276050631712,0.5127378202288626,1.0053094236403654e-05,62.96260650259873,121.75029767986317,93.97815500654984,0.5200322201848344,165.14759686991354
0.0453292854278542,0.0059978028803423,0.0558838164499698,-0.1774362371924851,1.6459014704778585,0.0558838164499698,0.1804783900206081,0.3587232297409679,1.684742561993854,399.4701877468482,0.6428458595703215,0.0045991716778203,2.396650170828768e-06,1.8586501857315583e-10,9.798009386706327e-06,5.910747875159045,94.57000018634209,0.5141335068255002,1.0088087393621752e-05,63.52318271801974,122.07515534986476,94.23619993090362,0.5214558299107186,165.59906571217672
0.0454508520199815,0.0060132533685616,0.0560338540183909,-0.1778520359936373,1.650473608087179,0.0560338540183909,0.1809828672213055,0.3597136650599033,1.6896426944827554,400.5384075186904,0.6446474447132695,0.0046109941643165,2.4028109246048013e-06,1.8679612080150658e-10,9.834013546797155e-06,5.93679791454074,95.21615431232064,0.5155637279190234,1.0124603436432772e-05,64.10260482457983,122.40834800528944,94.50065621377708,0.5229158445604278,166.06199522510283
0.0455754680176405,0.0060291079738925,0.0561876559482375,-0.1782769654060113,1.6551565535664892,0.0561876559482375,0.1814986361786136,0.3607287262670087,1.6946485673341916,401.6329212680745,0.6464925812499168,0.0046231084774806,2.4091237506413275e-06,1.8778917324554783e-10,9.871641183884005e-06,5.964150375058582,95.9067656942801,0.517027385586104,1.0162743224608333e-05,64.70055196356822,122.74967588748945,94.77133466431886,0.5244111404694078,166.53606632784897
0.0457030560278364,0.0060453605130825,0.0563451363434261,-0.1787091604449433,1.6599461067738843,0.0563451363434261,0.1820255024406037,0.3617683672055697,1.6997574784788994,402.7540814125961,0.6483800278784256,0.0046355112282493,2.415586882881368e-06,1.8884133049138152e-10,9.910819939052916e-06,5.992728262671732,96.63926349553806,0.5185229990390434,1.0202435293866e-05,65.31625143960821,123.09874214980933,95.04814669044066,0.5259406166039793,167.0208372912427
0.0458335589499688,0.0060620079289999,0.0565062256956732,-0.1791480516599879,1.664839409376349,0.0565062256956732,0.1825635377503696,0.3628317429781286,1.7049688951993482,403.9007876153145,0.6503084654701473,0.0046482022581563,2.4222002387474614e-06,1.899625700479092e-10,9.951715359489024e-06,6.022608381852844,97.41682066920816,0.5200495733555976,1.024384328633402e-05,65.94940412720265,123.45519530193964,95.33073348713906,0.527503194164116,167.5157234143524
0.0459669684450046,0.0060790628756554,0.0566709316806472,-0.179593772280553,1.669834324670751,0.0566709316806472,0.1831124003840524,0.3639180278975201,1.7102759968111083,405.0729980507531,0.652276805298605,0.0046611934281058,2.4289699990129745e-06,1.9115689284109612e-10,9.99441041684572e-06,6.05381377764569,98.2402567213932,0.5216059672770916,1.0287049854213378e-05,66.59948134114131,123.81858701827012,95.61877499489208,0.5290978161927586,168.0200592587907
0.0461032050547965,0.006096522371117,0.0568391828864413,-0.1800416116462654,1.674926884626716,0.0568391828864413,0.1836725206919088,0.3650273837486283,1.715681333800446,406.2690031071634,0.6542840618754736,0.0046744892402338,2.435898509762297e-06,1.9242794420392828e-10,1.0038939248890784e-05,6.086338900773961,99.11013845216848,0.5231905881638487,1.0332089208408784e-05,67.26595327661242,124.18820229570866,95.9122528352526,0.5307234471915606,168.53342887985588
0.0462420750735427,0.0061143474604563,0.0570107403927672,-0.1804923545836786,1.6801157962206066,0.0570107403927672,0.1842423332216505,0.3661568771415291,1.7211739071573686,407.4878370874559,0.6563289882767127,0.0046880631361689,2.442971931302232e-06,1.9377194646959456e-10,1.0085209535951325e-05,6.120167468220594,100.0260480853114,0.5248028441915897,1.0378868015310243e-05,67.94832427274558,124.56396141538204,96.2109111591308,0.5323790727429636,169.05555422025557
0.0463833852841248,0.0061324959989449,0.0571853636385038,-0.180947519094472,1.685398741064332,0.0571853636385038,0.1848206523052615,0.3673042335775601,1.7267468355938649,408.728479867775,0.658410335955495,0.0047018874476637,2.450175845577762e-06,1.9518544052871178e-10,1.01331521991395e-05,6.155240157200042,100.98491366903627,0.5264425410362008,1.0427316049237937e-05,68.64586250723391,124.94583455746232,96.51447667331855,0.5340636991385028,169.5861042253133
0.0465270203029816,0.006150947960374,0.0573629048886739,-0.181407401751076,1.6907733785598358,0.0573629048886739,0.1854065632257422,0.3684679639610581,1.732392767266154,409.98987340302295,0.660526838801704,0.0047159482264345,2.457502984072191e-06,1.9666581924835777e-10,1.0182701990160291e-05,6.191488658599355,101.98350908822,0.528108864216423,1.0477367808125113e-05,69.35785206846914,125.33352946205416,96.82281291824636,0.5357763530132421,170.12480167836156
0.0466729095896977,0.006169693812585,0.0575432687287209,-0.1818732146485961,1.6962376755476372,0.0575432687287209,0.1859994147552297,0.3696466934033523,1.7381053224362772,411.2698428279096,0.6626772217911251,0.0047302347939915,2.4649477821738224e-06,1.9820658749019835e-10,1.0233728026921326e-05,6.228788312232109,103.01591694373953,0.5298009520688847,1.0528893202956192e-05,70.08382704254738,125.7270448098725,97.13541937509562,0.5375160809862422,170.67135159194984
0.0468209950895579,0.0061887237762632,0.0577263595649559,-0.1823485387135852,1.7017885921554,0.0577263595649559,0.1865986587596527,0.3708398148595714,1.7438792046521705,412.5679745361636,0.6648600515298249,0.0047447352509301,2.472504039046474e-06,1.9980297320575823e-10,1.0286121621097846e-05,6.267125972946785,104.0826529892582,0.531518160883977,1.058178421420211e-05,70.82355365196341,126.12640766884827,97.45199916420938,0.5392819493069652,171.22541825619666
0.0469712057972904,0.006208028087009,0.0579120828544129,-0.1828341681054273,1.7074231314114394,0.0579120828544129,0.1872039496046605,0.3720467740575763,1.7497111197880335,413.883112475287,0.6670741212514996,0.0047594315629289,2.480162356919724e-06,2.0145403875269603e-10,1.0339850242989196e-05,6.306528410154227,105.18605967052297,0.5332590918522632,1.0636007519980311e-05,71.57634483458764,126.53170490642049,97.77224877740578,0.5410730435075222,171.7866966135985
0.047123603877584,0.0062276369003492,0.0581005287758541,-0.1833283324433382,1.7131387480724714,0.0581005287758541,0.1878159464390223,0.3732679429714786,1.7556016234011755,415.215701769752,0.6693184722546255,0.0047743346018207,2.4879284011572664e-06,2.0316947786245096e-10,1.0395075709527546e-05,6.347185292392227,106.3362395392083,0.5350214223450348,1.0691723770890089e-05,72.34199739209848,126.942529870249,98.0960404172818,0.5428884680606693,172.35480607432686
0.0472781124147514,0.0062475420651873,0.0582916127695092,-0.1838290167465142,1.718931347050752,0.0582916127695092,0.188434919990196,0.3745037696747938,1.7615531091469911,416.566083864984,0.6715921466073385,0.0047894403310719,2.4958000683022143e-06,2.0493808537178007e-10,1.0451593110341995e-05,6.388928946339313,107.52658119963908,0.5368042428144701,1.0748730175730564e-05,73.12007687144636,127.35851434937024,98.42341652206706,0.5447273460434615,172.929538544045
0.0474345993898945,0.0062677151954295,0.0584851537968194,-0.1843361065749803,1.724796153361087,0.0584851537968194,0.1890605181524692,0.3757546071564689,1.7675648727486248,417.9328340525697,0.6738938703950055,0.0048047230299469,2.5037639551573498e-06,2.0675294426570776e-10,1.0509245152242552e-05,6.431675643000287,108.75420719305517,0.5386067607372153,1.0806869623151514e-05,73.91015775170173,127.77958677427732,98.75429238891223,0.5465888188064748,173.510924481109
0.0475929772340823,0.0062881412178683,0.0586810379353173,-0.1848514685119718,1.7307315295982604,0.0586810379353173,0.189691493699357,0.3770188779153373,1.7736264265528905,419.31603057288606,0.6762225438613615,0.0048201707817614,2.5118138518819567e-06,2.0860937329982447e-10,1.0567947526565412e-05,6.475331582800128,110.01529316730075,0.5404288412986585,1.0866057893251654e-05,74.71205766092,128.2057815067044,99.08850676196712,0.5484720456485064,174.09875821396477
0.0477532598096624,0.0063088314159126,0.0588792769861105,-0.1853754596242325,1.7367343210831,0.0588792769861105,0.1903280288375683,0.3782970001579225,1.779736806655741,420.7152672550866,0.6785770873374268,0.0048357931583493,2.5199547464040275e-06,2.1050707202216678e-10,1.0627690041133596e-05,6.519833863222911,111.30757375744815,0.5422698251609053,1.0926285940524303e-05,75.52559698624505,128.63681597403414,99.4259983904806,0.550376203496666,174.692592121077
0.0479153208483554,0.0063297607223509,0.0590797112143434,-0.1859068636567267,1.7428013793262611,0.0590797112143434,0.1909698477679482,0.3795884434359278,1.785895512093381,422.1295606156463,0.6809564618641799,0.0048515737030755,2.5281780630930363e-06,2.1243315226036367e-10,1.0688254391268366e-05,6.565039852211887,112.62431472634351,0.5441290400487759,1.0987336624376396e-05,76.35036445728784,129.07257245899686,99.7666858052722,0.5523004865917744,175.29222317927938
0.0480791408431941,0.0063509321111315,0.0592823147576985,-0.1864468861585203,1.7489315270096284,0.0592823147576985,0.1916162129343838,0.3808920957921874,1.7920937049132062,423.55898435210366,0.6833596759221496,0.0048675107354298,2.5364829262271305e-06,2.1438907209250312e-10,1.0749667849987243e-05,6.6109194355683085,113.96420036173625,0.5460057093122332,1.1049236577020512e-05,77.18617999575662,129.5129965352421,100.11028274946776,0.5542441061789807,175.89718300970847
0.0482447328315599,0.0063723610000341,0.0594871173217672,-0.1869928930327626,1.7551222318358344,0.0594871173217672,0.1922676637841361,0.3822082459508819,1.7983329994450263,425.0039830610572,0.6857859322538008,0.0048836238913914,2.544879568208178e-06,2.1639763134762607e-10,1.0812232148258911e-05,6.657617316358341,115.3354979309911,0.5478991361850393,1.1112286261989615e-05,78.0324093098451,129.95738250952047,100.45674794924858,0.556206290203518,176.50701407339997
0.0484120670438876,0.0063940516379022,0.0596940983240823,-0.1875413277616881,1.7613700531371856,0.0596940983240823,0.1929246497593402,0.3835376385336502,1.8046158279564397,426.4635929546341,0.6882344861782929,0.0048999273033655,2.5533753534995142e-06,2.1846391229926846e-10,1.0876038983236892e-05,6.705085458733623,116.73581840142238,0.5498086969582414,1.1176577196419517e-05,78.88866668283198,130.40509067042717,100.80602041485692,0.558186283011515,177.12137493929774
0.0485810005247616,0.0064159730105046,0.059903072436433,-0.1880921334768407,1.7676717566849085,0.059903072436433,0.1935868989029776,0.3848797767826895,1.8109426925199976,427.9359120034125,0.6907043191726684,0.0049164009308848,2.561959838918646e-06,2.2058005959203895e-10,1.094095813229202e-05,6.753235619063453,118.16050074042398,0.5517340500175212,1.1241978979168329e-05,79.75479713509773,130.85597727267668,101.15798033010188,0.5601833450557815,177.74002573143704
0.0487514324434239,0.0064381036192638,0.060113903546048,-0.1886467167400532,1.7740250470206504,0.060113903546048,0.1942537543992799,0.3862337978216752,1.817309350513067,429.4194885370282,0.693194412081906,0.0049330405045305,2.5706307996511795e-06,2.2274517804819783e-10,1.1006961689792358e-05,6.801982987393399,119.6050240915165,0.5536763247827537,1.1308463752910576e-05,80.6301910260544,131.30984099558194,101.51243896229424,0.5621967526064896,178.36274361003197
0.0489234402820192,0.0064604751956744,0.0603266965522041,-0.189202865779711,1.7804268956602716,0.0603266965522041,0.1949264481932704,0.3876011801817984,1.8237207536225384,430.91398527050296,0.6957039782450579,0.0049498721244593,2.579401836612491e-06,2.249840101721264e-10,1.1074376567907528e-05,6.851412718780087,121.07279246139193,0.5556343938837796,1.1376357077642476e-05,81.5144868501669,131.7660766237181,101.86932658541984,0.5642257974666717,178.9892755065523
0.0490969590662047,0.0064830795764644,0.0605413766170782,-0.1897599111864212,1.7868757119209706,0.0605413766170782,0.1956059086025166,0.3889809868285682,1.8301862355735767,432.4192216623604,0.6982322284510472,0.0049668913374425,2.588270629204061e-06,2.2729456632164043e-10,1.1143162241627432e-05,6.901526338692317,122.56409771561664,0.5576077639389917,1.1445618628720964e-05,82.40733075002268,132.22463813732975,102.22858292621194,0.5662697866924582,179.61959672536813
0.0492724661099827,0.0065060820071167,0.0607585157318501,-0.1903192271224698,1.7933691040153064,0.0607585157318501,0.1962945124191126,0.3903770000908628,1.8367085375944856,433.9359950466308,0.7007781400042268,0.0049842216652881,2.5973015452257517e-06,2.2978673904778687e-10,1.1214169261823288e-05,6.952480605027925,124.08719397187708,0.5595961326787361,1.1517100579855115e-05,83.30566934810454,132.68489375717883,102.58988575349144,0.5683280423179801,180.2533896473876
0.0494506021865009,0.0065297146428433,0.0609789164610474,-0.190879653140838,1.7999041352019367,0.0609789164610474,0.1969947587229226,0.391795086543916,1.8432864676634464,435.465231213045,0.7033409861747806,0.005002053295512,2.606593692293941e-06,2.325733178246451e-10,1.1288378989886836e-05,7.004412314826851,125.6479719140604,0.5615989013935139,1.1591787898616984e-05,84.20652431912185,133.14568156816958,102.9529156789969,0.57039990108486,180.89026199434767
0.0496319336558435,0.0065541673077154,0.0612032578452139,-0.1914431030980509,1.806479604850154,0.0612032578452139,0.1977087894135589,0.393238693813012,1.8499181521552728,437.00849107604193,0.7059198199880092,0.0050205097916119,2.6162114599332742e-06,2.357771853830774e-10,1.1366770014640137e-05,7.057447105975169,127.2532643984034,0.5636156448590761,1.1670659916836686e-05,85.10722534671152,133.60632618162174,103.31746717213476,0.5724847141762204,181.5298776491868
0.0498169955995946,0.0065796270932695,0.0614322120721031,-0.1920069927369792,1.813092224335089,0.0614322120721031,0.1984391435278808,0.3947129780167878,1.856605833935957,438.567624657782,0.7085139784135365,0.0050397387080013,2.626231739448368e-06,2.3949932222761447e-10,1.1450216595807232e-05,7.111722939527495,128.91025484079992,0.5656458446381529,1.1754593471279874e-05,86.00494583871357,134.06577861732293,103.6834699429674,0.5745818469551339,182.1719787483557
0.0500061708341822,0.0066062271093468,0.0616662429109864,-0.192574080523745,1.8197406866908317,0.0616662429109864,0.1991863223929026,0.3962201765522657,1.8633403145031024,440.14458362631706,0.7111226007591092,0.0050598326885727,2.636702808010836e-06,2.4383215779687525e-10,1.1539319861848272e-05,7.16717744091643,130.61570656547545,0.5676888961536577,1.1844191735245343e-05,86.89715254711356,134.52384082013575,104.05077210377694,0.5766906787074482,182.81704002589805
0.0502000210718496,0.0066341682912085,0.0619060377269943,-0.1931465224978746,1.8264232842800767,0.0619060377269943,0.1999523449417576,0.3977646670653441,1.870117935104168,441.7414334769401,0.7137448817763339,0.0050809258367114,2.64769454753075e-06,2.4890324191460284e-10,1.1635008566110975e-05,7.224030482697743,132.38177779616933,0.5697441183578411,1.194038507795304e-05,87.78114162717775,134.98006274304518,104.4190664251332,0.5788106023889114,183.46479741218957
0.0503991468476551,0.0066636548235376,0.0621523255572463,-0.1937262746223099,1.833139295141765,0.0621523255572463,0.2007388606125097,0.3993498562937605,1.8769329301266209,443.3611303937536,0.7163800341905737,0.0051031513310412,2.6592763580204737e-06,2.548461985946208e-10,1.1738222659308178e-05,7.282297013891657,134.20992511980575,0.5718112118625931,1.2044115801662078e-05,88.65428937610825,135.43368821696075,104.78810533454694,0.5809410243765318,184.11495783906983
0.0506040759105056,0.0066948732758749,0.0624057352564661,-0.194315599678709,1.8398873282924328,0.0624057352564661,0.2015477565475279,0.4009791029013986,1.88378277671412,445.00538367262527,0.7190271672853479,0.0051266298150042,2.6715111073498084e-06,2.6173010657300417e-10,1.1849517242867636e-05,7.342002865407402,136.10236254448887,0.5738897260663597,1.2155942599129116e-05,89.51426157257141,135.88405853162712,105.15766713471372,0.5830813642241034,184.76736406691637
