Média,Média Absoluta,Variância,Desvio Padrão,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Entropia da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral,Razão Pico para RMS
1.7310762599613057e-19,0.0435349942202106,0.0057798919103341,0.0543518746909626,-0.0875451309737652,1.6118490954800122,0.0543518746909626,0.1653971187425402,0.3475505312174722,1.554573932912148,354.9105622432476,0.6382280764667959,0.0041556325107086,2.165519807560547e-06,2.69434015080325e-10,1.167972830365594e-05,9.500399988071608,0.1628121071380663,249.5527989219249,0.5028395854170803,1.1880656127899582e-05,36.255558250872944,124.16000927162582,93.61057545589362,0.5111856200161131,176.5045073786716,551.347673829591
1.7304391845735731e-19,0.0436410408109253,0.0057949895946745,0.0544829214655103,-0.0878710562272402,1.6153952352352632,0.0544829214655103,0.1658345200368567,0.3484223250006414,1.5583772247000465,355.7526052714051,0.6396302956674114,0.0041663957504623,2.1711285828360456e-06,2.6994380545351417e-10,1.170365361451672e-05,9.51064435645219,0.1633678858220992,249.59630006215323,0.5039572623893225,1.190522090403868e-05,36.513498593024885,124.44948256487358,93.8165576242952,0.5123209451391392,176.8708152739536,552.4023783944161
1.729729136473706e-19,0.0437515707012011,0.0058107682074773,0.0546195309439805,-0.0882048985807197,1.6190803105119085,0.0546195309439805,0.1662904633552019,0.349332352870347,1.562331398884446,356.6320056395222,0.6410882434867754,0.0041776929157956,2.1770155892629785e-06,2.7048373453953256e-10,1.1728752172997662e-05,9.52115549809866,0.1639502886158885,249.63444064010525,0.5051192067685079,1.1930990885809573e-05,36.786048186635405,124.75048606014332,94.03096048145392,0.5135012092910872,177.25176323324678,553.4874577940186
1.7295985568443074e-19,0.0438663951999764,0.0058271876242205,0.0547614515799212,-0.0885469900051138,1.6228990840162811,0.0547614515799212,0.1667647844452789,0.3502799354633816,1.5664381324747323,357.5477181076457,0.6426001278787798,0.0041894846633123,2.1831603248110508e-06,2.710529424942366e-10,1.1754990402803612e-05,9.531980290963768,0.1645563774669482,249.6694552834949,0.5063240051847838,1.1957928972790168e-05,37.0728031093667,125.0628953753145,94.25365884961488,0.5147251186974657,177.64748109001653,554.6038121062587
1.7300330654808305e-19,0.0439854985457239,0.0058442630064227,0.0549086757943162,-0.0888956519787474,1.626849169984265,0.0549086757943162,0.1672574428268692,0.3512636955443974,1.5706929903172724,358.4996629632202,0.6441644973102916,0.0042017948360273,2.189575214188305e-06,2.716545252758092e-10,1.1782412584053233e-05,9.543064737366338,0.1651868331615287,249.6998869983823,0.5075704274863283,1.1986081045861162e-05,37.37659000180172,125.38587959858287,94.48425449737574,0.5159914051872911,178.05699167338204,555.7474638469796
1.7310510808287466e-19,0.04410875390038,0.0058619760385774,0.0550610521137852,-0.0892509570974341,1.6309256771660634,0.0550610521137852,0.1677688658793325,0.3522834571204956,1.57510000768915,359.48753203968914,0.645779874859544,0.0042146071715556,2.1962517829888854e-06,2.7228694296596917e-10,1.181097000711643e-05,9.554393915456416,0.1658398999398475,249.72591883156812,0.5088573199634504,1.2015397757131612e-05,37.69694005145946,125.7191916666966,94.72242749595436,0.5172988257470663,178.47989080749994,556.9192671586061
1.7330526573749504e-19,0.0442360814809687,0.0058803172514445,0.0552184696011301,-0.0896138219274421,1.635125670715693,0.0552184696011301,0.1682984762765897,0.3533377194835191,1.5796533348527606,360.5102094398019,0.6474446210843117,0.0042279136491351,2.2031858515556053e-06,2.729502293151289e-10,1.1840649503034198e-05,9.56596201407067,0.1665142365104765,249.74785795535885,0.5101834787815536,1.2045865361599157e-05,38.03325298637549,126.0624473955688,94.96790150520629,0.5186461620820689,178.91575891451384,558.1183776348071
1.7363057879737542e-19,0.0443673463322195,0.0058992624106609,0.0553807535219075,-0.0899844631525081,1.6394444889486044,0.0553807535219075,0.1688462789194471,0.3544260852042535,1.584354166017513,361.5669617751058,0.6491571757432346,0.0042416884975678,2.210363990394913e-06,2.7364363335853887e-10,1.1871421445502896e-05,9.57779276846889,0.1672076167628403,249.7668291483312,0.5115476908997137,1.2077452007998831e-05,38.38173011941089,126.41535985185992,95.22047325882352,0.5200322201848344,179.3642083352313,559.3453617105183
1.741087881156519e-19,0.0445024033325915,0.0059187854714316,0.0555477225100742,-0.0903620960953796,1.6438782582018716,0.0555477225100742,0.1694113084790141,0.3555474621342394,1.589195400633837,362.65760877061126,0.6509160732262261,0.0042559120293863,2.2177759402743037e-06,2.743672122277289e-10,1.1903272005474564e-05,9.58993473492263,0.1679177056359621,249.78529491525933,0.512948600054095,1.2110142166102694e-05,38.74522783617245,126.77770126831832,95.4800640853694,0.5214558299107186,179.82494118784362,560.6010736363044
1.7483197438117056e-19,0.0446410708091587,0.0059388485506985,0.0557191427239913,-0.0907474601058635,1.6484246245982928,0.0557191427239913,0.1699916628834213,0.356699256661579,1.5941629300403652,363.7807695469628,0.6527197957730692,0.0042705499283389,2.2254038188322e-06,2.751200860280699e-10,1.1936169140740892e-05,9.602417866408432,0.1686427692714549,249.8045231505536,0.5143849868281672,1.2143900899273392e-05,39.120283194247065,127.1494203074292,95.7465579876875,0.5229158445604278,180.2977823378904,561.8853477801335
1.7586875138875412e-19,0.0447831795889316,0.0059594133195665,0.0558947795575195,-0.0911422948202061,1.6530795337097368,0.0558947795575195,0.1705867574500112,0.3578803114574646,1.5992543875661522,364.93512266259,0.6545666746851827,0.0042855612524089,2.2332262909895707e-06,2.7589792995008723e-10,1.197001518257252e-05,9.615289929307444,0.169381865361971,249.82725642579425,0.5158557123385471,1.2178628292465912e-05,39.50650585294439,127.53065011835832,96.01996458430992,0.5244111404694078,180.78328574925777,563.1995161764213
1.7713961354852712e-19,0.044928663202972,0.0059804739541653,0.0560745457624233,-0.0915480597336784,1.657839603244012,0.0560745457624233,0.1711962219824723,0.3590900318902129,1.60446552511972,366.1193298348943,0.6564552930646812,0.0043009374611575,2.241238906283264e-06,2.7669652686887347e-10,1.2004701128267973e-05,9.628479188829242,0.1701372028275584,249.85169866933492,0.5173597503544104,1.2214216798543612e-05,39.90034943394514,127.92100045174077,96.30005687363878,0.5259406166039793,181.28122800174032,564.5431373641796
1.7864831103468602e-19,0.0450773300228129,0.0060019909545821,0.056258202986132,-0.0919658710749951,1.6627028258350005,0.056258202986132,0.1718183004473646,0.3603257114558327,1.609783867987561,367.3328765594917,0.6583843061546957,0.0043166404963927,2.249421832408932e-06,2.775130415346545e-10,1.2040148684946276e-05,9.642023604937728,0.1709069299528819,249.87969499671453,0.5188959879504489,1.2250585701567322e-05,40.30156548079293,128.3205248540536,96.58675053775892,0.527503194164116,181.7919049862984,565.9189508461575
1.8035618126957265e-19,0.0452291303014634,0.0060239631648851,0.056445687318709,-0.0923963177094804,1.667667108601288,0.056445687318709,0.1724519341518443,0.361585967419596,1.6151983021101035,368.5750317164989,0.6603523776030779,0.004332672583342,2.25777622894322e-06,2.783465495695325e-10,1.2076325683574828e-05,9.655874837950616,0.171691886443012,249.90964620172852,0.5204634728503458,1.228770373005632e-05,40.71327388655444,128.72890915705452,96.87970401592617,0.5290978161927586,182.31471270579223,567.3250616343674
1.822254925646713e-19,0.0453839266098049,0.0060463646996097,0.0566368279102309,-0.0928396973935373,1.6727286411618023,0.0566368279102309,0.1730963741268343,0.3628701896734468,1.6207038600824972,369.84450806309707,0.6623582249137913,0.0043490091807713,2.266289307332673e-06,2.791944208588582e-10,1.2113169700804304e-05,9.67003803993993,0.1724914433593917,249.94200331551448,0.5220609843380561,1.2325507167290188e-05,41.13514044109979,129.14629640316616,97.17877506516848,0.5307234471915606,182.84958769655083,568.7615616521401
1.842356896803542e-19,0.0455416191419388,0.0060691826245941,0.056831510037223,-0.0932930954722773,1.6778825929412913,0.056831510037223,0.1737519103929592,0.3641790996487117,1.6263030552610347,371.1406612462728,0.6644006900449472,0.0043656482075727,2.274959983102045e-06,2.8005705143970217e-10,1.2150679164330107e-05,9.684494217879015,0.1733063450080183,249.9762311548173,0.5236875601922434,1.2363994240182115e-05,41.569837715698526,129.5723239093983,97.4838867513391,0.5323790727429636,183.39619673063456,570.2251371524108
1.8639272789396485e-19,0.045702092179044,0.0060924030898023,0.057029616140285,-0.0937534956912362,1.683125505183147,0.057029616140285,0.174418382973851,0.3655122489717494,1.631994602286401,372.4632189236596,0.6664788235366412,0.0043825862366597,2.283786470380284e-06,2.8093281486956557e-10,1.2188807315221492e-05,9.699199576493214,0.1741383826186584,250.0111883888127,0.5253422812745091,1.240311894372548e-05,42.01377072486613,130.00669888048444,97.79488423571377,0.5340636991385028,183.95420138196167,571.7136211170894
1.8861457209206864e-19,0.045865227254181,0.0061160093316888,0.0572310168195885,-0.0942200419981991,1.6884555396021168,0.0572310168195885,0.1750945025271328,0.3668677760905328,1.6377676211270074,373.8108165599248,0.6685916140332515,0.0043998164534621,2.292765218062629e-06,2.8182352574252483e-10,1.2227582308395518e-05,9.714176919051395,0.1749854248797936,250.04809433441272,0.5270241727373431,1.244290815013648e-05,42.466643370647176,130.4491046027202,98.111553000658,0.5357763530132421,184.5232347687461,573.2263007178873
1.9082934752919605e-19,0.0460309424599256,0.006139991064569,0.0574356125977257,-0.0946936242104715,1.6938700273266385,0.0574356125977257,0.1757797245349123,0.3682448155081759,1.6436170603876374,375.18219477244486,0.6707379031978924,0.0044173256979205,2.301889368379656e-06,2.8272407253521724e-10,1.2266880124279493e-05,9.729350794520222,0.1758495923616864,250.08463985341837,0.5287325476175949,1.2483239117212898e-05,42.924954634674975,130.89929240464858,98.43373527921904,0.5375160809862422,185.1034179406536,574.763601409167
1.9293118793592434e-19,0.0461992599183505,0.0061643700062971,0.0576434460389613,-0.0951723709107814,1.6993665474389252,0.0576434460389613,0.1764740295250879,0.3696432020656603,1.6495391869103948,376.5775019071679,0.6729166995192676,0.0044351410911887,2.31117305429326e-06,2.8363914466509554e-10,1.230677749335151e-05,9.744667005868283,0.1767316222433521,250.1189590638821,0.5304665273020333,1.252418983427084e-05,43.38850062059648,131.35675763647788,98.7610284943791,0.5392819493069652,185.6941407042981,576.3212429843333
1.948705427674186e-19,0.0463701575141906,0.0061891566140172,0.0578545128566581,-0.0956533654817486,1.704942454352735,0.0578545128566581,0.177177521486589,0.3710627782470928,1.6555323143430287,377.996564034307,0.6751271269860155,0.0044532846879825,2.3206277686204053e-06,2.845676827820351e-10,1.234724158455038e-05,9.759972511230837,0.177634250594492,250.14475186452705,0.5322252805788185,1.2565730402924418e-05,43.85389421367475,131.82077818378485,99.09320260493368,0.5410730435075222,186.29434941741036,577.8951051484725
1.967064531977955e-19,0.0465435958848304,0.0062143523623021,0.058068767932423,-0.0961363203305875,1.7105954654618103,0.058068767932423,0.1778900955968704,0.3725028113677524,1.6615940481090203,379.4396279829816,0.6773681176342908,0.0044717676823,2.330259344606587e-06,2.855170507119861e-10,1.2388413224627871e-05,9.775370028061804,0.1785533567751643,250.1664567398199,0.5340079311056676,1.2607999868442653e-05,44.32400797308297,132.29106938426972,99.4299200893115,0.5428884680606693,186.90344879158917,579.4842364051772
1.9851765068701842e-19,0.0467195188277156,0.0062399543948068,0.0582861510135497,-0.0966180582526597,1.7163210346287536,0.0582861510135497,0.1786119850993397,0.3739643891775559,1.667725573119384,380.90525084833416,0.6796386920016033,0.0044905920711639,2.3400688229098256e-06,2.8648932424638475e-10,1.243033243238516e-05,9.790902675488326,0.179487131674458,250.18640396994283,0.5358136637988142,1.2651037650746414e-05,44.79865408562394,132.7672230826946,99.77081342978788,0.5447273460434615,187.5205054352509,581.0877456251617
2.0029797245901676e-19,0.046897831502904,0.006265947180676,0.0585065447026274,-0.0970988652711557,1.7221175595051583,0.0585065447026274,0.1793425745749869,0.3754458913994808,1.6739219797155105,382.3926521978555,0.6819377883436256,0.0045097474617956,2.3500507878038957e-06,2.8748488458181447e-10,1.2472998145253084e-05,9.806545745348618,0.180434935824,250.20369417830776,0.5376416352306693,1.2694841584753676e-05,45.27428544415541,133.24913932736686,100.11576509006676,0.5465888188064748,188.14540483300237,582.7033578596199
2.020869500053072e-19,0.0470783807286584,0.006292295001912,0.0587297437930805,-0.0975806762989217,1.7279817750069304,0.0587297437930805,0.1800818437486105,0.3769464514617734,1.6801863611498176,383.9009777260116,0.6842642016452719,0.0045291973247794,2.360186203637065e-06,2.8850093223000867e-10,1.2516342366824136e-05,9.822325765897412,0.181395490407199,250.21942924920796,0.5394911560681526,1.2739341218642105e-05,45.74759528311076,133.73678479104905,100.46477802069582,0.5484720456485064,188.77843257624477,584.3323870957478
2.038653973957913e-19,0.0472610642877132,0.0063189768064584,0.0589556084149114,-0.0980657342242411,1.733912558057193,0.0589556084149114,0.1808283919133113,0.3784638199433538,1.686507685151338,385.428761218134,0.6866167678884433,0.0045489137268628,2.370460514258903e-06,2.895377542629891e-10,1.2560362524865364e-05,9.838322661954605,0.1823648948211473,250.23695760897328,0.541361327750544,1.2784530965530015e-05,46.2155820145256,134.2300978569967,100.81761516286632,0.550376203496666,189.41939719018112,585.9777754203055
2.0554874176827846e-19,0.0474457551990878,0.0063459644740912,0.0591839678413411,-0.0985563539526451,1.739907957435383,0.0591839678413411,0.1815814291657293,0.3799964361826247,1.6928811184257366,386.9759349762944,0.6889943436973951,0.0045688639881374,2.380856690014314e-06,2.905926026002698e-10,1.2604984493405186e-05,9.854556691920497,0.1833405636264284,250.2574659153192,0.5432513028543104,1.283033476314854e-05,46.67830771961261,134.72915912256397,101.17427616894096,0.5523004865917744,190.06859123638264,587.6431087920508
2.0724317733966851e-19,0.0476323808177298,0.0063732462804003,0.0594147254844899,-0.0990520096917086,1.7459649199142442,0.0594147254844899,0.1823409305192004,0.381544161159252,1.6993066498828775,388.5423550763181,0.6913958784045462,0.0045890400118036,2.3913705116225323e-06,2.9166344418637196e-10,1.2650156531949287e-05,9.870975252674109,0.1843242606638474,250.2790801145099,0.5451602209424952,1.287670105097411e-05,47.13904466352025,135.23391633711873,101.53477558977808,0.5542441061789807,190.72613470935065,589.3258580151335
2.0895793214788544e-19,0.0478208577975984,0.0064008093921175,0.0596477807976333,-0.0995513102503655,1.752080774728985,0.0596477807976333,0.1831069981720189,0.3831065290399791,1.7057855383097864,390.1275482835949,0.6938204459707245,0.004609437441602,2.4019997090161853e-06,2.9275297158076406e-10,1.2695933266674553e-05,9.88760916340553,0.1853140882510581,250.3027548554764,0.5470873579593811,1.292368268081407e-05,47.60098409392226,135.7440755532804,101.89892398739134,0.556206290203518,191.3914050880589,591.0232527234709
2.1072151750533e-19,0.0480110468889089,0.006428626265237,0.0598829710839272,-0.1000523386292868,1.7582505970367748,0.0598829710839272,0.1838802994066615,0.3846846735815962,1.7123254682514604,391.7304503074282,0.6962672233518798,0.0046300339377613,2.4127326408344715e-06,2.938577563470323e-10,1.2742242842741658e-05,9.904485067913209,0.186309091735349,250.32985924247183,0.5490319090966979,1.2971206893251947e-05,48.067015119364704,136.2594350471636,102.26677874700302,0.558186283011515,192.06415744334316,592.7365616707513
2.1255197107415501e-19,0.0482028777309297,0.0064566837698236,0.0601201964739254,-0.1005555351736028,1.764471012922775,0.0601201964739254,0.1846606599891971,0.3862787731489098,1.718925307671345,393.3495856484232,0.6987351571474466,0.0046508137230967,2.42356108551161e-06,2.9497831930864323e-10,1.2789087432507688e-05,9.921623828477356,0.1873081232411351,250.3610266507799,0.5509930964386889,1.301927406342506e-05,48.54017709655699,136.77994866068707,102.63807649879276,0.5601833450557815,192.744116653982,594.4648296952683
2.1436604144833585e-19,0.0483961631941209,0.0064849393246165,0.0603592261283532,-0.1010595803991196,1.7707377953376613,0.0603592261283532,0.1854473487039142,0.3878888929885677,1.7255824965276747,394.9834380383472,0.7012233611584962,0.0046717351378505,2.4344633339502884e-06,2.961074206164723e-10,1.2836314765228548e-05,9.939037069086032,0.1883114384401558,250.39750720352924,0.5529702388753366,1.30677305543726e-05,49.01723356580156,137.30567330612732,103.01289311688868,0.5621967526064896,193.4316344482384,596.2107138019044
2.1609718520609557e-19,0.0485908250296657,0.006513377626162,0.060599951240173,-0.1015669131475698,1.7770495013963024,0.060599951240173,0.1862400903162404,0.3895136328278633,1.7322954246718816,396.6309916806758,0.7037308239279159,0.0046927809837419,2.4454304240447917e-06,2.972433493351907e-10,1.2883878825857148e-05,9.95672392974016,0.1893186301018185,250.4395128490496,0.5549625665028002,1.311652949558349e-05,49.498016190500536,137.83644778281698,103.39113195988412,0.5642257974666717,194.1264901801403,597.974347571023
2.177472034022884e-19,0.0487867507196647,0.0065419757907913,0.060842229916787,-0.1020775399070251,1.7834026196131498,0.060842229916787,0.1870393143992755,0.3911530613653542,1.739069839032175,398.2913589662404,0.7062566605765606,0.0047139304345434,2.456451503149312e-06,2.983842712496804e-10,1.2931731238070136e-05,9.974727076937397,0.1903282922450573,250.4895530852345,0.5569694451358909,1.3165621328059456e-05,49.98236025829717,138.3720984536109,103.77263865706745,0.5662697866924582,194.8281863360774,599.7583118888729
2.192788332261805e-19,0.0489839923072429,0.0065707582365789,0.0610861292230225,-0.1025901980642991,1.7897952011925575,0.0610861292230225,0.1878446433424854,0.392807587035983,1.7458980924825822,399.9643174209138,0.7088000563711148,0.0047352098196046,2.467540291612634e-06,2.9953665449395853e-10,1.2979983708439188e-05,9.993106130440548,0.1913385925154879,250.55091256147597,0.5589901648224525,1.3215118352548612e-05,50.47332727197031,138.91211502131816,104.15710666302792,0.5683280423179801,195.5358265833391,601.5616412095994
