Média Absoluta,Variância,Desvio Padrão,Assimetria,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Desvio Padrão da Energia,Assimetria da Energia,Entropia da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral,Razão Pico para RMS
0.0569044923365142,0.010072076761902,0.0711201336373653,-0.002604243018473,-0.0560219366183643,1.5518502790042878,0.0711201336373653,0.2460468764959943,0.4930870310243258,1.7401868175960489,439.8846101904618,0.628235565043314,0.0083467447357631,4.349528262513405e-06,1.811766837796861e-05,4.989306627005004,0.2794831211368422,72.09917705291205,0.4930720051567394,1.863542641411015e-05,59.917291139127485,65.88510227978884,0.5026078831649975,127.78467230953972,358.7763687488523
0.0569661064874411,0.0100817667142683,0.0711969050054565,-0.0025681821529736,-0.0560628407728411,1.5537171072763103,0.0711969050054565,0.2463378587890051,0.493634211219505,1.7424811976952526,440.3863894646345,0.6289942005744681,0.0083546589919903,4.353652418963178e-06,1.813272662453047e-05,4.994613794593655,0.2798794564433601,72.16797132498658,0.4936798429947495,1.865103880735678e-05,59.996973234088784,65.96617294919616,0.5032166934888934,127.94377251953286,359.2825415105709
0.0570327575140182,0.0100920920269443,0.0712799734478664,-0.0025270262045543,-0.0561036608328286,1.5557670224435316,0.0712799734478664,0.2466520656690593,0.4942256567737553,1.744991147969254,440.9358215654244,0.6298270583190243,0.0083631008814348,4.358051527584614e-06,1.8148471911546183e-05,5.000338209515393,0.2803212769562467,72.24118391688064,0.4943464093029478,1.8667385116271887e-05,60.08528556776845,66.05534619682439,0.5038848923722172,128.11866892967973,359.8477349638052
0.0571038135143573,0.0101028834308922,0.0713685519002533,-0.0024800884448189,-0.0561446631267295,1.5579942507008888,0.0713685519002533,0.2469862203080889,0.4948565728562317,1.7477081640358691,441.53046990527474,0.6307322015295819,0.0083719316198076,4.362653267226512e-06,1.816458627724257e-05,5.006432852346505,0.2808092216935809,72.31790466048885,0.4950701555691692,1.8684139555847072e-05,60.182197016447454,66.15240828554164,0.5046109037794345,128.308989644945,360.4750031573559
0.0571790254698474,0.0101140876018301,0.0714623346189701,-0.0024261375453145,-0.0561852500108101,1.5603947932106466,0.0714623346189701,0.2473393237137194,0.4955241553205514,1.750627210258185,442.1690616633941,0.6317077472143945,0.0083811135366233,4.367438007620302e-06,1.818091038268184e-05,5.0128079393090745,0.2813477245937049,72.39563014137983,0.4958493769179819,1.870114326563227e-05,60.28773446206053,66.25728411277679,0.5053931821676156,128.51458063573918,361.1613273534136
0.0572578555244474,0.0101255708065295,0.0715606402777613,-0.0023680196151177,-0.0562274742518064,1.562965475555993,0.0715606402777613,0.247707690951458,0.4962222611181419,1.7537331819152782,442.8491790570746,0.632751707971305,0.0083905297616625,4.372344847140458e-06,1.819720686648589e-05,5.019424044214949,0.2819377386574234,72.47365509116791,0.4966827755199944,1.8718151348068016e-05,60.40200907292357,66.36958098168411,0.5062302119605253,128.73471519081676,361.9087253316633
0.0573402040535071,0.010137324319378,0.0716633414575782,-0.0023057951386584,-0.0562730009874501,1.565702619195984,0.0716633414575782,0.2480910238228878,0.4969490811243967,1.7570220735241482,443.5694481566636,0.6338621979626906,0.008400163458852,4.377365012429455e-06,1.8213483987518974e-05,5.026278467161287,0.2825763381400332,72.55202002548027,0.4975685109541925,1.8735169440853603e-05,60.52461398649016,66.48894600946763,0.5071205070312871,128.96894028867206,362.71584757902656
0.0574258786712894,0.0101493101150433,0.0717701902775604,-0.0022402777574705,-0.056322992118084,1.568602422177819,0.0717701902775604,0.2484884089911097,0.4977022737114837,1.7604885949970974,444.32774315190426,0.6350373167221525,0.0084099771355544,4.382478965896016e-06,1.8229717112201683e-05,5.03338443944152,0.2832601062666462,72.63113964146437,0.4985051357945438,1.875216859156516e-05,60.655323756060895,66.61499169709907,0.5080626101934858,129.21683548930235,363.5826898465221
0.0575147372512262,0.0101615116518955,0.0718810265079655,-0.0021721415753786,-0.0563722837970262,1.571657845564025,0.0718810265079655,0.2489003405304533,0.4984828892934644,1.7641374413291726,445.1234103550405,0.6362754774957164,0.0084199735625407,4.387688151402171e-06,1.8245907132958924e-05,5.040722980870111,0.2839887160849064,72.71060463240967,0.4994910755239644,1.876915014673737e-05,60.79372861163741,66.74755179051904,0.5090550927005748,129.47794187512358,364.5068827515877
0.0576067143930092,0.0101739259408871,0.0719957513864335,-0.0021026040627621,-0.0564217923829109,1.5748637671940984,0.0719957513864335,0.2493255872248644,0.4992910549208149,1.7679565173298957,445.9543817166255,0.637574758053757,0.0084301391444126,4.392985484321331e-06,1.826209965108114e-05,5.048299238717691,0.2847608322204203,72.79038979253973,0.5005250794496536,1.878615639476967e-05,60.93943717091815,66.88644907254405,0.5100965537534575,129.75192713847588,365.4849380401456
0.0577017423161772,0.0101865464395164,0.0721142535635243,-0.0020321688331325,-0.0564750543147989,1.578216707767053,0.0721142535635243,0.2497637119693662,0.5001252756526944,1.7719406051107218,446.8187552826176,0.6389331738539721,0.0084404516714737,4.3983593910754425e-06,1.8278243155459516e-05,5.056089370264373,0.2855760056085127,72.87008351284503,0.5016056156908224,1.88031346641284e-05,61.09230928624527,67.03142349159427,0.5111856200161131,130.03844186021308,366.5159748015063
0.0577996617267196,0.0101993427398429,0.0722363275073028,-0.001959375391343,-0.056531090804332,1.5817108512688292,0.0722363275073028,0.2502149982250578,0.5009857605302033,1.776092993240492,447.7151213522024,0.6403489788123576,0.0084508891235387,4.403798396841458e-06,1.829428782384499e-05,5.064066340623331,0.286434268755103,72.94914735533683,0.5027317634766738,1.8820033923467452e-05,61.252193559011765,67.18228757728058,0.5123209451391392,130.3371551435861,367.5981953583688
0.0579003852875947,0.0102123044222127,0.0723618486676233,-0.001884050603815,-0.0565928613858853,1.5853415378327436,0.0723618486676233,0.2506792287720181,0.5018721796519593,1.780410872180013,448.6424904567552,0.6418203606741161,0.0084614311385917,4.409291890876383e-06,1.8310167897567857e-05,5.07218084329084,0.2873375158812029,73.02658751654214,0.5039025603998298,1.8836788162337848e-05,61.41904763879316,67.33893023975156,0.5135012092910872,130.64790654734577,368.7292286046415
0.0580041487244666,0.0102255087837931,0.0724910767437832,-0.0018072685150298,-0.0566660823062417,1.5891072797601882,0.0724910767437832,0.251156230258048,0.5027841043523611,1.7848807071778554,449.6017530654914,0.643345358071617,0.0084721138337243,4.4148586939679095e-06,1.8326003799482187e-05,5.080464102622594,0.2882829510506899,73.10318182748563,0.5051166783089411,1.885351849946682e-05,61.5925011911014,67.50131435779961,0.5147251186974657,130.97029171773988,369.9052264663052
0.0581107600272259,0.0102389216801644,0.0726237915071149,-0.0017305171001294,-0.0567470876291757,1.5930022994761075,0.0726237915071149,0.251646129068814,0.5037217180581991,1.789505607220357,450.5918377354407,0.64492259554771,0.008482923972564,4.420491908579498e-06,1.834181667750453e-05,5.088931854586536,0.2892667926185488,73.17939490940739,0.5063731421678185,1.887024334193796e-05,61.77212842487515,67.66913654031697,0.5159914051872911,131.30366851039207,371.1257198303528
0.0582203513133227,0.0102525955317616,0.0727601709348826,-0.0016527240733296,-0.0568342457856158,1.5970224786013594,0.0727601709348826,0.2521497759917007,0.5046864380681411,1.7942831423967038,451.61390002568135,0.6465506629131343,0.0084939154751555,4.426219632702215e-06,1.8357724423014008e-05,5.09758836340689,0.2902875649799554,73.25537731021393,0.5076707699259776,1.8887083773709023e-05,61.957460700040485,67.8423598883446,0.5172988257470663,131.64765518322028,372.38602292459706
0.0583330773636988,0.0102666015250724,0.0729004005583805,-0.0015746565950659,-0.0569284410907986,1.6011638318523085,0.0729004005583805,0.2526678633924826,0.5056798744994084,1.7992086698703986,452.66783198300567,0.6482279817197093,0.0085051246698329,4.4320607972032255e-06,1.837397572550837e-05,5.106529112512986,0.2913392957952354,73.33399579213648,0.5090074649529122,1.890428646505291e-05,62.14837934881088,68.02095046536549,0.5186461620820689,132.00208882645123,373.68511276279486
0.058448886522623,0.0102809450301714,0.0730444303101043,-0.001496980759917,-0.0570281083119947,1.6054219269928314,0.0730444303101043,0.2532005415060615,0.5067023514976611,1.8042806181131443,453.7538835563931,0.6499532114012113,0.0085165649376807,4.438022375029061e-06,1.839061373224599e-05,5.115751431073468,0.2924197969670097,73.41542849694773,0.5103819355164964,1.8921894894673824e-05,62.34496756462171,68.20484927024273,0.5200322201848344,132.36685588657392,375.0217038149884
0.058567950306653,0.0102956928639439,0.0731924703899322,-0.0014186757165696,-0.0571350037672762,1.6097934013405093,0.0731924703899322,0.2537480984922899,0.5077551958334718,1.8094904035199275,454.8716036656484,0.6517248348914579,0.0085282908167492,4.444132786216391e-06,1.8407924475689755e-05,5.125365696421492,0.2935233986800595,73.5035413469715,0.5117928656746891,1.894019376911564e-05,62.54703120180845,68.39390723826364,0.5214558299107186,132.74176205061957,376.3921808695906
0.0586901445334826,0.0103108298346131,0.0733443871251345,-0.0013388568668285,-0.0572480546103248,1.614275562814648,0.0733443871251345,0.2543100036913916,0.5088366219971519,1.814833508880826,456.0208626896388,0.6535416352374576,0.0085403026173139,4.450392192451257e-06,1.8426005416981e-05,5.135465362409814,0.2946449744526841,73.60207779075212,0.5132393326646285,1.895927827067166e-05,62.75448260028928,68.5879727057361,0.5229158445604278,133.1264053759311,377.7976270683906
0.0588150565970286,0.0103262662549999,0.0734997079624353,-0.0012546380592572,-0.0573606924043795,1.6188636169235038,0.0734997079624353,0.2548857269469345,0.5099444968143235,1.8203164727717545,457.1995794974796,0.6554026733137355,0.0085525473781066,4.456772995365628e-06,1.844488982192748e-05,5.146155177412346,0.2957790961863293,73.71400951426801,0.51471939055668,1.897917450664475e-05,62.967471241924265,68.78704048763697,0.5244111404694078,133.52067369755227,379.2381290874104
0.0589426794035524,0.010342018863184,0.0736584310196176,-0.0011681494751544,-0.0574721719634316,1.6235541772115976,0.0736584310196176,0.2554748442574364,0.5110788693236507,1.825931960994844,458.4065602557209,0.6573066399105287,0.0085650370029328,4.463281398089043e-06,1.846467699842633e-05,5.157481912193676,0.296922427506507,73.84053252950959,0.516231484389278,1.899998009803448e-05,63.18583957789914,68.99095608460273,0.5259406166039793,133.9243390065765,380.71235838805416
0.0590728897297284,0.0103580689116563,0.073820411304283,-0.0010784209263959,-0.0575813798353491,1.6283438816815845,0.073820411304283,0.2560775631270712,0.5122387462983112,1.8316823801650317,459.6413265580816,0.6592522786577313,0.0085777685204788,4.46991585225578e-06,1.8485345363914323e-05,5.169423970997935,0.2980752992946588,73.98119504899604,0.5177744519329626,1.902167375286925e-05,63.40950524704231,69.19954545471934,0.527503194164116,134.3371423943205,382.21871052189294
0.0592053667487785,0.0103743441478522,0.0739852783403321,-0.0009843091686738,-0.0576842121594889,1.6332292809637787,0.0739852783403321,0.2566929121034863,0.5134218854249113,1.8375659886327875,460.899417718845,0.661238557486377,0.0085907179946892,4.4766638846739305e-06,1.8506839828185696e-05,5.181976465211672,0.2992369945021355,74.13594526955686,0.519346793228599,1.9044198926468755e-05,63.63914710570695,69.4128533904294,0.5290978161927586,134.7598026715199,383.7572965798744
0.0593398696071772,0.0103907898029079,0.0741527221506406,-0.0008844276930988,-0.0577814259385577,1.638208645345454,0.0741527221506406,0.2573190330094598,0.5146248433285388,1.8435724656288768,462.17835540160553,0.6632640945275938,0.0086038336703163,4.48349852543846e-06,1.852903188002181e-05,5.195100357376166,0.3004096725863214,74.30393784454697,0.5209474573675736,1.906742451275503e-05,63.87486153511347,69.63075848325182,0.5307234471915606,135.19216383918018,385.3276381897165
0.059476425608737,0.010407424393177,0.0743227606128226,-0.00077899758938,-0.0578743911454241,1.643277978883892,0.0743227606128226,0.2579554295610637,0.5158485601932313,1.849693514863948,463.4770547296392,0.665327447363911,0.0086171103482837,4.490417065285969e-06,1.855191275239647e-05,5.208775304537161,0.3015916382976928,74.48474471566642,0.5225749324493106,1.9091341200133103e-05,64.11643306554393,69.85301903974867,0.5323790727429636,135.6339316947482,386.9291880645007
0.059614724294389,0.0104241597487914,0.0744950016237649,-0.0006687265797494,-0.0579623849113177,1.648434659985082,0.0744950016237649,0.2585999317173401,0.5170897662665048,1.855919933958733,464.79391482116176,0.6674273089375921,0.0086304890343693,4.497388762047638e-06,1.857522146632351e-05,5.222915952318221,0.3027846395009061,74.67601928343477,0.5242292401660303,1.9115687389893743e-05,64.36378310267908,70.0793724750319,0.5340636991385028,136.0847007481012,388.5630444062754
0.0597549640386288,0.0104410711142159,0.0746696722359925,-0.000554289921313,-0.0580488864271386,1.6536763210104164,0.0746696722359925,0.2592530014104128,0.5183493797221115,1.862245125165064,466.1273568521869,0.6695622686925885,0.0086440068238277,4.504432946236459e-06,1.859906781846722e-05,5.237552822758986,0.3039869853106469,74.87886083766553,0.5259089753732613,1.914057428109851e-05,64.61669808566899,70.30978813758627,0.5357763530132421,136.5445078291161,390.2274610074313
0.0598971679630397,0.0104581786474188,0.0748467877663102,-0.0004384330485808,-0.0581358121866472,1.6590008673230938,0.0748467877663102,0.259913362852012,0.5196266237415984,1.8686558936687312,467.47687374521314,0.671731009656811,0.0086576564921569,4.511545853130266e-06,1.8623342596231567e-05,5.252587890921203,0.3052002504769733,75.08982295029074,0.5276129103117018,1.9165894329109304e-05,64.87495759046726,70.54414402776028,0.5375160809862422,137.01303593424342,391.92065009495457
0.0600411274652364,0.0104754274479631,0.0750260580332305,-0.0003215461697377,-0.0582280041799804,1.664407190031581,0.0750260580332305,0.2605797920266758,0.5209179615490808,1.875146841283221,468.8394936123859,0.6739320447241336,0.0086713722068924,4.518693177119565e-06,1.8647826792198947e-05,5.267920915594424,0.3064272086939399,75.30517150039813,0.5293400969085186,1.9191426151068114e-05,65.13892304902922,70.7822904071413,0.5392819493069652,137.4903613480682,393.64177496109335
0.0601867057554041,0.0104927948277755,0.0752073155643201,-0.0002060254116609,-0.0583252369597249,1.6698915491615731,0.0752073155643201,0.2612515980017349,0.5222229304095999,1.881713933416551,470.2142364518176,0.676164283649022,0.0086851418180204,4.525868586774604e-06,1.867240944069745e-05,5.283443696950653,0.3076710884302008,75.52167110349126,0.5310906950126306,1.9217059752797835e-05,65.40825249944638,71.02385590157535,0.5410730435075222,137.97597120240724,395.3890225731594
0.0603337894044947,0.0105102574250824,0.07539041319534,-8.989139796630898e-05,-0.0584295567600736,1.675452834829077,0.07539041319534,0.2619281214997413,0.5235388300928802,1.8883528747393652,471.60080479622167,0.6784265536822733,0.0086989495065241,4.533063838730686e-06,1.8696965173103165e-05,5.29907665854925,0.3089346604817486,75.73755695689188,0.5328643496857677,1.924267177825836e-05,65.68278698578698,71.26859242531519,0.5428884680606693,138.46942272493558,397.1611548027498
0.0604821717320397,0.0105277712818489,0.0755750992915984,2.782938396766437e-05,-0.0585402981831203,1.6810896865299072,0.0755750992915984,0.2626079116557177,0.5248627896936697,1.895055582172392,472.9960567965478,0.6807178292854993,0.0087127566219844,4.540258792071137e-06,1.872148197269836e-05,5.314846041698793,0.3102135089930087,75.95335120869562,0.5346601178115437,1.9268245112054564e-05,65.96275669683057,71.51640254477925,0.5447273460434615,138.97112671997036,398.9593928049377
0.0606317709408496,0.0105453265178423,0.0757612789863017,0.0001449421550846,-0.0586551546028088,1.686796955713896,0.0757612789863017,0.2632914415546991,0.5261962608347248,1.9018264311809976,474.4019373761464,0.6830371200368376,0.0087265461149689,4.547444562255866e-06,1.8746005712791188e-05,5.330811730378862,0.311503992185372,76.17129332033576,0.5364773531445347,1.929382252482868e-05,66.24733470579685,71.76676670541784,0.5465888188064748,139.4797833267205,400.7840784290928
0.0607827416167577,0.0105629753720174,0.0759491396484564,0.0002599186064057,-0.0587760389995024,1.6925716610366488,0.0759491396484564,0.2639793315459158,0.5275408419472319,1.908662240106328,475.8192315327355,0.6853833007347261,0.0087403579642765,4.554641982426582e-06,1.8770690321232697e-05,5.347034757154618,0.312800804670645,76.39296035960344,0.5383152004964858,1.931955814592001e-05,66.5362546828447,72.01959800523319,0.5484720456485064,139.9952020680439,402.63442445454194
0.0609351559661677,0.0105807522266405,0.0761387668078724,0.0003723818090056,-0.0589041364551185,1.6984118473565974,0.0761387668078724,0.2646724793769814,0.5288965765248427,1.915564804476272,477.2471430448035,0.6877553029350402,0.008754228800447,4.561870140931255e-06,1.8795614571850782e-05,5.363529457597182,0.3141034335992735,76.61877843074534,0.5401733691631915,1.934553299299112e-05,66.8292679794381,72.27480921749249,0.550376203496666,140.51720790458523,404.5083307283931
0.061088953914132,0.0105986579222683,0.0763301149086594,0.0004832034685653,-0.0590370949630697,1.7043155998846051,0.0763301149086594,0.2653709571108131,0.5302626135574361,1.922533138875032,478.6844738843399,0.690152413067482,0.0087681889878088,4.569144860765419e-06,1.8820990078383725e-05,5.380443074497986,0.3154082237361016,76.8549788325273,0.5420513446613788,1.937195742723969e-05,67.12608604782538,72.53227120665801,0.5523004865917744,141.0453479086528,406.4050878900172
0.0612437203341439,0.0106165810167456,0.0765226963698622,0.00059482770219,-0.0591690996949163,1.7102798779670447,0.0765226963698622,0.2660728377159324,0.5316361319646619,1.929563088843192,480.1299943814312,0.6925739578566484,0.0087821788900058,4.576435065141171e-06,1.8846723255873915e-05,5.397776277044027,0.3167144248885475,77.1014503005592,0.5439488686207417,1.939873334375029e-05,67.42645281345902,72.79185196255307,0.5542441061789807,141.57915605018303,408.3247401991917
0.0613992242901561,0.0106344610504314,0.0767162290758106,0.0007093575443606,-0.059299571694233,1.7163017806783445,0.0767162290758106,0.2667782424003702,0.5330157067056572,1.936660073410274,481.5833441950125,0.6950190241442533,0.0087961609292398,4.5837211720895695e-06,1.8872725614625766e-05,5.415527502000936,0.3180217205035457,77.35821724957921,0.5458657047162591,1.9425770117041197e-05,67.7302026137945,73.05335202788578,0.556206290203518,142.11823562348866,410.26778456198855
0.0615555491372777,0.010652339522023,0.0769108455592964,0.0008263344707454,-0.0594230957250049,1.7223780365539183,0.0769108455592964,0.2674883124465698,0.5344029763789931,1.943827351068387,483.045550764097,0.6974869754124482,0.0088101921498441,4.591032907683278e-06,1.8899244044306065e-05,5.433806702698455,0.3193261911198979,77.63020801710005,0.54780123714224,1.94533157265936e-05,68.03645394109016,73.31644517950993,0.558186283011515,142.66174195905415,412.2332235942746
0.0617133315241245,0.0106704077705866,0.0771073015601114,0.0009449085040154,-0.0595452299078537,1.7285085128954512,0.0771073015601114,0.2682046394839468,0.5358013118247833,1.9510531386571328,484.5181246673252,0.699976475182105,0.0088244031338924,4.5984383188600495e-06,1.8926539725965463e-05,5.452578456143519,0.3206274534437968,77.9166096524574,0.5497547101532362,1.9481639989282525e-05,68.34461812324666,73.58094493136824,0.5601833450557815,143.209167119637,414.2155204255882
0.0618725292786179,0.010688666441215,0.0773055542162814,0.0010644444475618,-0.0596636889287915,1.7346907263918885,0.0773055542162814,0.2689278298518268,0.5372106358742419,1.9583409180594056,485.9999273903581,0.7024867161112537,0.0088387970380888,4.605939050593487e-06,1.8954688915960213e-05,5.47187611415873,0.3219224478900009,78.21804321635241,0.5517251243093405,1.951081692617848e-05,68.65433054920688,73.8466987522057,0.5621967526064896,143.7600855149114,416.2140225398163
0.0620334174634859,0.0107071988298358,0.0775059194885914,0.0011826439829952,-0.0597801924281986,1.7409211297379856,0.0775059194885914,0.2696592138751568,0.5386343457453152,1.965689985410828,487.493402326615,0.705016546336172,0.0088534298091934,4.613564257005481e-06,1.8983763785744657e-05,5.4917046863495536,0.3232108635594989,78.53479659228414,0.5537120255153398,1.954092371139222e-05,68.96512441729715,74.1140879178488,0.5642257974666717,144.31380035648596,418.2273072978544
0.0621962209777683,0.0107260787320056,0.0777086658951104,0.0013003955696272,-0.0598970643361438,1.747198559830344,0.0777086658951104,0.2703994202169323,0.5400735200084358,1.9730949993866207,488.99932540035695,0.7075649711267559,0.0088683552514997,4.621341975768534e-06,1.901386311604723e-05,5.512051254135185,0.3244926300550925,78.86681521969604,0.5557150678653396,1.9572062799113215e-05,69.27690308494208,74.3836122543219,0.5662697866924582,144.87013565794393,420.25303346416143
0.0623611143572523,0.0107453757390502,0.0779140166458159,0.0014187503781866,-0.0600137938718991,1.7535205251047654,0.0779140166458159,0.2711492171134108,0.5415301130451782,1.9805536560802797,490.5186313869064,0.7101311879175272,0.0088836235714426,4.6292983696939565e-06,1.904499749019616e-05,5.532836551470485,0.3257721736505396,79.21203818036656,0.5577330318701147,1.960425097826915e-05,69.58984820800197,74.65557762876949,0.5683280423179801,145.429013163062,422.28672389672863
0.0625279347187895,0.0107650530215522,0.0781217846459108,0.0015367140295598,-0.0601266106586411,1.75988362223662,0.0781217846459108,0.2719085656085758,0.5430042255310518,1.988068662139303,492.05225982498206,0.712714524606658,0.0088992026087937,4.637416679934206e-06,1.9077083887280796e-05,5.554052605731561,0.3270494395171446,79.57017132576195,0.5597645231258245,1.963740364842249e-05,69.90451350859918,74.93058233851474,0.57039990108486,145.99116477270343,424.3289226561592
0.0626965202116896,0.0107850684520064,0.0783317564946326,0.001655343056889,-0.0602361688779019,1.7662846904012195,0.0783317564946326,0.2726766134399925,0.5444954649987928,1.9956369096812103,493.6007947573978,0.715314056516149,0.0089150482558455,4.6456739217538144e-06,1.910984712367764e-05,5.575549777846937,0.3283290240355647,79.93490069841172,0.5618089105293403,1.967124702314125e-05,70.2214673775838,75.2092686751534,0.5724847141762204,146.55716308387937,426.37884692695553
0.0628668975394604,0.0108054321265607,0.0785439385681131,0.0017730816643427,-0.0603470583776606,1.7727222214346958,0.0785439385681131,0.2734537334143658,0.5460035298534833,2.0032590812342232,495.1658384775294,0.7179286961852362,0.0089311566511462,4.654068082931886e-06,1.914317872542775e-05,5.59726113889203,0.3296131217989743,80.30450764688216,0.5638656493550034,1.9705675169639617e-05,70.54098286653068,75.49199698940437,0.5745818469551339,147.12692135631,428.4366052869149
0.0630391004887018,0.0108261655969715,0.0787583763172663,0.00189025256364,-0.0604576751595438,1.7791935768312177,0.0787583763172663,0.2742407987652181,0.5475295196998208,2.010938471721589,496.7464909854441,0.7205577024925106,0.008947561303014,4.662616624811909e-06,1.9177087488939056e-05,5.619185607131137,0.3309025575010609,80.67922187562539,0.5659342446496078,1.974070090427465e-05,70.86358526874685,75.77923601335117,0.5766906787074482,147.70131537871728,430.5014076754394
0.0632130315902022,0.0108472511018359,0.0789749591037903,0.0020067821385116,-0.0605658382128963,1.7856956284101937,0.0789749591037903,0.2750370951943598,0.5490738685036209,2.0186702983842504,498.34448230488925,0.7232004348267322,0.0089642518183754,4.671314131514076e-06,1.921138559110728e-05,5.641214390966783,0.3321996898558672,81.05470709161449,0.5680136444620514,1.977613932989793e-05,71.18994712840953,76.07175802206363,0.5788106023889114,148.28143285611094,432.5730745275964
