Média Absoluta,Variância,Desvio Padrão,Assimetria,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral
0.0459582827564731,0.0064956522093697,0.057071124744584,-0.0078104880400104,-0.0691288743939565,1.5160120884265982,0.057071124744584,0.2432538991952084,0.4353639011629802,2.1309145876989013,443.9296376417918,0.6241862120063552,0.0050465631511499,2.629787989134932e-06,5.887644989256379e-10,1.6329264361284937e-05,9.809217412369843,255.88973752058223,0.4938948407719571,1.6557857420006073e-05,127.9006880821248,110.32223184148867,0.5026078831649975,195.22479377439169
0.0460151240628696,0.0065038147997403,0.0571413512128874,-0.0078684310968072,-0.0693155809914124,1.5179531602491678,0.0571413512128874,0.2434422509073912,0.4357928569558703,2.132558943171352,444.4239706456679,0.6249385306672499,0.0050525548913882,2.6329103133863e-06,5.90298270578501e-10,1.635911273159207e-05,9.826690098683198,256.4715654473961,0.4944857962816965,1.658785389682035e-05,128.05227718190997,110.4475469537285,0.5032166934888934,195.4318710115003
0.0460775970155841,0.0065127928700187,0.0572185225906993,-0.0079314186054275,-0.0695246365122806,1.520088119799435,0.0572185225906993,0.2436449774521361,0.43625955886175,2.1343266625035118,444.9663758788007,0.6257640999158625,0.0050591410782972,2.636342406616608e-06,5.920352919423197e-10,1.6392514642763872e-05,9.846280520638365,257.13380275980217,0.4951337493119026,1.6621413325035235e-05,128.21812749655444,110.584359995916,0.5038848923722172,195.65690556736504
0.0461452979182176,0.0065224955829987,0.0573021618266703,-0.0079988264572716,-0.0697523700814621,1.5224109352006938,0.0573021618266703,0.2438617789931393,0.436761961056186,2.136222498271316,445.5548723855084,0.6266611995772517,0.0050662669715117,2.640055743362053e-06,5.939219841719847e-10,1.6428887821964162e-05,9.867792865115195,257.8664185884389,0.4958374045620278,1.6657954035589712e-05,128.39814969401792,110.73222670734972,0.5046109037794345,195.89954635368147
0.0462180140208932,0.0065328836638618,0.0573920060078078,-0.0080706633390411,-0.0699982130450582,1.5249164034305949,0.0573920060078078,0.2440919982686143,0.4372986306465455,2.138243204608917,446.1870565231666,0.627627919970753,0.0050739051487241,2.644036033728069e-06,5.959344772726074e-10,1.6467877444196785e-05,9.890916062750224,258.65301550249734,0.4965949828308136,1.6697122525073322e-05,128.59176836767983,110.89073144124472,0.5053931821676156,196.15868664700488
0.046295571610366,0.0065439286905942,0.0574878424225846,-0.0081470003106231,-0.0702611593641518,1.5276002524149277,0.0574878424225846,0.2443350096824707,0.4378678412172336,2.140384314440365,446.8612978265255,0.6286624118456858,0.0050820335846463,2.648271800232617e-06,5.980731968925864e-10,1.650947753947757e-05,9.915678019932272,259.49514935022586,0.4974045022795953,1.673891110842569e-05,128.79851073662337,111.05955115747852,0.5062302119605253,196.43331506354212
0.0463777007938735,0.0065555745551422,0.0575893324237878,-0.0082284701979518,-0.0705413573232792,1.530458231355066,0.0575893324237878,0.2445896443678094,0.4384670748418969,2.142640364255231,447.5751900388219,0.6297627965470889,0.0050906049365774,2.652738372369708e-06,6.003207288948661e-10,1.6553396901105862e-05,9.941959125753272,260.3885953394437,0.4982643144822501,1.678302821611277e-05,129.0183304626124,111.2382678370538,0.5071205070312871,196.72331021666892
0.0464641193133158,0.0065677609635554,0.0576961376486078,-0.0083157736033156,-0.0708373551495014,1.533485434840849,0.0576961376486078,0.2448549107535596,0.4390944453485,2.145007539780193,448.327235751137,0.630927385449087,0.0050995850660727,2.6574179604339825e-06,6.026506570694958e-10,1.6599297598863245e-05,9.96965893091358,261.3300137748949,0.4991728030347411,1.682913653842133e-05,129.2510550975948,111.42665800546465,0.5080626101934858,197.02879752495804
0.046554669839515,0.0065804568080249,0.0578080373023054,-0.0084089887213412,-0.0711533969147145,1.536678215342029,0.0578080373023054,0.2451299339635233,0.4397478042657793,2.1474798744913186,449.1170490421383,0.6321541147948592,0.0051089431237575,2.6622944886699025e-06,6.050455639160992e-10,1.6646919093552417e-05,9.99870645902085,262.3166379660619,0.500129242669555,1.6876975689897916e-05,129.49702275626893,111.62443392521216,0.5090550927005748,197.35021337275737
0.0466491621194177,0.0065936263804807,0.0579247967316303,-0.0085088304842133,-0.0714890208978214,1.5400331313391613,0.0579247967316303,0.245414222053058,0.4404248201003338,2.150055041309988,449.942702915502,0.6334412571609204,0.0051186531297636,2.6673544188450828e-06,6.074524244307168e-10,1.6695731358329758e-05,10.028829386670797,263.3332673388734,0.5011324114575418,1.6926017130690604e-05,129.75616363555724,111.83133939035508,0.5100965537534575,197.68782856723297
0.0467474477877001,0.0066072488399934,0.0580462456165124,-0.008615291823011,-0.0718415382326087,1.5435424248238605,0.0580462456165124,0.2457078614197952,0.4411273698709222,2.152734278073557,450.8033778846752,0.6347872641325291,0.0051287055830729,2.6725927999337995e-06,6.09853598309311e-10,1.6745465265301993e-05,10.059727058635954,264.36409198907285,0.5021805926302148,1.6975993658735665e-05,130.02807367132465,112.0471802898644,0.5111856200161131,198.0415531935908
0.0468495643921204,0.0066213527268721,0.0581724419677869,-0.0087268123343732,-0.0722086628496918,1.547200876679722,0.0581724419677869,0.2460114156009098,0.4418567482879718,2.1555163923177787,451.6985695741818,0.6361905945926666,0.0051391310166122,2.6780255427890948e-06,6.122601042841381e-10,1.6796240974165264e-05,10.091225659274778,265.399535103154,0.5032722560345015,1.7027026531422216e-05,130.31180062352007,112.27175418958532,0.5123209451391392,198.41038309250456
0.0469554928947374,0.0066359503903124,0.0583033606816445,-0.0088437209967875,-0.0725897414772216,1.551004463675827,0.0583033606816445,0.2463243870544064,0.4426126937543167,2.158393712184437,452.627465964768,0.6376496048569,0.0051499339396208,2.683654997196892e-06,6.14729998272892e-10,1.6848603528627524e-05,10.12362761088943,266.45769354563697,0.5044058203672228,1.707965759758228e-05,130.60690930166686,112.5048380435462,0.5135012092910872,198.79371179221647
0.0470652214317242,0.0066510549358604,0.0584389872873792,-0.0089661943488461,-0.0729842214009773,1.5549486320507362,0.0584389872873792,0.2466468195828958,0.4433955320735339,2.161362830303995,453.5899151601535,0.6391626898610114,0.0051611226518918,2.689485488218816e-06,6.172755494277331e-10,1.6902687343050537e-05,10.157001841275507,267.5435062983924,0.5055792978671064,1.7134020710216073e-05,130.9129040339758,112.74629300690144,0.5147251186974657,199.19113321697168
0.0471786576409628,0.0066666594624601,0.0585792210539223,-0.009094089699043,-0.0733904966037014,1.559030444124946,0.0585792210539223,0.2469783688803305,0.444203795943651,2.1644193520974224,454.5851790057595,0.6407284341722991,0.0051726961188395,2.6955164767272323e-06,6.199047746664693e-10,1.695860118740743e-05,10.191381317372857,268.65883328037467,0.5067919625526328,1.7190223389112346e-05,131.22928548933285,112.99577212708483,0.5159914051872911,199.6016984868392
0.0472957726954987,0.0066827713522112,0.0587240262461219,-0.0092272932705048,-0.0738077917333205,1.5632447343595226,0.0587240262461219,0.2473190966277813,0.4450382909253967,2.1675608856795257,455.6130427679514,0.642345296156868,0.0051846675953587,2.701754869910798e-06,6.226125651617747e-10,1.7016247870973703e-05,10.226617073930944,269.79793581325293,0.5080431806305666,1.7248170727674133e-05,131.55557683738468,113.253178834508,0.5172988257470663,200.0251365799775
0.0474164841989133,0.0066993802482677,0.0588732900694554,-0.0093666206843814,-0.0742363414540902,1.567586969055685,0.0588732900694554,0.2476690628811495,0.4458988249831262,2.1707873986078474,456.6716871592377,0.6440116376431464,0.005197025893463,2.7081948376566517e-06,6.25397664942091e-10,1.707559764769184e-05,10.26269409400319,270.9606067408864,0.5093318669753273,1.7307832369079172e-05,131.8915245984806,113.5182830446336,0.5186461620820689,200.4611226847643
0.0475417209113404,0.0067168575945695,0.0590281263863312,-0.0095106516426029,-0.0746779437638095,1.57205339452928,0.0590281263863312,0.2480324223591388,0.44679257707955,2.174098486337214,457.77529348432654,0.6457257276441747,0.0052100268918038,2.714969719543448e-06,6.283434488082116e-10,1.7137336352578502e-05,10.299524304622702,272.14339934504204,0.5106575814771157,1.7369906705895538e-05,132.23681768361874,113.79113344672162,0.5200322201848344,200.9106858351944
0.0476723784301063,0.006735557670463,0.0591896441124832,-0.0096574399893867,-0.0751298362676202,1.5766398085082167,0.0591896441124832,0.2484133338593179,0.4477276118923731,2.1774921680611845,458.9380588982143,0.647486153958071,0.0052239475970853,2.722223865078347e-06,6.31578228045847e-10,1.7202427248299886e-05,10.336948823915984,273.3386130286746,0.5120195354542983,1.7435367742108678e-05,132.59004419743107,114.07155512705693,0.5214558299107186,201.37403058221108
0.0478095062796609,0.0067559309752315,0.0593591419786931,-0.0098047559420691,-0.0755893479949676,1.5813406890154569,0.0593591419786931,0.2488172584232494,0.4487152452092084,2.1809719334745634,460.1745688827323,0.6492915172094249,0.0052391401798993,2.7301407920267807e-06,6.352686987980945e-10,1.7271930458844783e-05,10.37484414366837,274.54110095605574,0.5134167593141574,1.7505291102407607e-05,132.95015465553018,114.35948992042374,0.5229158445604278,201.85172932642703
0.0479542264024678,0.0067784614247763,0.059538012593015,-0.0099507367087318,-0.0760552700947702,1.5861541013456135,0.059538012593015,0.2492499574365272,0.4497640145643881,2.1845395110480155,461.4976854088025,0.6511403741045929,0.0052560054969702,2.7389293887286555e-06,6.397124226996166e-10,1.734749092860919e-05,10.413224032105507,275.7519085498589,0.5148487342320194,1.7581334581739013e-05,133.31571591067413,114.65473790181706,0.5244111404694078,202.34404512245027
0.0481077129545898,0.0068036753948102,0.0597276959277403,-0.0100942447063077,-0.0765287781587889,1.591075998494411,0.0597276959277403,0.2497157788074272,0.4508849860353705,2.188189282377208,462.9208678363887,0.6530312310327739,0.005274945362223,2.748799042325737e-06,6.451942101083845e-10,1.7430540151456655e-05,10.452006189695616,276.9678852099439,0.5163150406000828,1.7664944847712354e-05,133.6860385940035,114.95703570007085,0.5259406166039793,202.852040889174
0.0482709943359271,0.0068320482427874,0.0599294618916941,-0.0102338391205379,-0.0770081504534695,1.5961014643939702,0.0599294618916941,0.2502205230979167,0.452088937299352,2.1919276594413075,464.45685105047374,0.6549627857462926,0.0052963277038166,2.759941481926332e-06,6.519793461200156e-10,1.7522171688797107e-05,10.49085451780581,278.1701475568504,0.5178153047935525,1.7757229776751004e-05,134.05988760558515,115.26613325396384,0.527503194164116,203.3768562487112
0.0484452435250741,0.0068641216960868,0.0601447562025985,-0.0103679768967546,-0.0774926890964327,1.6012253331692126,0.0601447562025985,0.2507709711137006,0.4533887129247406,2.195761057349318,466.1178265540312,0.6569336598243044,0.0053205812182989,2.7725801033345423e-06,6.604809259656021e-10,1.7624156127803586e-05,10.529650811370256,279.3522452629757,0.5193492841643458,1.7859973972646793e-05,134.43623493692377,115.58173183668686,0.5290978161927586,203.9194241993766
0.0486318165998511,0.0069005209381208,0.0603752419960839,-0.0104961212117971,-0.0779816439672995,1.6064427093731617,0.0603752419960839,0.2513728534075102,0.4547979737419234,2.199688052230937,467.9171491423422,0.6589424219163834,0.0053481907470481,2.7869675596915947e-06,6.71321147529429e-10,1.773886890251309e-05,10.568368062835743,280.51312226647144,0.5209160839574174,1.7975566040369758e-05,134.81382458180448,115.90356723800038,0.5307234471915606,204.4803472040881
0.0488320004517036,0.0069418683772192,0.0606225303478802,-0.0106172621167565,-0.0784730206312459,1.6117498188657828,0.0606225303478802,0.2520332850519623,0.4563289190451294,2.2037143659474823,469.8671909919624,0.6609878910288622,0.0053796765195164,2.80337494503204e-06,6.853173147553366e-10,1.7869195031697082e-05,10.60709781798089,281.6567498551592,0.5225149954209753,1.810690213298397e-05,135.19133632145588,116.23115467875576,0.5323790727429636,205.0594014075519
0.0490472903406833,0.0069888799310299,0.0608884905138548,-0.0107300724311257,-0.0789654772581963,1.6171427936431992,0.0608884905138548,0.2527588889123376,0.4579957648223963,2.207837897716625,471.9816292229706,0.6630689407605402,0.0054156270807531,2.822108952971949e-06,7.033770601521015e-10,1.8018208909211103e-05,10.64588837637991,282.7851124035723,0.5241453457343034,1.825707105031097e-05,135.5671962947798,116.56396263468314,0.5340636991385028,205.65533454759847
0.0492779666156674,0.0070418187055706,0.0611735250419922,-0.0108350448598887,-0.0794544076458296,1.6226170635963306,0.0611735250419922,0.2535513752171617,0.4598039601338289,2.212057147410685,474.2567964195549,0.6651846813797757,0.0054563170505886,2.8433126892072077e-06,7.261784046361834e-10,1.818782519466261e-05,10.68482796791623,283.90244331560245,0.5258062389816865,1.842798904521939e-05,135.9401249887529,116.90122416603404,0.5357763530132421,206.2664307614328
0.0495244299957254,0.007100996929924,0.0614781523247696,-0.0109326205418931,-0.0799377330380675,1.628168443221823,0.0614781523247696,0.2544142453875616,0.4617595685842051,2.216375374446728,476.6881171918412,0.6673340552813849,0.0055020215384199,2.867129514549255e-06,7.543293411395741e-10,1.8379649418344016e-05,10.72400243720077,285.01348840871793,0.5274966812874947,1.86212667225922e-05,136.30979823555333,117.24259196707467,0.5375160809862422,206.89206923848903
0.0497868280509076,0.007166607811826,0.0618025927494528,-0.0110232938485789,-0.080413504393915,1.63379503250921,0.0618025927494528,0.255347980974952,0.4638624064827266,2.22078830518021,479.2720514253573,0.6695160955222355,0.0055529490226928,2.893668068104668e-06,7.88739921846827e-10,1.8595707090554983e-05,10.763504931062688,286.12240954667914,0.5292156932778489,1.883892738994006e-05,136.6756690720574,117.5876268633454,0.5392819493069652,207.5314666327547
0.0500652634561114,0.0072387973099274,0.0621469646608258,-0.0111080466051243,-0.0808821886784444,1.639493686827033,0.0621469646608258,0.2563533954242668,0.4661140515158179,2.22529408185004,482.0048090854568,0.6717296160659874,0.0056091988481241,2.9229801188765943e-06,8.299283623306908e-10,1.883704080194651e-05,10.803385134372482,287.2319312594344,0.5309623039405438,1.9082012333843105e-05,137.03732725324502,117.93586589558556,0.5410730435075222,208.18253278177795
0.0503597174405745,0.0073176638153656,0.0625112738277273,-0.0111871708657699,-0.0813407880995942,1.6452609914632337,0.0625112738277273,0.2574317451242501,0.4685161730791218,2.22989504924011,484.88246199634,0.6739736504067411,0.0056708930904572,2.9551292811137405e-06,8.783499531110325e-10,1.9104554394341888e-05,10.843701853238391,288.3451579702367,0.5327355628922126,1.935142608273493e-05,137.39424756314745,118.28677268761612,0.5428884680606693,208.84325115083072
0.0506701038865719,0.0074032687718486,0.0628954627237031,-0.0112609523235764,-0.0817863461194099,1.6510948178683036,0.0628954627237031,0.2585822617304427,0.4710673589889614,2.23458601808932,487.9013078630882,0.676247362090357,0.0057381454089358,2.990174783187028e-06,9.348080007551702e-10,1.9399725895925093e-05,10.884575476340045,289.46884507024606,0.5345345529934545,1.9648644273707927e-05,137.7462475013243,118.64002466833342,0.5447273460434615,209.5129429307399
0.050996339223695,0.0074956719931924,0.0632994581155027,-0.0113303134985216,-0.0822177212785017,1.6569928722144092,0.0632994581155027,0.2598056458095927,0.4737666518064037,2.2393672234587707,491.0574002138684,0.678549832340079,0.0058110468219125,3.02816405519155e-06,1.0000125808307886e-09,1.972372351661877e-05,10.92600460446241,290.60281046360944,0.5363583652357594,1.9974833226980534e-05,138.09334824578397,118.9954311030091,0.5465888188064748,210.1912378034787
0.0513382593716834,0.0075948802396065,0.0637230750537451,-0.0113954343849518,-0.0826357036289885,1.662953645226085,0.0637230750537451,0.2611021433044662,0.4766106269290885,2.244239455608286,494.34682505969954,0.6808801085349845,0.0058896223152476,3.0691101173776527e-06,1.0748666885388202e-09,2.007779279147145e-05,10.968049747397528,291.750626148953,0.5382061126302986,2.033123382180953e-05,138.43555535351732,119.35269699369395,0.5484720456485064,210.87689445670944
0.0516957716589768,0.0077009358378166,0.0641661918522182,-0.0114573533610125,-0.0830415358580972,1.668974238434409,0.0641661918522182,0.262470356330898,0.4795993120015112,2.249196202057649,497.7658356743528,0.6832371317843271,0.0059738977457205,3.113026443835626e-06,1.159652445402172e-09,2.0462100016010985e-05,11.010694494620324,292.9117954024917,0.5400769137002253,2.071801294267848e-05,138.77299004665645,119.71164697881424,0.550376203496666,211.56935757043888
0.0520687565027244,0.0078138811966964,0.0646286755780828,-0.0115166689494778,-0.0834349341899512,1.6750518607159213,0.0646286755780828,0.2639099667441768,0.4827325983739125,2.254235372349519,501.3105339998809,0.6856199643617936,0.0060639318865429,3.159943661564884e-06,1.255211184158113e-09,2.0877577873780955e-05,11.053946949824264,294.08675864056727,0.5419699104395208,2.1136101697620396e-05,139.1057850429545,120.07215789245684,0.5523004865917744,212.26891663465656
0.052457246375201,0.0079338573680621,0.065110570453043,-0.0115745825891441,-0.0838179418427763,1.6811848025844651,0.065110570453043,0.2654198393499534,0.4860092730623035,2.259350102625951,504.9776549919196,0.6880276310700965,0.006159853613946,3.2099289285805728e-06,1.3628419994728087e-09,2.132582862425946e-05,11.09778811070627,295.2741435798216,0.5438842295858358,2.158710088191971e-05,139.4339098991941,120.4338923879448,0.5542441061789807,212.9738724123833
0.0528615179776223,0.0080611908428736,0.0656122166144033,-0.0116322952344372,-0.0841941663381771,1.6873720581847351,0.0656122166144033,0.2669984419512474,0.4894286543959627,2.264528093840961,508.76380137905727,0.6904591519611498,0.0062619262273969,3.263119451483584e-06,1.4845868084355572e-09,2.1809311253025907e-05,11.142180147978156,296.47151206595294,0.5458190634666505,2.2073470626253155e-05,139.7571405559778,120.79637866000984,0.556206290203518,213.6823444269216
0.0532818353616977,0.0081962052249789,0.0661339471871902,-0.0116910207931237,-0.084565837413,1.693611902476731,0.0661339471871902,0.2686457824820664,0.4929915022040022,2.2697633937521497,512.6651774582677,0.6929135860146,0.0063704394705618,3.31966621707235e-06,1.6237664068755935e-09,2.2331362207058028e-05,11.187095936182924,297.6774159924925,0.5477736045663333,2.259854763612668e-05,140.0755898111399,121.15933473307145,0.558186283011515,214.3928499664846
0.0537182905899429,0.0083391224491872,0.0666759405115355,-0.011752572754454,-0.0849325545951079,1.6999029303828428,0.0666759405115355,0.2703602740424448,0.4966971395420936,2.2750459193197146,516.6780345652911,0.6953902722797008,0.0064857055143413,3.37973189908358e-06,1.782188582469341e-09,2.2894065965355023e-05,11.232491525660883,298.88979536167994,0.5497470972805647,2.3164422180354455e-05,140.38951527517702,121.52256867348282,0.5601833450557815,215.1052553596445
0.0541715544365042,0.0084905849880235,0.0672389940414731,-0.011818072381709,-0.085297753578912,1.7062452223341835,0.0672389940414731,0.2721432634320542,0.5005456214273662,2.280369059020422,520.7990904680202,0.6978881637390244,0.0066081771754435,3.4435524624510803e-06,1.9625875981445102e-09,2.3500465811479248e-05,11.278302804881,300.10587521635824,0.5517387880666913,2.3774145324575175e-05,140.69901501926597,121.88561797940056,0.5621967526064896,215.8194065342304
0.0546432393258582,0.0086520941419469,0.0678250275736683,-0.0118888177539113,-0.0856632070301667,1.7126370068143375,0.0678250275736683,0.2740000525564041,0.5045487564740581,2.285727743601572,525.0253982679963,0.7004060857962716,0.0067388873856641,3.5116661728317985e-06,2.1729014563039913e-09,2.4157041342970384e-05,11.324447016570485,301.32167470989714,0.553747936986868,2.443421891421559e-05,141.00413798672807,122.2477797708841,0.5642257974666717,216.53293814114767
0.0551361432856785,0.0088266711476568,0.0684374691459482,-0.0119655724727469,-0.0860286713008998,1.719077920902746,0.0684374691459482,0.2759380793472403,0.508724306439594,2.2911075766791584,529.3546535094026,0.7029430115131383,0.0068801448864022,3.5852761263169536e-06,2.4958369880993e-09,2.489355355586277e-05,11.371103465208437,302.5489090555558,0.5557738836675281,2.51744202302976e-05,141.30447802715605,122.60777536442836,0.5662697866924582,217.242559328162
0.0556533046840797,0.009017685936112,0.0690800192116939,-0.0120488049976326,-0.0863928936807595,1.7255663269521833,0.0690800192116939,0.2779697387680825,0.5130946393923009,2.29650500288336,533.7840385600337,0.7054979212194736,0.0070344016249982,3.665660044293001e-06,2.988812911027856e-09,2.573320074345474e-05,11.418391393059332,303.79608082018245,0.557815899104092,2.601798030273376e-05,141.5999386544758,122.96460482135892,0.5683280423179801,217.9466319197797
0.056197764775201,0.0092286382769633,0.0697564078541097,-0.0121383971846101,-0.0867546998511774,1.732102450879265,0.0697564078541097,0.2801044594066016,0.5176770817531162,2.301912226136939,538.3108657863726,0.7080698739350091,0.0072043007482861,3.75419528310898e-06,3.713023137663586e-09,2.670035624965881e-05,11.46639756889392,305.0686582560503,0.5598732905514642,2.6989306565704106e-05,141.89032363760106,123.31716926441489,0.57039990108486,218.6432780314578
0.0567723516542895,0.0094628302763697,0.0704701026332697,-0.0122342672867667,-0.087112701980695,1.7386811217588058,0.0704701026332697,0.2823673228752221,0.522513374957078,2.307349558008452,542.9325147262689,0.7106579135641938,0.0073923729183072,3.852200582755221e-06,4.738338649218861e-09,2.7820262070680872e-05,11.5153058798105,306.37913418278737,0.5619453730513183,2.811367115620152e-05,142.17563147266878,123.66456981558288,0.5724847141762204,219.33042146430597
0.057379864248324,0.009723628464305,0.0712245361421035,-0.012336443204355,-0.0874658854710604,1.7453018402451037,0.0712245361421035,0.284768181394621,0.5276202253901086,2.312813963368165,547.6460858127999,0.7132611131085358,0.0076012107027373,3.961026942541636e-06,6.137053956247587e-09,2.911802907696763e-05,11.565231743202316,307.7350314771962,0.5640315108097406,2.9416217442819485e-05,142.45603074278853,124.0060860526731,0.5745818469551339,220.00710544462817
0.0580234974778341,0.0100154450479744,0.0720237695877056,-0.0124450649450479,-0.0878091321701321,1.751963472366695,0.0720237695877056,0.2873186920933043,0.5330201652493123,2.31830143746665,552.4493677449587,0.7158788674421552,0.0078347637850076,4.082732561233765e-06,8.075261987489077e-09,3.063386863736722e-05,11.616298414996283,309.14430067991213,0.5661310469726656,3.093720431038597e-05,142.73154402458715,124.34088059862366,0.5766906787074482,220.6718946372227
0.0587102589896569,0.0103516106669412,0.0728770840121185,-0.0125601593605533,-0.088134214084878,1.7586645234142493,0.0728770840121185,0.2900457605274182,0.5387671752109657,2.323807773368728,557.3402957159416,0.7185110742360276,0.0081075062160617,4.2248599354151664e-06,1.2970059742508984e-08,3.2544676686427926e-05,11.668726789052242,310.6218024050094,0.5682433537914757,3.2853682263838347e-05,143.00192631937597,124.66788283861196,0.5788106023889114,221.32337944043564
0.0594472399584114,0.0107454692686279,0.0737938013644371,-0.0126809158705734,-0.0884356482096018,1.7654043262718877,0.0737938013644371,0.2929758674158268,0.5449128370518473,2.3293284044988067,562.3168580824882,0.7211574614766332,0.0084337299910918,4.394856691553815e-06,2.3765879342656684e-08,3.5046260753239025e-05,11.722793992666308,312.18528028146403,0.5703678058614049,3.5361587990559734e-05,143.266973434056,124.98613589885488,0.5809410243765318,221.96017555812276
0.0602410601161639,0.0112105260514564,0.0747827772024496,-0.0128073463335743,-0.0887050292482753,1.7721776865751455,0.0747827772024496,0.2961461128969039,0.5515377159330466,2.3348698195941293,567.3766903455138,0.7238181193285521,0.0088283671296418,4.6005039758424886e-06,4.360883963490631e-08,3.833806815220221e-05,11.77880607520848,313.8536297501335,0.5725038091292064,3.866050658392439e-05,143.52676596177255,125.2951361597695,0.5830813642241034,222.58094701595155
