Média,Média Absoluta,Variância,Desvio Padrão,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Entropia da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral
2.5097867491524797e-18,0.1744539081178747,0.0902848544355458,0.21296096629535,-0.2212556038461698,1.5557659320226744,0.21296096629535,0.7044358472452816,1.460003937472103,1.6635729346738732,977.9821040168924,0.6135607635344984,0.0618782755016582,3.2245062793985534e-05,1.6933044234895474e-07,0.0002893167931102,12.191531949207633,0.0715937917334094,368.4735446488362,0.5012746299985058,0.0002911288964601,1.884178880280592,63.76176954762808,68.00353973688873,0.5026078831649975,115.64551373904632
2.5115918591622096e-18,0.1746813055211741,0.0904119409378491,0.213239083417052,-0.2215441948509161,1.557698505646561,0.213239083417052,0.7053306021515501,1.4617490531645922,1.6655335366619264,979.1358678352497,0.6143056057868098,0.0619660639565008,3.229080977410154e-05,1.6987120641322333e-07,0.0002898856282933,12.211537292033857,0.0716400272094903,369.2264948555205,0.5018757025806827,0.0002916996080115,1.8860551135608028,63.82151064072214,68.0835147244584,0.5032166934888934,115.77665895523955
2.513138816886826e-18,0.1749319944450648,0.0905525797671608,0.2135456450756402,-0.2218629911083375,1.5598195218047597,0.2135456450756402,0.7063176570254138,1.4636736820546867,1.6676872147519797,980.3993302425454,0.6151229909321724,0.0620630226780472,3.23413354236828e-05,1.7047100304757858e-07,0.0002905135419178,12.233388698502308,0.0716919076836008,370.0471574246825,0.5025347940200181,0.0002923295995283,1.8880119704269656,63.88594101963674,68.17129599385902,0.5038848923722172,115.92036621396711
2.514408597666445e-18,0.1752052783037693,0.090706339878095,0.213879817180867,-0.2222114763937065,1.5621236862397627,0.213879817180867,0.7073949691905682,1.4657734220886638,1.6700302857143552,981.7690957094834,0.6160110396678932,0.0621689247588248,3.239652150016928e-05,1.711346504107259e-07,0.0002912028104738,12.257119846823093,0.0717483652386604,370.9380430582551,0.5032504419806201,0.0002930211271797,1.8900354351044408,63.95464546034369,68.26649169470946,0.5046109037794345,116.07624319863322
2.5154209093071014e-18,0.1755005022194716,0.0908728091624757,0.2142407960057572,-0.2225900008710493,1.5646070138205348,0.2142407960057572,0.7085592653575667,1.4680401752956604,1.6725562704350625,983.2419121402116,0.6169678523811924,0.0622834842188666,3.245621897804413e-05,1.7186364245777393e-07,0.0002919536603645,12.282577179080358,0.0718090076828435,371.8900096058559,0.504021173636253,0.0002937744042011,1.8921235488694148,64.02709483358272,68.368806755048,0.5053931821676156,116.24390551625056
2.515930124352958e-18,0.1758173005524314,0.0910518946448482,0.2146281354601604,-0.222998469021274,1.5672650405622035,0.2146281354601604,0.7098096885181284,1.4704699871843014,1.67526148530219,984.8147277958152,0.6179915776945847,0.0624066288517237,3.252039023018436e-05,1.7266000550522744e-07,0.0002927662014871,12.309639349724614,0.071873900926948,372.8963982824286,0.5048454216030889,0.0002945895375205,1.894274391974999,64.1026591022071,68.47784348065204,0.5062302119605253,116.42276562069767
2.5160405545062562e-18,0.1761549592894608,0.0912431674222597,0.2150410302131478,-0.2234354235373694,1.5700925255634774,0.2150410302131478,0.7111445545797686,1.4730595257635934,1.6781430254626206,986.4847317732076,0.6190805718515606,0.0625382048361067,3.2588955099586646e-05,1.7352047782143748e-07,0.0002936381928231,12.338158396879448,0.071943149603882,373.94828056831625,0.5057212597485133,0.000295464285689,1.896486082970613,64.18103794289333,68.59341443533299,0.5071205070312871,116.61251841795618
2.5156173520170272e-18,0.1765137035839618,0.0914472324474312,0.2154797771331929,-0.2238995984787959,1.5730850947770094,0.2154797771331929,0.7125624001945132,1.475809768492772,1.6811914756311548,988.248658441996,0.6202331217684138,0.0626786689553251,3.266215161819966e-05,1.744663731596222e-07,0.0002945795738208,12.368219313446346,0.0720157430257565,375.0519483179102,0.5066471548541497,0.0002964085750375,1.89876849678254,64.2615795557338,68.71514343911386,0.5080626101934858,116.81272413669012
2.514684412107991e-18,0.1768929189368513,0.0916637501083136,0.2159436781560432,-0.2243882059952499,1.5762363632110972,0.2159436781560432,0.7140608160488023,1.478722574548056,1.6844018507958725,990.1040442342984,0.6214476295009712,0.0628279950999634,3.273996618028321e-05,1.7551459101326336e-07,0.0002955982067663,12.400010876555829,0.0720905423075426,376.2207988704999,0.5076221430286681,0.0002974302461419,1.901119533586724,64.34399422318947,68.84280807112873,0.5090550927005748,117.023057834693
2.5129841687782553e-18,0.1772922067269239,0.0918925767888426,0.2164322548849748,-0.2249007515596864,1.5795425134596253,0.2164322548849748,0.7156372602928314,1.481792878591948,1.6877674754330425,992.0477980830271,0.6227224066995755,0.0629861185957303,3.282236508375739e-05,1.766875157369314e-07,0.0002967026418832,12.433617851370416,0.0721667094298342,377.4612148388083,0.5086448640082218,0.0002985378284616,1.9035371354462856,64.42799783790167,68.97621578185957,0.5100965537534575,117.2432362816253
2.510879094541913e-18,0.1777115618645398,0.0921339363519089,0.2169454493077131,-0.2254389635094426,1.5830040972362485,0.2169454493077131,0.7172836742183044,1.485003411192311,1.6912659098680007,994.0768774789028,0.624055637209534,0.0631531008159525,3.290938031055374e-05,1.7801086544820638e-07,0.0002979059921392,12.469374433929955,0.0722411191918575,378.7927868256015,0.5097144079026589,0.0002997443870959,1.9060192855793203,64.51299682800689,69.11493808832194,0.5111856200161131,117.4727005587091
2.508478769706913e-18,0.1781509583966813,0.0923879553081511,0.2174830984555997,-0.2260069565991471,1.5866169036288995,0.2174830984555997,0.7189995221408013,1.488352662730519,1.6948927162324,996.1885577201688,0.6254453120994405,0.0633286627228243,3.3000866452748493e-05,1.7950346789888686e-07,0.0002992163097894,12.507491667854614,0.0723123451078202,380.2294507156739,0.5108295371010414,0.0003010579409833,1.908564007638712,64.59863450653067,69.25855961360256,0.5123209451391392,117.71112689967356
2.50596490574804e-18,0.1786101773832819,0.0926546717825879,0.2180449309832805,-0.226603905288558,1.5903765585725982,0.2180449309832805,0.720782412825985,1.4918396140734984,1.698640470706597,998.3801844237812,0.6268898081142663,0.0635128251039672,3.3096834342869854e-05,1.811890770926953e-07,0.0003006428448624,12.548114765587622,0.0723795132583005,381.7813405622621,0.5119889348076437,0.0003024877176097,1.911169365003782,64.68452656582593,69.40673454281088,0.5135012092910872,117.95819823953012
2.503176444562985e-18,0.1790890007119821,0.0929340935096752,0.2186306559356474,-0.2272295755884094,1.5942798384826762,0.2186306559356474,0.7226293626045778,1.4954596102300752,1.7025008063915263,1000.6493971761454,0.6283874776480509,0.0637055083431911,3.319724249254362e-05,1.8308904607222598e-07,0.0003021926698809,12.59140617120364,0.0724419324365329,383.4602924745016,0.5131912916185758,0.0003040407747744,1.91382174133358,64.770590386466,69.55938374456184,0.5147251186974657,118.2136626893553
2.5002800058813515e-18,0.179586925872155,0.0932259940890971,0.2192397316217735,-0.2278808308548844,1.598321619960049,0.2192397316217735,0.7245411041625212,1.4992130937499888,1.706474952727966,1002.9938825820368,0.629936959313928,0.0639068220660466,3.330214802816398e-05,1.8522767814643081e-07,0.0003038739754266,12.637523903003611,0.072499148796028,385.2779365738768,0.5144356088011641,0.0003057252930511,1.9165078516003813,64.85658730854101,69.71626756617117,0.5159914051872911,118.47727336069892
2.497561480888844e-18,0.1801036863850728,0.0935303912335788,0.2198718783202521,-0.2285553682269785,1.6024968940206985,0.2198718783202521,0.7265171201899275,1.503102251570167,1.7105595890646896,1005.4112084432048,0.6315368489350734,0.0641169391805597,3.341164105292329e-05,1.8763533877589137e-07,0.0003056952101355,12.686544808724047,0.07255089092195,387.2405002538436,0.5157207240182895,0.0003075497142875,1.9192147358493132,64.94238163091775,69.87710074537442,0.5172988257470663,118.74878827835556
2.4946232908204226e-18,0.1806392824923126,0.0938475078968404,0.2205270109962709,-0.2292540340038261,1.6068022970486115,0.2205270109962709,0.7285563272979495,1.5071246723291307,1.7147492361551682,1007.898872075456,0.6331854438382308,0.0643358037484453,3.352569241711587e-05,1.9034205180146125e-07,0.0003076640979343,12.73855584722628,0.0725968134577079,389.3553804490915,0.5170458662602062,0.0003095217500079,1.921929753064282,65.02785510771054,70.04171845236105,0.5186461620820689,119.02779451331666
2.491557529154448e-18,0.181192862612164,0.0941766861950193,0.2212041625816845,-0.2299749396407428,1.611234595473465,0.2212041625816845,0.730655906162959,1.5112726638318772,1.71904047124857,1010.4547224356346,0.634881468975304,0.064563182557153,3.3644180592575885e-05,1.933632364180779e-07,0.0003097838460373,12.793532030050844,0.0726367095809666,391.6219968922008,0.5184097956952358,0.000311644597441,1.924640575138499,65.11289542281578,70.20998031926078,0.5200322201848344,119.313958586662
2.488458085740229e-18,0.1817648750952681,0.0945186223499446,0.2219037875554377,-0.2307203019822015,1.615790726119801,0.2219037875554377,0.7328193892606767,1.5155470669301805,1.7234339706370352,1013.0758867059974,0.6366232573690536,0.0647992404089087,3.376719145852462e-05,1.9669097700150877e-07,0.0003120505216375,12.851335130056183,0.0726710993123236,394.0326197400302,0.5198112443448424,0.0003139143371557,1.9273468996979009,65.1973494297497,70.38169608887584,0.5214558299107186,119.6070597014967
2.485518572846065e-18,0.1823551032658935,0.0948734269893767,0.2226257190966207,-0.2314871493813494,1.6204660518616307,0.2226257190966207,0.735047757139784,1.5199504697190132,1.7279292756536508,1015.7603936612358,0.638409651357764,0.0650442932581087,3.389488966029639e-05,2.003352845251938e-07,0.0003144654300642,12.911875685224372,0.0727002513071735,396.58261754606747,0.5212486893320702,0.0003163322830823,1.9300484325570468,65.28094723494637,70.55664008729426,0.5229158445604278,119.90633072592252
2.4826021002582518e-18,0.1829627777632007,0.0952405450496225,0.2233690980557316,-0.2322728683536323,1.6252564914155534,0.2233690980557316,0.7373388007714747,1.5244792981930897,1.7325238747875578,1018.5064165595873,0.6402394922252639,0.0652982018203174,3.402720261611125e-05,2.0430360987137745e-07,0.0003170294285196,12.975084925893112,0.0727240635125254,399.2686585723733,0.5227209921482445,0.0003188992899595,1.93274488755976,65.3635625582501,70.73466221798395,0.5244111404694078,120.21155000953247
2.4797264222319104e-18,0.1835875324967269,0.0956198871257809,0.224133564157149,-0.2330742741558973,1.6301594755484208,0.224133564157149,0.7396901411649277,1.5291284968120886,1.7372117282970252,1021.3118648264306,0.642111656935119,0.0655611726206645,3.416423794719366e-05,2.0862565475321367e-07,0.0003197491991507,13.040910486087212,0.0727424137440346,402.0884192337384,0.5242270597467691,0.0003216220397033,1.935435986422521,65.44502848676943,70.91561965753633,0.5259406166039793,120.5220083301933
2.476967392627053e-18,0.1842289828340813,0.0960112802379156,0.224918670665749,-0.2338904226746999,1.635170777672727,0.224918670665749,0.74210223729535,1.5338981136680008,1.7419932999626149,1024.174570924119,0.6440248842552795,0.0658331403979554,3.430596164562559e-05,2.1330115232233453e-07,0.0003226232259298,13.109286359687978,0.0727552789074346,405.0387177161458,0.5257656806054318,0.0003244990182122,1.9381214585805795,65.52525972527394,71.09933574018768,0.527503194164116,120.83752892908616
2.4745306934019628e-18,0.1848868161097078,0.0964146128237422,0.2257240425406992,-0.234720690163152,1.6402853888982478,0.2257240425406992,0.7445767638226508,1.538790986728045,1.7468713182645468,1027.0925175896414,0.6459778999309425,0.0661140682402004,3.44523544763942e-05,2.1835038868413615e-07,0.0003256550870162,13.180146546544943,0.0727627755752031,408.11632049423065,0.5273358583530788,0.0003275338013443,1.940801041036723,65.60410589043049,71.28558283724992,0.5290978161927586,121.15777461800718
2.4724298220939505e-18,0.1855609560474883,0.0968300186060207,0.2265495559011995,-0.2355654203505445,1.645500523711921,0.2265495559011995,0.7471118645120984,1.5438044845157124,1.7518395223295469,1030.063729402887,0.6479693625188774,0.0664039484203327,3.460341241288835e-05,2.2377133513577427e-07,0.000328842681562,13.253425645409498,0.0727652159275237,411.31803813452353,0.5289365559924114,0.0003307242923801,1.943474478212676,65.68154984896785,71.47425409037061,0.5307234471915606,121.4825799416158
2.4704941181841e-18,0.1862511287572877,0.0972573898952851,0.2273948432457354,-0.2364255661869889,1.6508150421009524,0.2273948432457354,0.7497030423782027,1.548928882783075,1.7568880164561351,1033.086527043163,0.6499979465450753,0.0667026071609044,3.4759044898855904e-05,2.2957359803717923e-07,0.0003321863734807,13.329054011209417,0.0727626269701734,414.6403817038609,0.530566808059218,0.000334070852858,1.946141521803074,65.75750480042332,71.66521088609161,0.5323790727429636,121.81132584094152
2.468964526258592e-18,0.1869565070288165,0.0976959244804415,0.2282588468654217,-0.2373015971449957,1.6562254812883703,0.2282588468654217,0.7523470079655337,1.5541584144216187,1.7620137735501489,1036.1589651830216,0.6520623170095976,0.0670093567908308,3.49188935856336e-05,2.3572684170786563e-07,0.0003356762729694,13.406959320481532,0.0727550550265536,418.0796792787085,0.5322256645337582,0.0003375635889214,1.9488019306319808,65.83200549619991,71.85835972649892,0.5340636991385028,122.14400570579284
2.4678856650325717e-18,0.1876766535021435,0.0981452323417518,0.2291409235620002,-0.2381955690875772,1.661728531438566,0.2291409235620002,0.7550414631958954,1.5594894546193647,1.7672131671232754,1039.2792143903273,0.6541610090370119,0.067323628201342,3.508266190794274e-05,2.422241953853746e-07,0.0003393089591203,13.487078192102674,0.0727423363673829,421.6327601801512,0.5339124065697726,0.0003411990718803,1.951455470511894,65.90518093804144,72.05373885148992,0.5357763530132421,122.48057734389675
2.4668919615669374e-18,0.1884108892514257,0.0986047764422522,0.2300402915289899,-0.2391068564836419,1.667322718745343,0.2300402915289899,0.7577810448372758,1.564911468536475,1.772477476443325,1042.445483522673,0.6562929701148646,0.0676452516373172,3.525026140558485e-05,2.49102713383805e-07,0.0003430935758884,13.569440824011693,0.0727240311089774,425.3024593733701,0.5356262388101026,0.0003449864306054,1.954101914105215,65.97682780521419,72.25114905146604,0.5375160809862422,122.8203544964422
2.4659765698370884e-18,0.1891579216618647,0.0990732977212068,0.2309553805784636,-0.2400345807283773,1.673006087121781,0.2309553805784636,0.7605597930409032,1.570411185477786,1.7778016249699766,1045.6562290445515,0.6584571230519515,0.0679733378030701,3.5421228662360705e-05,2.56341455573657e-07,0.0003470228661202,13.654008757323618,0.0727000319727411,429.0871944321984,0.5373661179142408,0.0003489183957663,1.956729322038126,66.04703795576457,72.45059733592366,0.5392819493069652,123.1636752898224
2.465171630185675e-18,0.1899169709163919,0.0995501242655557,0.231885234888424,-0.2409776534700685,1.678774578028343,0.231885234888424,0.7633754534263956,1.575986251577661,1.7831842971611314,1048.9096541058543,0.6606523500028789,0.0683073607297493,3.559528959340768e-05,2.639031602217746e-07,0.0003510834057165,13.7406512305026,0.072670917135878,432.9794684956258,0.5391308336421445,0.0003529815482179,1.9593260544855988,66.11594689148805,72.65217468924183,0.5410730435075222,123.51042360394364
2.4647054536822358e-18,0.1906870155760783,0.1000342986283341,0.2328286141146071,-0.24193555013646,1.6846251361255822,0.2328286141146071,0.7662245190344327,1.5816296152557223,1.7886234286508838,1052.2040901062685,0.6628775916651511,0.0686465835917057,3.5772060235386004e-05,2.717326475625557e-07,0.0003552576565735,13.82918216016354,0.0726371868940722,436.9679976425663,0.5409189689943287,0.0003571583538067,1.9618807654735788,66.18365867643855,72.85591949376676,0.5428884680606693,123.8609427214184
2.464374535597971e-18,0.1914675528102782,0.1005253360165404,0.2337848051701551,-0.2429101958907115,1.6905561327983043,0.2337848051701551,0.7691044695337365,1.58733242827704,1.7941157760330575,1055.537918758556,0.6651315272243952,0.0689902710648464,3.595115740742393e-05,2.797939003379789e-07,0.0003595322504192,13.919394247500865,0.0725992109074924,441.0399725922146,0.5427290262330927,0.0003614354451494,1.9643823972786865,66.25023921556806,73.06181625487271,0.5447273460434615,124.21508635991567
2.4638409525033936e-18,0.1922576954646283,0.1010224081509465,0.234752725113031,-0.2439007858789992,1.6965645480085854,0.234752725113031,0.7720127569364652,1.593088849578036,1.7996605719956684,1058.9096610810209,0.6674131110380875,0.0693378266921852,3.613227029295742e-05,2.880294642282035e-07,0.0003638887470013,14.01102804194386,0.0725576182080591,445.1784782151943,0.544559991385238,0.0003657943912493,1.9668201749238452,66.31572784560929,73.26985819807962,0.5465888188064748,124.5728753910423
2.4627926915260226e-18,0.1930563925590476,0.1015245331196,0.2357311497267404,-0.2449049375005143,1.7026471930281422,0.2357311497267404,0.774945348370774,1.5988931571533445,1.8052546847231508,1062.3177041576098,0.6697214714187584,0.0696887332485459,3.631512936349454e-05,2.964037642873164e-07,0.000368314483645,14.103838977025346,0.0725127508927769,449.36766408132536,0.5464108566724355,0.000370222535484,1.969183600768284,66.38004927756509,73.47994426359048,0.5484720456485064,124.93369680843678
2.461169109427934e-18,0.1938630785477909,0.1020311015974377,0.2367192547633039,-0.2459250497537841,1.708800766878872,0.2367192547633039,0.7779007098615316,1.6047421506243742,1.8108975881704157,1065.760214708122,0.6720552668842394,0.0700421327634993,3.649928752657604e-05,3.048514811987467e-07,0.0003727883528687,14.197564073703369,0.0724652925758402,453.5905498125139,0.5482806866250144,0.0003746987776526,1.9714741679403724,66.44341673663368,73.69215232729216,0.550376203496666,125.29787816533776
2.4588676526416652e-18,0.1946773479697057,0.1025418270372677,0.2377165478464061,-0.2469609458528256,1.71502371015154,0.2377165478464061,0.7808759610983667,1.6106295448098018,1.816583994684388,1069.2358498392475,0.6744135163061163,0.0703977550220447,3.668460397188369e-05,3.133512673561609e-07,0.0003773020394133,14.291991273593696,0.0724156187939653,457.8335877778262,0.5501681007975175,0.0003792148078855,1.973681624643044,66.50588874798505,73.90643945408326,0.5523004865917744,125.66531649629492
2.4559730031569705e-18,0.1954992240165307,0.1030568955851751,0.2387230218893193,-0.2480122878387225,1.7213127732493458,0.2387230218893193,0.7838733551771189,1.6165576018101735,1.8223162351345843,1072.7432350598892,0.6767951769589395,0.0707555080936135,3.687103079396227e-05,3.218617512628247e-07,0.0003818406733022,14.3868589824747,0.0723646287519811,462.08038123255545,0.552071711773721,0.0003837557775707,1.975795986302957,66.56753018825411,74.1226633592488,0.5542441061789807,126.03587574975336
2.452545059349445e-18,0.1963277469156693,0.1035753946354585,0.2397375263253477,-0.2490772910880532,1.7276655034811432,0.2397375263253477,0.7868899380367325,1.6225195829255197,1.8280929752198956,1076.2811752725386,0.6791993613110913,0.0711147914498735,3.705825505465014e-05,3.303279619788153e-07,0.0003863869214856,14.481933257232477,0.0723128955088311,466.3155262047572,0.5539905330062672,0.0003883043605492,1.977807530427676,66.62848084287377,74.34087943562848,0.556206290203518,126.4099618494009
2.4486488163272322e-18,0.1971638797771121,0.1040984872314425,0.2407610965405273,-0.2501591407726177,1.7340792372361338,0.2407610965405273,0.7899285365823662,1.628522318221881,1.833911266993269,1079.8478254946128,0.6816247589495152,0.0714759887036064,3.724647665638691e-05,3.387433214627064e-07,0.0003909379446715,14.577063179212114,0.0722606628803327,470.5296041442344,0.5559239238696176,0.000392857732475,1.9797185103013315,66.68865527900822,74.56091324164807,0.558186283011515,126.78697400894478
2.444293446443659e-18,0.1980079427349978,0.1046267674461633,0.2417942148212783,-0.2512568208829002,1.7405516267845904,0.2417942148212783,0.792992625632912,1.6345689817920357,1.839773009468044,1083.4420422848443,0.6840706843008665,0.0718398529313653,3.74360880309356e-05,3.4713893711741373e-07,0.0003955032493738,14.672261598973712,0.0722077220425238,474.72439749999904,0.557871409969972,0.0003974254079584,1.9815428570485816,66.74765258370437,74.7823204404279,0.5601833450557815,127.16566968272268
2.439322283343621e-18,0.1988606531904992,0.1051610865590074,0.242837602731918,-0.2523735806981415,1.747081284291169,0.242837602731918,0.796082466687738,1.6406604696761242,1.845672185949772,1087.0624364814958,0.6865358615956094,0.072206529938999,3.762716515841536e-05,3.555178101648475e-07,0.0004000832717943,14.767525627755417,0.0721542845327916,478.90076523641545,0.5598325754185828,0.0004020078279723,1.9832941686006047,66.80537260383333,75.00484823423167,0.5621967526064896,127.54543460605476
2.433885748469764e-18,0.1997216807917943,0.1057013045612698,0.2438909420004487,-0.2535064963765669,1.7536658103140617,0.2438909420004487,0.7991954842211304,1.6467956588705293,1.8516033342517184,1090.7077845168883,0.6890196400421995,0.0725763285364079,3.7819868961129775e-05,3.638910737749905e-07,0.0004046817473871,14.862950740431405,0.0721005477381524,483.0661908999058,0.5618076403476451,0.000406608731662,1.9849857159352708,66.86170401720287,75.22833610691869,0.5642257974666717,127.92596258710115
2.4280759106505767e-18,0.2005909208391037,0.1062474147515428,0.2449540687709926,-0.2546562634486392,1.7603039094859283,0.2449540687709926,0.8023297790097768,1.6529705727480857,1.8575612398004544,1094.3768594859237,0.6915210765508263,0.0729491138936552,3.8014129178559294e-05,3.72263108439605e-07,0.0004092997908975,14.958635283630944,0.0720463766460642,487.2289336175607,0.5637957664806732,0.0004112292284769,1.98661873046128,66.91673455719507,75.45268596178578,0.5662697866924582,128.30717758468046
2.4221322266994043e-18,0.2014683820164213,0.1067994868138385,0.2460269006260687,-0.2558257339761382,1.7669943553118683,0.2460269006260687,0.8054839435877635,1.659181387544545,1.8635414459755968,1098.0684614130555,0.694039098032626,0.0733246847832581,3.82098409501085e-05,3.806305393564358e-07,0.0004139352809449,15.054542704337646,0.071991943046249,491.3874272607621,0.565796584708826,0.0004158671956815,1.988194421766748,66.97055466960724,75.67781063580156,0.5683280423179801,128.68928659418222
2.4160284210591164e-18,0.2023539317737475,0.1073575235603063,0.2471092766967668,-0.2570143954295998,1.7737353600205243,0.2471092766967668,0.8086567616882926,1.665426041309639,1.8695405065908703,1101.7814917630867,0.6965729055987517,0.0737030317234747,3.840699933479669e-05,3.889978441413936e-07,0.000418589686734,15.150687717526893,0.0719370451980812,495.5436847034046,0.5678094286851566,0.0004205240997973,1.9897022592300109,67.02319736321091,75.90370971796557,0.57039990108486,129.07221008305874
2.4096409103670962e-18,0.2032471766834792,0.1079213092009187,0.2482008142491662,-0.2582189976911098,1.7805232700267852,0.2482008142491662,0.8118489834470324,1.6717077362163844,1.875560465234917,1105.5148910851549,0.699121953449944,0.0740843828564639,3.8605723218584704e-05,3.973699399189907e-07,0.0004232642480629,15.24703121173867,0.0718819689762727,499.6953609012812,0.5698341232909863,0.0004252011864914,1.9911554215934268,67.07446265431487,76.13017521860827,0.5724847141762204,129.45531959172422
2.4028963876575453e-18,0.2041474625436294,0.1084903242085277,0.2493008275002118,-0.2594371102938107,1.7873564006221931,0.2493008275002118,0.8150573345603231,1.678021496402541,1.881597005918691,1109.2677732004067,0.7016857397228629,0.0744687992109407,3.8806044403825344e-05,4.0574985060710523e-07,0.0004279597693071,15.343540993997182,0.0718265667949784,503.841038146507,0.5718703512643933,0.0004298992610017,1.992566768308873,67.12426451097244,76.35716296248397,0.5745818469551339,129.8384827186606
