Média,Média Absoluta,Variância,Desvio Padrão,Assimetria,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Entropia da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral,Razão Pico para RMS
-1.2096979503721461e-18,0.1934131348299067,0.1109786038160417,0.2345873265608455,-0.0796297784597694,1.643916029168219,0.2345873265608455,0.6149021483432903,1.3164165058195527,1.319970319239286,340.245271169052,0.6111978354552495,0.0729551000194206,3.8017248577082046e-05,6.988304036405167e-07,0.000514791547216,17.945670676353412,0.039162058549911,708.2892454129149,0.5022388766476631,0.0005162176684145,104.80804459521052,87.65230789866852,52.352295949620505,0.5038848923722172,108.35980516843124,101.23131373768476
-1.2115043081360713e-18,0.1941827335389256,0.1125145421318781,0.2355147348958046,-0.0796169303327929,1.646219688466011,0.2355147348958046,0.6174582946948411,1.3214426675500932,1.3221723276232111,341.30887760451265,0.6120905012556185,0.073718844740574,3.841523957299315e-05,8.316427218180695e-07,0.0005222155726206,17.968595469249816,0.0392172299606338,709.1034231346429,0.5029603373625405,0.0005236539152109,104.85505526225336,87.80367865709367,52.47797436538349,0.5046109037794345,108.6354812879975,101.30255332130058
-1.213568690634444e-18,0.1950868168769788,0.1143692790459991,0.2366045301436798,-0.0795779457805328,1.6487141065329702,0.2366045301436798,0.6204430403519074,1.327272093400308,1.324529576622694,342.4836620884114,0.6130521117668717,0.074655264610689,3.8903212407862834e-05,1.0078473132023355e-06,0.000531641911251,17.993584107368363,0.0392730759451466,709.9986843121166,0.503738011896175,0.0005330947887503,104.90000539343087,87.96506876755582,52.612953650525725,0.5053931821676156,108.93155840879932,101.36646829776632
-1.2159006393278251e-18,0.1961294515899542,0.1165496125637726,0.2378615213174879,-0.0795111785070753,1.6513960188777512,0.2378615213174879,0.6238674746518128,1.3339251901989118,1.327035320329885,343.76301062857203,0.6140806089355475,0.0757698949679962,3.9484051572691935e-05,1.2274910749631124e-06,0.0005431349812819,18.02079432853805,0.0393287892909479,710.9873176664057,0.5045704294820718,0.0005446047504232,104.9429394505396,88.13561461093543,52.7564995184149,0.5062302119605253,109.2459031231379,101.4217617664502
-1.2183874456921472e-18,0.1973074804229635,0.1190481543295315,0.239281840761987,-0.0794241746109277,1.6542600369994078,0.239281840761987,0.6277149845154156,1.341385406567449,1.329679500782584,345.1383429059153,0.6151741129206899,0.0770597950359463,4.015622461487539e-05,1.489681024030638e-06,0.0005566554448248,18.05020426122549,0.0393845607785409,712.0695968997597,0.5054561211180302,0.0005581444268678,104.98390109291158,88.31492730784437,52.9085361419813,0.5071205070312871,109.57797917335668,101.46859423447528
-1.2213159967766457e-18,0.1986176112695993,0.1218593608355444,0.240862345215201,-0.07933051872643,1.657299068048086,0.240862345215201,0.6319765846822478,1.3496506973596347,1.3324573394820407,346.60550742473083,0.6163316935170182,0.0785303658484032,4.092254603877157e-05,1.7961711472445372e-06,0.0005722474748103,18.081682717491976,0.0394404887309467,713.237417056686,0.5063938254675362,0.0005737580677132,105.02479647205668,88.50302489806295,53.06858364951434,0.5080626101934858,109.92728440560154,101.5069274863332
-1.2243935254786013e-18,0.2000501367226267,0.1249571745997831,0.2425936804180006,-0.0792382517931204,1.6605034484495922,0.2425936804180006,0.6366565697468423,1.3587250144503065,1.3353837945698876,348.14850207914,0.617553350711483,0.0801944379147993,4.17897018836887e-05,2.1535906158303303e-06,0.0005900857699255,18.115297370910856,0.0394960663183836,714.4949079885938,0.5073821029563674,0.0005916204234718,105.06688672530922,88.69919220841052,53.23513849101357,0.5090550927005748,110.29092421641428,101.5366849116252
-1.2271621294657296e-18,0.2015898321540611,0.1282859535011604,0.2444599983009589,-0.0791536143736926,1.6638651745728812,0.2444599983009589,0.6417379515057591,1.3685669440671853,1.338467178644493,349.7511860410752,0.6188389174155574,0.082055806153468,4.275966969956603e-05,2.567290448334084e-06,0.0006102751274785,18.150970996601924,0.0395508678876029,715.8369804697384,0.5084195459007891,0.0006118362063799,105.11140147150964,88.90338997392611,53.40669922560396,0.5100965537534575,110.66537065804584,101.55787079763816
-1.2294225297127376e-18,0.2032262308531665,0.1318061235841094,0.2464499039976777,-0.0790810291985216,1.6673785081108323,0.2464499039976777,0.6471989792587344,1.3791347898260904,1.3417069237473545,351.39766062865016,0.6201872946267888,0.0841141473080505,4.3832281035982026e-05,3.042057657745688e-06,0.0006329102014206,18.18864710205312,0.0396044419357366,717.2595731113265,0.5095047681674522,0.0006344998698203,105.16140269104623,89.11561742661661,53.58179366296992,0.5111856200161131,111.04666620625414,101.5704930394209
-1.230910544468546e-18,0.2049644307432959,0.1355376240269009,0.2485675876971017,-0.0790255439588692,1.671039311744882,0.2485675876971017,0.653042289664539,1.3904472786801931,1.3450943950654477,353.0866356736296,0.6215952725033331,0.086364880731314,4.500514889594208e-05,3.5658611028848705e-06,0.0006577201445751,18.22805201438295,0.0396573023558058,718.7452433797167,0.5106364212716291,0.0006593406943281,105.21860982612372,89.33660367589346,53.76047131939967,0.5123209451391392,111.43645846640854,101.5748481862988
-1.232264765851974e-18,0.2068105699474916,0.1395051929893438,0.2508186405400882,-0.0789921124042032,1.6748442325993738,0.2508186405400882,0.6592717265973285,1.402525139165567,1.3486189510707038,354.81737169339027,0.6230597463388361,0.0888079647554531,4.627825156615515e-05,4.132172950544956e-06,0.0006845518380532,18.26896904262916,0.0397098588990808,720.2802304154624,0.5118131845501396,0.0006862056720895,105.2846985099206,89.5670825797672,53.942730768734855,0.5135012092910872,111.83634110762814,101.57115907951064
-1.2342786988788592e-18,0.2087731953047709,0.1437437748566632,0.2532120765564695,-0.0789841211161723,1.6787891499048229,0.2532120765564695,0.6659051428526932,1.4154104915479224,1.3522729354432317,356.5904763173059,0.6245781062735412,0.0914535530142568,4.765688015333781e-05,4.74638269804446e-06,0.0007135010781631,18.31121290455093,0.0397619698770744,721.8527927848951,0.5130337752279448,0.000715190736569,105.36130140389862,89.80765970716735,54.12837014174296,0.5147251186974657,112.2466830890473,101.55942528063017
-1.2363322891159197e-18,0.2108609186613878,0.1482904186805927,0.2557575010664054,-0.0790026261147992,1.682869902556274,0.2557575010664054,0.6729654119518184,1.4291471824822577,1.356051637323997,358.4064907198696,0.6261482627635717,0.0943169984285152,4.914903513731815e-05,5.418298042838279e-06,0.000744775685515,18.35460602597766,0.0398133599453003,723.4515096565118,0.5142969325564182,0.0007465038603693,105.45000902075073,90.05884871708027,54.316972687115765,0.5159914051872911,112.66732700726484,101.53948299699591
-1.2392146264266886e-18,0.2130853799306312,0.1532076280823129,0.2584705241056251,-0.0790451654975693,1.6870807678429136,0.2584705241056251,0.6805074040039534,1.4438465100630664,1.3599574631950422,360.2709911909216,0.6277695216579494,0.0974567341630498,5.078516631737776e-05,6.18473282892501e-06,0.0007789505944958,18.39895773579981,0.0398640898045391,725.0636877241031,0.5156014146551341,0.0007807207843998,105.55237053322092,90.32091974406556,54.50795159708287,0.5172988257470663,113.09796548131357,101.51087932308975
-1.2434072118027348e-18,0.2154602149054895,0.158571505668925,0.2613696241695419,-0.07910579363426,1.6914171853937372,0.2613696241695419,0.6885966519480453,1.4596189419477037,1.3639941272433005,362.1903681765893,0.6294414140882166,0.1009479294270658,5.260444472488992e-05,7.113974757008537e-06,0.0008168599291333,18.444117768636925,0.0399140196892983,726.6796724034135,0.5169460116620536,0.0008186765528396,105.66989456902628,90.59415689605645,54.70069210853482,0.5186461620820689,113.53828555071,101.47311560430909
-1.2493712528824837e-18,0.2179994397597575,0.1644611511822867,0.2644724157444463,-0.0791712501624277,1.6958764495288403,0.2644724157444463,0.6972932304239227,1.4765579981705776,1.368161515699413,364.1668250889367,0.6311620626654176,0.104859863519128,5.464297213086277e-05,8.301409000380153e-06,0.0008593870566738,18.490102158293297,0.0399629149171951,728.302299928104,0.5183295467499259,0.0008612552634423,105.8021867108565,90.87832442227824,54.89508534117476,0.5200322201848344,113.98798057979933,101.42610872312773
-1.2580083428821156e-18,0.2207141884090081,0.1709485115139553,0.2677927666460326,-0.0792322171873214,1.7004586353539612,0.2677927666460326,0.7066170727421993,1.4947004989202783,1.3724414083265983,366.2031020232489,0.6329296907427082,0.1092513420593715,5.693139242280822e-05,9.848962493305943e-06,0.0009073696548061,18.536946787054987,0.0400103260388135,729.9353198241961,0.5197508571874351,0.0009092951096967,105.9507234087056,91.17324705182092,55.0908925826383,0.5214558299107186,114.4467149903288,101.36983937404764
-1.269756541285936e-18,0.2236145787431329,0.178102607565,0.2713435416081033,-0.0792802534659229,1.705161518321063,0.2713435416081033,0.7166053477279576,1.5141044540580515,1.3768293279391468,368.30264201044,0.6347428083437815,0.1141807011277952,5.950010480864641e-05,1.1876356320049966e-05,0.0009617205847293,18.58469469479085,0.0400558563990001,731.5830717616898,0.5212087899407125,0.0009637094043778,106.11694198610188,91.47876754157176,55.28794757873873,0.5229158445604278,114.91418362475808,101.3042934352069
-1.2843985390433486e-18,0.2267058343975194,0.1859741621990004,0.2751329058833203,-0.0793084761377066,1.709981111065196,0.2751329058833203,0.7272975902287597,1.5348211373224678,1.3813289843642798,370.4695130326478,0.636600898050886,0.1197066865964239,6.237972204086553e-05,1.4508525892839529e-05,0.0010233786334041,18.633394348453677,0.0400991164764326,733.2504637039377,0.5227022255974122,0.001025437386741,106.30037811555192,91.7945550852536,55.486051053946255,0.5244111404694078,115.39008759857806,101.22945772402294
-1.3026506123244946e-18,0.2299927939628425,0.1946152516280416,0.2791691008624253,-0.079310769270203,1.7149129499370972,0.2791691008624253,0.7387455982044852,1.5569093157590148,1.3859486364558389,372.70732688299887,0.6385038099586785,0.1258962119279819,6.560511304219842e-05,1.7896723340783134e-05,0.0010934823876587,18.683134764031017,0.0401397256575275,734.9450891491102,0.5242300671338878,0.0010956181097317,106.5005764254678,92.12038664481852,55.68498522257801,0.5259406166039793,115.87413418925884,101.14522749806268
-1.324399170999254e-18,0.233477635298672,0.2040623092196114,0.2834573208063417,-0.0792807953647027,1.7199523157938632,0.2834573208063417,0.750982943384878,1.5804194163033332,1.390693129635922,375.0208849601362,0.6404515188892648,0.132808229126714,6.920699798161056e-05,2.2137263945315428e-05,0.001172813895767,18.73389338360438,0.0401776087274054,736.6665761303586,0.5257912255365988,0.0011750342183186,106.71709034591844,92.45589659542776,55.88460552962485,0.527503194164116,116.3660484457828,101.05156719927116
-1.3477122766812841e-18,0.2371616193145768,0.2143464340253052,0.2880015213691557,-0.0792125261316449,1.7250944149121608,0.2880015213691557,0.7640351912029457,1.6053992210325707,1.395565413313854,377.4151129863127,0.6424439602028327,0.1404954654050032,7.321285325951e-05,2.7265254943151348e-05,0.0012617379902981,18.785551898019715,0.0402132381372262,738.4085800977616,0.5273846348603183,0.0012640514567599,106.94948195689402,92.80072641019456,56.08480672958847,0.5290978161927586,116.86556106951528,100.94849019945202
-1.3726630209429716e-18,0.2410467618051878,0.2255030217138779,0.2928062887504,-0.0791002202255325,1.7303342763906957,0.2928062887504,0.7779319430767565,1.6319059104430635,1.4005691182344302,379.8948921790908,0.6444809164135673,0.1490103318818961,7.764999055856817e-05,3.330496934194903e-05,0.0013605081783279,18.837951970434435,0.0402472744446292,740.1624723802709,0.5290092600260418,0.0013629244042224,107.1973218390433,93.15456881495234,56.285487348562896,0.5307234471915606,117.3724083141376,100.83602461939152
-1.3985629497635171e-18,0.2451310819733253,0.237534293717777,0.2978693196077553,-0.0789394542901191,1.7356701687734832,0.2978693196077553,0.7926658484993017,1.6598983996899614,1.4057005721572542,382.4602146251015,0.6465611372082002,0.1583587283906721,8.252148430988436e-05,4.02566494656898e-05,0.0014690696474711,18.89101957593513,0.0402797587658009,741.9255327316292,0.5306640894996623,0.0014715984765585,107.4601889268453,93.5172597457898,56.486531414933935,0.5323790727429636,117.8863201684839,100.7143788871845
-1.4257342461179356e-18,0.2494112994136186,0.2504317256003273,0.3031861902072154,-0.0787283574329038,1.7410995451737543,0.3031861902072154,0.8082199528200333,1.6893384738676849,1.4109549947342528,385.111059776135,0.6486831681305107,0.1685296924530524,8.782162191404279e-05,4.812378143312527e-05,0.0015873435442101,18.94477710707615,0.040310677515725,743.7010453287938,0.5323481279215954,0.001589994634255,107.73767036417642,93.8885845718556,56.687862730840735,0.5340636991385028,118.40704399022444,100.583786034662
-1.4531524484472511e-18,0.2538829991095375,0.2641778017937223,0.3087508571199117,-0.0784662330592776,1.7466201979269609,0.3087508571199117,0.8245714610596852,1.7201761471914376,1.416327353260466,387.8476947661989,0.6508455046900291,0.1795008425024232,9.353874023054652e-05,5.6882494678867146e-05,0.0017150711240595,18.999256637689054,0.0403401098300626,745.4929902000216,0.5340603971470198,0.0017178538648487,108.02936136223524,94.26835853291524,56.88943794713872,0.5357763530132421,118.9343323933962,100.4445019323949
-1.4796038439961785e-18,0.2585411938275028,0.2787514832841169,0.3145566954002711,-0.0781525368401611,1.752229498097287,0.3145566954002711,0.8417024550341241,1.7523662524358885,1.421815032498263,390.6703822225448,0.6530467367965462,0.1912487651845914,9.9660638449498e-05,6.646174347867351e-05,0.001851695053274,19.054348287636685,0.0403683352855215,747.2956282319428,0.5357999330767629,0.0018546188858767,108.33486505978794,94.6563582134049,57.09123383322888,0.5375160809862422,119.46794315489012,100.29679148379864
-1.504802745191238e-18,0.2633816508451813,0.2941351073421531,0.3205977140102889,-0.0777869075482116,1.7579253363024328,0.3205977140102889,0.8595927693246371,1.7858601329757282,1.4274140639326791,393.5792453382672,0.6552853467967269,0.2037476048040487,0.0001061738430453,7.676598879254712e-05,0.0019965192724145,19.10992640432307,0.0403957349796208,749.1020891198851,0.5375658007597482,0.0019995937656188,108.6537923856975,95.0523719993006,57.29322027542998,0.5392819493069652,120.00763912248767,100.14092895742608
-1.5281585014436264e-18,0.2684010264853392,0.3103158726393627,0.3268688201186975,-0.0773695258682143,1.7637025217924462,0.3268688201186975,0.8782717588945533,1.8206744150551124,1.4331363163866586,396.57388131876303,0.6575597455721633,0.2169719362473516,0.0001130651048709,8.772173689285007e-05,0.002149014499966,19.165964568139053,0.0404223960664042,750.9121881914976,0.5393570622790539,0.0021522491249165,108.98576192370037,95.45622920383695,57.49547486279844,0.5410730435075222,120.55318812442208,99.97717810396291
-1.548457905425993e-18,0.2735954192150526,0.327276734624727,0.333364240607565,-0.0769010284634256,1.7695591630187792,0.333364240607565,0.8977074908159828,1.8567610461534136,1.438973669394768,399.6544245129458,0.6598683844647055,0.2308935705542541,0.0001203197345254,9.92159029195378e-05,0.0023084333450982,19.222387258174283,0.0404485764004317,752.7222628135888,0.5411728182967056,0.0023118376141779,109.33039977939528,95.8676602788212,57.697971690796486,0.5428884680606693,121.10436288043974,99.80581720913256
-1.5651656251628869e-18,0.2789633072435153,0.3450155510118743,0.3400808458419796,-0.0763823204323441,1.7754938577828383,0.3400808458419796,0.9178827318229636,1.8940767664583515,1.4449203390926133,402.8195530450762,0.6622095714022131,0.2454912775392652,0.0001279266688583,0.0001111906194976,0.0024743204601969,19.279164552066764,0.040474300005304,754.5321919071828,0.5430121994717785,0.0024779038521314,109.68733944940928,96.28652506164872,57.90065185701072,0.5447273460434615,121.66094091433828,99.62709856473818
-1.5804264946237676e-18,0.2845029416871417,0.3635283971551402,0.3470152630783158,-0.0758143246333568,1.781505423341183,0.3470152630783158,0.9387837518313265,1.9325744246521288,1.4509720912576105,406.0678302002264,0.6645816659947972,0.2607434642307873,0.00013587465567,0.0001236171056039,0.0026463712097464,19.33624467125925,0.0404997211596069,756.3397207663083,0.5448743488728233,0.0026501430590482,110.05620997395602,96.7126455407135,58.10345472094828,0.5465888188064748,122.22270446795731,99.44123921502457
-1.5940920329425973e-18,0.2902106454104819,0.3827979677978472,0.3541618517210537,-0.0751978029748945,1.7875927771054472,0.3541618517210537,0.9603879208221656,1.972192860712692,1.4571240475646845,409.397707493541,0.6669831252618224,0.2766205947571054,0.0001441483036774,0.0001364701151356,0.0028243054526667,19.39361734116311,0.0405247226684671,758.1450047278558,0.5467584238147079,0.0028282746724177,110.43479625947168,97.14567766656444,58.30635206832106,0.5484720456485064,122.78944041659872,99.2484657487648
-1.6065088318866665e-18,0.2960813415458899,0.4027983499620127,0.361513500790036,-0.0745331996376856,1.7937532050496523,0.361513500790036,0.9826763538766872,2.0128940728816995,1.4633743212407464,412.8081876799928,0.6694125335515442,0.2930916785240227,0.0001527314635351,0.0001497213296268,0.0030078200730373,19.451306652387625,0.0405492831798633,759.9505973475441,0.5486636081235126,0.0030119951480221,110.82093680010334,97.58511905423592,58.50946861464296,0.550376203496666,123.36094018585388,99.04901829735492
-1.6155918658732499e-18,0.3021079466085453,0.4234906703072816,0.3690607431789011,-0.0738209673129013,1.79998427383993,0.3690607431789011,1.0056210379057169,2.054623312580631,1.4697203548742448,416.2973862056592,0.6718685724488619,0.3101178380784138,0.0001616038760179,0.0001632948611368,0.0031962548316097,19.509199673427396,0.0405736220202459,761.7501111611958,0.550589088044465,0.0032006440826683,111.21252267028032,98.03056460211953,58.71308133569449,0.5523004865917744,123.9371285760652,98.84316741731344
-1.6221219269076965e-18,0.3082818931992091,0.4448279543895475,0.3767925846452124,-0.0730609067609631,1.806283013090618,0.3767925846452124,1.0291888328726044,2.0973253744866374,1.4761594969188,419.863033540032,0.6743501011811408,0.3276589525318325,0.0001707446339405,0.00017710612824,0.0033888774957821,19.567120697723336,0.0405982427931651,763.5326705822563,0.5525340711825645,0.0033934891287214,111.60749653443284,98.48181985472908,58.91755726339241,0.5542441061789807,124.51965420924331,98.6311593891124
-1.626945355029418e-18,0.3145927745134702,0.4667519048571418,0.3846958746825659,-0.0722517555686608,1.8126466144097488,0.3846958746825659,1.0533336271911231,2.1409267689606257,1.482686760073461,423.5017950831146,0.676856081607246,0.3456664355362547,0.0001801284187265,0.0001910973517598,0.0035850811522151,19.62500771988996,0.0406235882327448,765.2952898886911,0.5544977805757474,0.0035899229622726,112.005703236081,98.93904376100836,59.12332639682761,0.556206290203518,125.1101237885556,98.41327953311637
-1.6306616585698217e-18,0.3210294511621558,0.4892011968427655,0.392757038823215,-0.0713916821634023,1.8190719475667143,0.392757038823215,1.0780148101752531,2.185357223830062,1.4892995528360458,427.2102581325891,0.6793857226941252,0.3640971069902619,0.0001897327290204,0.0002052210717715,0.0037843624455151,19.682789710683924,0.0406500073159446,767.0342560328513,0.5564794431619304,0.0037894417908306,112.4069909894578,99.40240131978643,59.33083843162017,0.558186283011515,125.71010289900369,98.18975760646028
-1.6342524321420953e-18,0.3275808621044539,0.5121151641062155,0.4009627106875444,-0.0704786355018405,1.8255592257142512,0.4009627106875444,1.1031423073473503,2.2304844429974007,1.4959784642675298,430.9850393365643,0.6819383008185166,0.3829111910374075,0.0001995368374348,0.0002194050080187,0.0039860586614525,19.740296648179545,0.0406782233763932,768.7391979738989,0.5584783308348237,0.003991382752817,112.80935975601476,99.87202760411115,59.54042765816703,0.5601833450557815,126.32111679437229,97.96082037138876
-1.6379463127028748e-18,0.3342356574901151,0.535431927773007,0.4092992833572615,-0.0695107635367257,1.8321054956839908,0.4092992833572615,1.1286765790702762,2.276238182800958,1.5027215710277178,434.8232494717202,0.6845131660389459,0.4020687931118798,0.0002095199547221,0.0002335958891409,0.0041896429183343,19.797432569770237,0.0407085830155721,770.4044148160606,0.5604937122244193,0.004195218625488,113.2127105985094,100.34807072671664,59.75257063862939,0.5621967526064896,126.94465117067182,97.72670945454584
-1.6424427469691817e-18,0.3409823715775235,0.5590876693284034,0.4177529256184806,-0.068486192773519,1.8387079164218332,0.4177529256184806,1.1545786841837375,2.322545050104773,1.5095274284251587,438.7223165975968,0.6871096512166619,0.4215279724480739,0.0002196602253507,0.0002477349160974,0.0043945454087825,19.854114765873025,0.0407416779449923,772.0249590586446,0.5625248687933448,0.0044003792815066,113.61509532847823,100.83072474802437,59.96770647100855,0.5642257974666717,127.58215292629473,97.48766477745276
-1.6470299381313348e-18,0.3478106096802746,0.5830258712176203,0.4263112604691131,-0.0674033635492173,1.845363149822383,0.4263112604691131,1.1808217243787995,2.3693492945811085,1.516397868061541,442.6795435579057,0.6897271457109538,0.4412550079460853,0.0002299400770954,0.0002617951824066,0.0046004452490681,19.91035721165973,0.0407775687308206,773.6030196965088,0.5645710857971713,0.0046065433809581,114.01462603360812,101.32011243549786,60.18624091751946,0.5662697866924582,128.23503090910145,97.24393201958615
-1.6532970936920924e-18,0.3547105482534514,0.6071944664644325,0.434962624742038,-0.0662608321181694,1.852067992856271,0.434962624742038,1.2073704316604172,2.416594045091032,1.5233304735363826,446.6918114967172,0.692365057074717,0.4612176949684409,0.0002403427279668,0.0002757581689553,0.0048071054991272,19.966271950301127,0.0408162318447401,775.1472261284355,0.5666316697552107,0.0048134734134512,114.41316526931044,101.81670601079055,60.40859044538713,0.5683280423179801,128.90465665064903,96.99577330240832
-1.659695569645233e-18,0.3616759519809829,0.6315628641382454,0.4436993069535538,-0.0650585376364207,1.8588199377752308,0.4436993069535538,1.234197031811315,2.464235486044766,1.5303213121151606,450.7559208055248,0.6950225697133248,0.4813923044347915,0.0002508558126288,0.0002895988411345,0.0050142086137469,20.021757179561984,0.0408579767316909,776.6519429476864,0.5687059476949534,0.0050208516931504,114.8106778927152,102.32088171321703,60.63500603045341,0.57039990108486,129.59236508777158,96.74336152179592
