Média,Média Absoluta,Variância,Desvio Padrão,Assimetria,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Entropia da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral
1.1413723610885238e-18,0.1432045893045838,0.0633371770508141,0.1784454992674719,-0.0096599030990356,-0.0461163321120837,1.5421769121222169,0.1784454992674719,0.6260238051101,1.2816740589464246,1.7757089897635805,503.8388244481741,0.6289047777192581,0.0517659619888055,2.697548826930984e-05,3.25407592228425e-08,0.000125665347803,6.868200835928325,0.2301584426890484,140.29827669494946,0.4968491389166099,0.0001285772105191,16.71045879628619,65.35367379631697,73.55115361529472,0.5046109037794345,143.75213386079903
1.1419238067731305e-18,0.1434700546389733,0.0634759062202897,0.1787763185220785,-0.0096681861486598,-0.0461725878455331,1.5445506199757566,0.1787763185220785,0.6272299362724548,1.2841067318577346,1.778568778522979,504.5620863275291,0.6298798799948775,0.0518780199845762,2.703388222229091e-05,3.2639803272654565e-08,0.0001259476683004,6.878207221769334,0.2304825660568724,140.4747281972027,0.4976205144160787,0.0001288654976458,16.744245411528727,65.43391102205383,73.64109729627495,0.5053931821676156,143.90420729162196
1.1424679340924741e-18,0.1437561584197915,0.0636265086537249,0.1791330706508747,-0.0096764400579385,-0.0462299832204014,1.5470904592229238,0.1791330706508747,0.6285249028774726,1.2867305913359837,1.7816140507824163,505.3338608362329,0.6309238501995522,0.0520002751259267,2.709758995618906e-05,3.27507959546686e-08,0.0001262572225193,6.888844871837521,0.2308289835663512,140.65954806603293,0.4984463730671548,0.0001291815292039,16.785426886320757,65.51872368488834,73.73582544480387,0.5062302119605253,144.0619941915952
1.1430922570889913e-18,0.1440627152555904,0.0637889609070337,0.1795154334061384,-0.009685338657297,-0.046291323502385,1.5497933269696482,0.1795154334061384,0.6299049939326317,1.2895388065341489,1.78483309366701,506.15240666927,0.6320345482320586,0.052132459675382,2.716647195173634e-05,3.2872894564185735e-08,0.0001265923268808,6.900037541780138,0.231199450070049,140.8509791121629,0.4993249765225152,0.0001295236336588,16.835910937431255,65.60812576576903,73.83506370596739,0.5071205070312871,144.22514141297538
1.1436645849909562e-18,0.144389414886947,0.0639632754851661,0.1799231215040269,-0.0096957951116455,-0.0463516136404494,1.5526534467773714,0.1799231215040269,0.6313700767787112,1.2925333615034804,1.788222863567322,507.0160787773557,0.633210467542857,0.0522747899623019,2.72406409391881e-05,3.3007006189693665e-08,0.0001269540991888,6.91180560192042,0.2315924743574221,141.04969795012022,0.5002548053363056,0.0001298929268753,16.897017416981047,65.7019123601037,73.93863568466422,0.5080626101934858,144.3930459671923
1.1441470927490732e-18,0.1447356638220771,0.0641491734289432,0.1803554963019585,-0.0097085308117734,-0.0464066352665496,1.555665522650283,0.1803554963019585,0.6329189879961391,1.2957125357293229,1.7917810634967022,507.92335622173897,0.6344501414465955,0.0524272639876937,2.732009587685969e-05,3.3152836724069895e-08,0.0001273418601454,6.924118332152144,0.2320085192604301,141.25532178999086,0.5012345273005817,0.0001302887452002,16.970031785401478,65.7999471528234,74.0462961013072,0.5090550927005748,144.56528319884185
1.1445159191656141e-18,0.1451005826640597,0.0643459585789379,0.1808114343199486,-0.0097234617332448,-0.0464592111515482,1.558828107418466,0.1808114343199486,0.6345460988617119,1.299058661573941,1.795498877417955,508.872824318196,0.6357517429648043,0.0525892267212132,2.74044954253326e-05,3.3309800622457184e-08,0.0001277545509313,6.937015917399272,0.2324452775818416,141.46959861524417,0.5022626475857858,0.000130709983181,17.05454171074885,65.90219464654821,74.15805604888519,0.5100965537534575,144.7422235115551
1.144934837920569e-18,0.1454834960985097,0.0645532021456078,0.1812901219676858,-0.0097414563883062,-0.0465074846513713,1.5621351499767244,0.1812901219676858,0.6362521294037363,1.3025724002407095,1.7993805631531483,509.8630822088084,0.6371136554048943,0.0527604382310799,2.749371455501824e-05,3.3477122588296134e-08,0.0001281907953727,6.950389211293241,0.2329046744613316,141.68871270277535,0.503338109084675,0.0001311552687242,17.14819807069473,66.00847432488197,74.2737571890568,0.5111856200161131,144.92393443022067
1.1454147386559545e-18,0.1458841180465139,0.0647707885093495,0.1817911350020688,-0.0097623132761425,-0.046552622905333,1.5655820320387956,0.1817911350020688,0.6380392016769774,1.3062524198884629,1.8034302030341252,510.89262272850766,0.6385339871428249,0.0529407107588517,2.758765542410203e-05,3.365415535009911e-08,0.0001286494781126,6.964249156379269,0.2333863134475907,141.9136527244413,0.5044600292049485,0.0001316234881243,17.25026734038535,66.11873973340278,74.39329574232497,0.5123209451391392,145.11055139864283
1.1460613699995232e-18,0.1463024097135764,0.0649989127051204,0.1823144536038534,-0.0097862324485997,-0.0465928203112569,1.5691650514122792,0.1823144536038534,0.6399104217599094,1.3100975297278925,1.8076512369418631,511.9600902728832,0.6400111738651649,0.053130308772974,2.7686455848345025e-05,3.3841584519717426e-08,0.0001291313295419,6.978601720809365,0.2338891142229341,142.14544498722137,0.5056271540781455,0.0001321153844797,17.362575929873096,66.23282302440344,74.51646264995011,0.5135012092910872,145.30150263393998
1.1469225334052397e-18,0.1467378854200244,0.0652373104591779,0.1828594831736502,-0.0098127523486626,-0.0466260828700762,1.5728813855820616,0.1828594831736502,0.6418644597158375,1.31409948080173,1.812040939664904,513.06378223524,0.6415436351383923,0.0533290795462836,2.77900362408982e-05,3.4040739582497814e-08,0.0001296375976542,6.993537654367991,0.2344107668817447,142.3875967436578,0.5068382019186515,0.0001326321708741,17.482754889522596,66.35060538087976,74.64316830422355,0.5147251186974657,145.49679241189483
1.1479082008073948e-18,0.1471900669007929,0.065485691752567,0.1834256037082851,-0.0098420736743431,-0.0466546218654878,1.5767277235853798,0.1834256037082851,0.6438963701925449,1.318252018086079,1.8165881126062116,514.202332884997,0.6431297181303978,0.0535366594480815,2.789820711208002e-05,3.4251765303838834e-08,0.0001301682690035,7.009168828733944,0.2349484496042328,142.6445275552114,0.5080918617676202,0.0001331737959567,17.610590613791373,66.47225139690492,74.77336317010588,0.5159914051872911,145.69672893875574
1.148924057449078e-18,0.1476580626161766,0.0657433726380554,0.1840117295907971,-0.0098739787946908,-0.0466768493813295,1.5806997282270967,0.1840117295907971,0.6460031131493843,1.3225490412491396,1.821290339679475,515.3743752011748,0.6447679641166497,0.0537524280505771,2.801064515402669e-05,3.447274139680556e-08,0.0001307207096621,7.025451905951872,0.2355022126980773,142.9152088671364,0.5093863204765454,0.0001337376119688,17.743776000470007,66.597841943958,74.90709318328177,0.5172988257470663,145.90170581483335
1.1499334220774984e-18,0.1481412397360424,0.066009990999869,0.1846171603694061,-0.0099087721812061,-0.0466887595985136,1.584792736888437,0.1846171603694061,0.64818346896429,1.3269884695776295,1.826146412031431,516.5784811095153,0.6464571301050903,0.0539763035240958,2.8127307724906663e-05,3.4704213700711264e-08,0.0001312957163634,7.042454466560116,0.2360686637102043,143.20214894907258,0.510720457036062,0.0001343243848973,17.882158132639603,66.72719858789864,75.04431503167899,0.5186461620820689,146.1114615721682
1.1509167889753868e-18,0.1486389611156812,0.0662850685543276,0.1852410621077241,-0.0099466332804184,-0.0466919772350102,1.5890022595804698,0.1852410621077241,0.6504348664543574,1.3315671128450728,1.831153154879396,517.8133132138672,0.648195613451057,0.0542077490510113,2.82479150865093e-05,3.494505744930316e-08,0.0001318914717163,7.060190745955697,0.236647209759529,143.50693066570025,0.5120926945759754,0.0001349322788822,18.02558711385489,66.86043960953843,75.1849823051161,0.5200322201848344,146.32629130469746
1.151731541994544e-18,0.1491510548731244,0.0665685691003691,0.1858831415169537,-0.0099879153122702,-0.0466900367515161,1.5933257400745422,0.1858831415169537,0.6527542309932652,1.3362795544160126,1.8363016628411235,519.0772027434439,0.6499817088877218,0.0544465432499854,2.837235187596949e-05,3.519606421688974e-08,0.0001325087880401,7.078830495567964,0.2372343873386318,143.83830041825303,0.5135017676906559,0.0001355620658496,18.173916015569898,66.99763181121007,75.32911487138415,0.5214558299107186,146.54618904342766
1.1523297072726247e-18,0.1496770418463055,0.0668602500932979,0.1865428618237346,-0.0100327707524113,-0.0466789594670949,1.5977578531376884,0.1865428618237346,0.6551413406362878,1.3411276949492985,1.8415919412297748,520.369208037799,0.6518141707510859,0.054692680427288,2.8500615126257468e-05,3.5457286217854865e-08,0.0001331474795278,7.098329753642568,0.2378306075157672,144.19466269752482,0.5149466721486625,0.0001362135628429,18.327047700424952,67.13870976063777,75.47669616019705,0.5229158445604278,146.7709138324939
1.1526385147337836e-18,0.1502165517092916,0.0671598969752464,0.1872197263759346,-0.0100802403743915,-0.0466610784684221,1.6022983226816114,0.1872197263759346,0.6575892223279176,1.3460970748704433,1.847006928528182,521.6877766193837,0.6536914862344293,0.0549459092013327,2.8632573841236437e-05,3.57281218159349e-08,0.0001338064077587,7.118680605417474,0.2384359885557916,144.57609621359086,0.5164264132374417,0.0001368856315526,18.486890630756296,67.28393731019116,75.62803365589045,0.5244111404694078,147.00046435472697
1.1529228776651599e-18,0.150784751474766,0.0675005432508506,0.1879301319099247,-0.010129736335748,-0.0466568175445602,1.6069488326849657,0.1879301319099247,0.6601257021491433,1.3512380617249244,1.852520662060252,523.0519406052232,0.6556103904803818,0.055207705014626,2.876899688099324e-05,3.6103408568611636e-08,0.0001345175084834,7.140294451111751,0.2390441490975803,145.0060244216498,0.5179399091747618,0.0001376101339609,18.65478921192429,67.43460248850879,75.78422138601344,0.5259406166039793,147.23912766432937
1.1538956816862033e-18,0.1514018491565261,0.0679346758862839,0.188695902402629,-0.0101809549424501,-0.0466876970869751,1.6117111697404078,0.188695902402629,0.6627788923955358,1.3566087344172284,1.8581015746535128,524.4801323249237,0.6575674632643695,0.0554779140921285,2.89098041126256e-05,3.65820775239193e-08,0.0001352811194681,7.163151238426817,0.2396532617961462,145.48311085824216,0.5194860442411956,0.0001383873808906,18.830002451218476,67.59237054957816,75.94677970146694,0.527503194164116,147.49129385278846
1.1549607091551244e-18,0.1520733823397646,0.068470228724099,0.1895232130134986,-0.0102326254573576,-0.0467683211403792,1.6165859083679797,0.1895232130134986,0.6655597654205676,1.362229263038664,1.863731816822619,525.990541460541,0.6595602776726821,0.0557596281069778,2.905660662166642e-05,3.722459751814889e-08,0.0001361201121707,7.187377344520577,0.2402602845405398,146.01453723982613,0.5210638232504069,0.0001392402759903,19.01390432864851,67.75864107819399,76.11671280422763,0.5290978161927586,147.76090204863644
1.156271633677961e-18,0.1527986744319219,0.0691055618417391,0.1904114891083805,-0.0102834181060388,-0.0468914447012006,1.6215679996226744,0.1904114891083805,0.6684709189108132,1.368105651436016,1.8694151341981664,527.582863347919,0.6615879442989796,0.0560536751227482,2.920983591597096e-05,3.8028467765624526e-08,0.0001370344063904,7.212795833438887,0.2408676107627921,146.59374229588653,0.5226722611670757,0.0001401688120512,19.20522009627512,67.93344901256711,76.29440824278309,0.5307234471915606,148.0482400955103
1.158308412748605e-18,0.1536091780803339,0.0699553254573433,0.1913954130141226,-0.01033304731873,-0.0470777245468122,1.6266598089999458,0.1913954130141226,0.6715722926679142,1.3743554480489713,1.8751247531146225,529.2747736068935,0.6636472401853925,0.0563689855968076,2.937414569922231e-05,3.996820533427807e-08,0.0001381381014545,7.239758122069079,0.2414695137565472,147.23990588146444,0.524310926043029,0.0001412871106843,19.40531885281176,68.11664996855892,76.4790595056637,0.5323790727429636,148.352308680905
1.1630286618240369e-18,0.1545507121108761,0.0712432368120073,0.1925254465486851,-0.0103802953404356,-0.0473470971447533,1.631863150142686,0.1925254465486851,0.6749483792077339,1.3811454639980871,1.880835541956815,531.0834186798916,0.6657349716582148,0.0567121084853643,2.955294866355619e-05,4.3098953012029366e-08,0.0001394570385596,7.268208713698249,0.2420642408070451,147.94981901061576,0.5259789754387649,0.0001426212105139,19.612921076170544,68.30779070831176,76.67017914358225,0.5340636991385028,148.67213081565052
1.1713017393143045e-18,0.1556402164840332,0.0730158611497207,0.1938217815480294,-0.0104245927696308,-0.0477077185312272,1.6371786486547617,0.1938217815480294,0.6786499551378574,1.3885839323900635,1.8865305022762744,533.0089714100236,0.6678491834549379,0.057112925919743,2.9761816529308487e-05,5.2762279780599994e-08,0.0001412648384178,7.298385696752833,0.2426461921082186,148.73516549499436,0.5276759342438108,0.000144445108971,19.82729353986744,68.5073819103011,76.86753668079623,0.5357763530132421,149.00876705072525
1.1824396368724632e-18,0.1568984400611807,0.07534015731649,0.1953087982939761,-0.0104682470581213,-0.0481669724261873,1.6426059779128273,0.1953087982939761,0.6827289271828629,1.3967859766704944,1.8921961908042773,535.0516428091004,0.6699878971974433,0.0576044572347848,3.001795582844437e-05,7.856622780692859e-08,0.0001439256670402,7.330427086315618,0.2432117487101858,149.60335130915507,0.5294009394270763,0.0001471233199049,20.04772022256049,68.71605917330145,77.07097354424464,0.5375160809862422,149.3633310915508
1.1964215347394717e-18,0.1583352965766979,0.0782373076095358,0.1969991493031652,-0.0105158186428835,-0.0487260723582399,1.6481436061582302,0.1969991493031652,0.6872218601245719,1.4058337701218848,1.897821195183446,537.2110060774886,0.6721498972629357,0.0582120359089336,3.033456795671366e-05,1.2482487360507176e-07,0.0001476780274996,7.364586863661684,0.243755325586998,150.56693029702345,0.5311530839572787,0.000150894655061,20.27555276915523,68.934704508764,77.28054018913183,0.5392819493069652,149.7368476850481
1.2139617930001996e-18,0.1599628863861767,0.0817373202478568,0.1989080959580121,-0.0105685338490744,-0.0493861356940099,1.653790136451868,0.1989080959580121,0.6921768298070387,1.4158204433432766,1.90339944532016,539.4878725177459,0.6743339306490276,0.0589657951154187,3.0727355453579255e-05,1.978284226214022e-07,0.000152809493336,7.40115129340367,0.2442696846552975,151.6388541858093,0.5329314811019602,0.0001560470362043,20.51005734405172,69.16393589411884,77.49609216594577,0.5410730435075222,150.13037186404424
1.2358865903980469e-18,0.1617958017334195,0.0859503223239437,0.2010559365988664,-0.0106264489222074,-0.0501314721645433,1.6595403502079302,0.2010559365988664,0.6976747206226659,1.42690550137326,1.908941397068725,541.8784106460851,0.6765406044163457,0.05997347474083,3.125246208485135e-05,4.259693208509579e-07,0.0001606387640046,7.440038023748137,0.2447556149652235,152.81519566630251,0.5347351705662384,0.0001639003553806,20.75103297166042,69.40315994098297,77.71678392329969,0.5428884680606693,150.5413786614127
1.2606069990569204e-18,0.1638374069365724,0.0909293090705659,0.2034511203468123,-0.0106896158436472,-0.0509416440133046,1.6653881282289713,0.2034511203468123,0.7037793843043036,1.4392045180717503,1.9144645117887376,544.3760471403381,0.6787711604276345,0.0613409257625045,3.1965047296771334e-05,9.327427389241088e-07,0.0001724722615607,7.481532104747368,0.2452100799038425,154.11350474214103,0.5365633108026318,0.0001757621447287,20.998282699977292,69.65123064086372,77.94123545708823,0.5447273460434615,150.96657120181737
1.2887849290486301e-18,0.1660932972314321,0.0966896108146109,0.2061000569155898,-0.0107560892773454,-0.0518165179056006,1.6713294247756871,0.2061000569155898,0.7105046048074182,1.452756054092941,1.9199656001238403,546.9606909606379,0.6810245795705056,0.0630737347120828,3.2868022257468707e-05,1.712056754256153e-06,0.0001882979971655,7.525508329330466,0.2456337685739084,155.5266037472484,0.5384150938414796,0.0001916206346373,21.2532424363905,69.90762900422408,78.16846202892599,0.5465888188064748,151.40294334691265
1.321000271221153e-18,0.1685859345281245,0.1033242323493128,0.2090306739356748,-0.0108276822100297,-0.0527633355787957,1.6773640821887246,0.2090306739356748,0.7179267393776696,1.4677219418221632,1.925433835317417,549.6415672783592,0.6832995688033013,0.0652475283787513,3.40007964454147e-05,2.7771174222092577e-06,0.0002085559945236,7.572130750328936,0.2460207115825117,157.0603933314815,0.5402896998066851,0.0002119174719471,21.51782687448838,70.17430558406089,78.3987906808847,0.5484720456485064,151.8542885464503
1.3556467856726632e-18,0.1713052529322141,0.1108087971236243,0.2122352381324937,-0.0109078698407398,-0.0537629099613374,1.6834835460919335,0.2122352381324937,0.7260772680032539,1.484192010504243,1.9308872210583128,552.4056975844934,0.6855970169423841,0.0679362643734367,3.540190952237422e-05,4.132478661536082e-06,0.0002334498943141,7.621122724192873,0.2463731282823353,158.69935268328013,0.5421863420707417,0.0002368588782244,21.791757152768355,70.4525077266737,78.6335657959213,0.550376203496666,152.32394045574748
1.3904226938141093e-18,0.1742352950227498,0.1190701295021139,0.2156995772783642,-0.0109965582472194,-0.0547986823232669,1.6896806699998907,0.2156995772783642,0.7349969923308065,1.502243697548174,1.9363463447043117,555.2330633978825,0.6879174858288807,0.0712375045420948,3.7122201428918224e-05,5.796886910493419e-06,0.0002634524584722,7.67261152494143,0.2466896402417586,160.45025150366072,0.5441042357579825,0.0002669201807237,22.07690446881016,70.74225110929034,78.87261149706414,0.5523004865917744,152.81187761153026
1.4249682823221897e-18,0.1774101007340792,0.1284599808201067,0.2194672317456355,-0.0111007994230879,-0.0558623982077207,1.695950499172764,0.2194672317456355,0.7447963447718321,1.522187768318525,1.9418092967512357,558.1215942112991,0.690260767372841,0.0754724818330907,3.932906817774352e-05,8.611664755414835e-06,0.0003017287562743,7.726620297303301,0.2469712714031227,162.3166219354802,0.5460425662287902,0.0003052708278917,22.372935588378,71.04292506155443,79.11583412142468,0.5542441061789807,153.31753727860013
1.460038697513567e-18,0.1807934298518494,0.1388669356511477,0.22349503550376,-0.0112171065284006,-0.0569414215393711,1.7022402446296856,0.22349503550376,0.7553713204068203,1.543799279858051,1.947240649694357,561.0525517948706,0.6926082233833352,0.0805806294849054,4.199094814221174e-05,1.253802880521331e-05,0.0003476845375448,7.782523075298963,0.2472183476695383,164.27345056745858,0.5479855727579819,0.0003513156924374,22.67789501928632,71.35144896054724,79.36118984279601,0.556191290203518,153.8354813286015
1.4955115534743237e-18,0.1843603702141374,0.1502263568554725,0.2277521075721451,-0.0113402134644239,-0.0580330102235286,1.7085009346732514,0.2277521075721451,0.766631815280355,1.566885421622196,1.95259675540048,564.0077021997212,0.6949408169223659,0.0865095736702161,4.508054907254557e-05,1.7543045727386658e-05,0.0004008559498891,7.839755878723799,0.2474311999669336,166.29996207483472,0.5499178608244194,0.0004045900864528,22.98987452408368,71.66476337951428,79.60644640612102,0.558126658011515,154.36061586551105
1.530636439550002e-18,0.1880842916782776,0.1624657871755292,0.2322055363631683,-0.0114684303382832,-0.0591327865469632,1.7146840608631082,0.2322055363631683,0.7784795956690318,1.591248313355489,1.957833803184465,566.9686759616812,0.6972400541073712,0.09320284389264,4.8568443925293714e-05,2.3592353586643323e-05,0.00046073617844,7.897774390322346,0.2476100740640208,168.37608400063257,0.5518244290015423,0.000464586308655,23.30701223200821,71.97981389072093,79.84933660748092,0.5600352129307815,154.88776156054857
1.564249048319568e-18,0.1919205501670132,0.1753999800302978,0.236800549032549,-0.0116016319049229,-0.0602333946828518,1.72074200369691,0.236800549032549,0.7907517793751166,1.6165669155806508,1.962909321112115,569.9018242242623,0.6994880442036757,0.1005250386442617,5.238407433260042e-05,3.052992909981576e-05,0.0005257575935842,7.955925668454821,0.2477551568848356,170.47350745397185,0.5536906840760291,0.0005297350901873,23.627491766056018,72.29374928253519,80.08758061695129,0.5619023349783646,155.4112581145803
